dataset,DouBanDatasets_RedundancyCut/Douban_202t_217w_6r
ALPHA,0.1
G_Size,5
Iteration Count,102
worker_id,worker_severity
0,-0.044904020832970605
1,0.20480665096059808
2,0.16990989766243025
3,-0.15244726677846718
4,-0.25140793662684074
5,-0.8286926682808243
6,-0.39879511311633736
7,0.293479962894052
8,0.3209906478715876
9,0.17208055584532922
10,-0.09601218503312849
11,0.1181367483991744
12,0.5136088964147107
13,0.20727573391382537
14,-0.583824939006678
15,0.42003330104458286
16,0.1269143384864889
17,0.13394980274652493
18,0.25725982941487285
19,0.3035322333084636
20,0.41565512789451603
21,0.20747902257111067
22,0.6163042424554029
23,0.18002333943032653
24,0.2992461746303403
25,0.16215382776449633
26,0.48006835056055813
27,-0.4091170074035053
28,1.01038753207913
29,-0.12553691283821727
30,-0.07382266724427283
31,-0.52365755837975
32,-0.07381544847302522
33,0.18508428239250016
34,0.12898446793116555
35,0.8033893785928126
36,0.06462950373011558
37,0.0
38,-0.04697471722028648
39,0.769532005077955
40,0.6660111278088099
41,-0.37345406516281526
42,-0.015207989964069227
43,-0.22971043568566726
44,0.29120634251209393
45,-0.14053988396111733
46,0.7222377182861011
47,0.051194247202398804
48,-0.11303912300669325
49,0.06477009275763214
50,-0.23487986076750636
51,-0.6370265449310755
52,-0.6088604811385845
53,-0.22930977713685388
54,0.41523388694686586
55,0.387722907981779
56,0.4997219853027228
57,-0.06579502482004493
58,0.11134135626878786
59,0.030576164393909293
60,0.9187498362936531
61,-0.746882089379022
62,0.8096409203781768
63,-0.03999962382959974
64,-0.1999999756104638
65,0.5746813951837404
66,1.05403447380716
67,0.22188304306392956
68,1.09462938693123
69,0.14956760773633634
70,-0.02481446947788109
71,0.28273945110458676
72,0.23039826072207273
73,0.0702406759716219
74,-0.04850297299210011
75,-0.10588229308359592
76,0.49967658709685636
77,0.12827571427493492
78,0.3010621881378589
79,0.2785320044194166
80,-0.14209713191590953
81,0.49999747972658604
82,0.28768078782706724
83,0.6049477149002718
84,0.05000048172159231
85,0.20000000876808152
86,0.20000000876808155
87,-0.2445952536339695
88,0.18712548926550804
89,-0.09351814373570323
90,0.3972851928494455
91,0.4332136006286849
92,0.9616130603615172
93,-0.02545351458321693
94,0.2983707958072509
95,0.458858708553415
96,-0.14540965442247522
97,0.3200111513221644
98,0.37921623049462394
99,-0.19409004936243518
100,0.6786369283854508
101,-0.19340446954650453
102,0.2938262670037751
103,-0.6707178017790197
104,0.09999957252734439
105,0.14582894843552113
106,0.1832543941220402
107,0.05780692997082187
108,0.8030047009986567
109,0.2945070118324659
110,0.20768539530794078
111,0.41015035557836144
112,0.29269241508306687
113,0.4978801167707117
114,0.20000156388626175
115,1.0277678949269902
116,0.9533674123345242
117,-0.2780345632393966
118,0.9096250236469137
119,-0.023740451978957734
120,0.4278355422069284
121,0.11698785533885811
122,0.02914364452791087
123,0.39265779134208
124,0.0
125,0.2652776750219426
126,-0.7026500604406245
127,0.29734993955937544
128,0.3775542654835331
129,-0.5023468645927308
130,0.11720661943043667
131,0.2875857048508833
132,0.12840358605760183
133,1.0998426414772882
134,0.4977412274478101
135,0.22251045766450292
136,0.5499831308372014
137,0.29644337272771365
138,0.3602997231546394
139,0.5757429333637892
140,-0.5017276541353856
141,0.8207710843811931
142,-0.9678316113611097
143,1.0256990386807496
144,0.18158731538958964
145,1.0
146,0.0
147,0.4155472324131662
148,-0.5011047325968597
149,-0.5000006447271492
150,-0.27015954642892054
151,-0.023531096242267183
152,-0.001602865170950086
153,0.46852304908833864
154,0.047818459873058515
155,0.497145732906022
156,0.804393441579569
157,0.46150024181373983
158,0.39200437150185224
159,0.2890619518559305
160,0.4956928067456396
161,-0.34080628619994896
162,0.8
163,-0.10588235294117643
164,0.10617537714109683
165,-1.500021004118451
166,0.49997899588154915
167,0.2900161462715228
168,1.060002400416242
169,1.060002400416242
170,-0.4797185317900674
171,0.43040063111825155
172,0.37185054241895443
173,0.20000000000444193
174,0.15539293298712248
175,0.07761099480086929
176,0.9439328575369688
177,0.0
178,0.9332739745657911
179,0.2749202644220129
180,0.09999968274647397
181,0.0191809365982069
182,0.01403060315580329
183,0.32399128391738213
184,0.2825584915029609
185,-0.017580222041150766
186,0.07909961629306413
187,-0.2492657508640182
188,0.9004831904683419
189,1.0497911617132956
190,-0.302857333659129
191,-0.11809239609194522
192,1.065719316559581
193,0.38945982417759434
194,0.08584005663196452
195,0.22167470689182403
196,0.3409184880537909
197,-1.5000481689630716
198,0.38119609671917115
199,0.29974355709849276
200,-0.4773774922891686
201,0.9945236072327167
202,0.800006376201949
203,0.8000063762019488
204,0.8000063762019488
205,-0.12411746167410961
206,-1.1985892917101706
207,0.8014107082898297
208,0.4760570316311651
209,-0.8822434196539972
210,0.0
211,0.09896817831704675
212,0.24833185061388202
213,0.2681826653437048
214,-1.8656777119365482
215,1.096588727693359
216,1.096588727693359
