entity,num
0.0,0.039279817368627894
1.0,3
2.0,5
3.000000000000039,0.041846797547764804
4.0,4
5.000000000000068,3
6.000000000000078,4
7.000000000000064,0.042844097565580275
8.0,3
9.000000000000016,3
10.000000000000137,4
11.000000000000139,4
12.000000000000156,5
13.00000000000012,3
14.000000000000128,0.04188790913289624
15.000000000000128,4
16.0,4
17.000000000000124,4
18.000000000000032,4
19.000000000000163,3
20.000000000000274,0.05002663753489732
21.00000000000033,0.043772381753250586
22.000000000000277,5
23.000000000000018,4
24.000000000000313,4
25.000000000000405,0.05084594342170728
26.00000000000024,5
26.99999999999987,5
28.000000000000256,5
29.00000000000048,3
30.000000000000256,5
31.000000000000114,4
32.0,4
33.000000000000355,4
34.00000000000025,5
35.00000000000009,5
36.000000000000064,4
37.00000000000043,5
38.00000000000033,5
39.000000000000384,3
40.00000000000055,0.04641449199231
41.00000000000036,0.04813072788630294
42.00000000000066,3
43.00000000000006,5
44.000000000000554,0.0464116041345071
45.00000000000014,4
46.000000000000036,5
47.00000000000075,5
48.000000000000625,5
49.00000000000043,3
50.00000000000081,5
51.00000000000013,4
52.00000000000048,5
53.0000000000001,5
53.99999999999974,5
55.00000000000075,5
56.00000000000051,3
57.000000000000156,5
58.00000000000096,5
59.000000000000334,3
60.00000000000051,0.05351719407146805
61.00000000000125,5
62.00000000000023,4
63.0000000000007,4
64.0,3
65.00000000000074,5
66.00000000000071,0.05354956672998034
67.00000000000021,3
68.0000000000005,5
69.00000000000121,4
70.00000000000018,0.045507811868354585
71.00000000000064,5
72.00000000000013,4
73.00000000000112,4
74.00000000000087,4
74.99999999999976,3
76.00000000000065,4
77.00000000000101,4
78.00000000000077,4
79.00000000000018,3
80.0000000000011,3
81.00000000000003,4
82.00000000000072,4
83.00000000000063,4
84.00000000000132,5
85.00000000000053,3
86.00000000000011,5
87.0000000000007,5
88.00000000000111,5
89.00000000000075,5
90.00000000000028,4
91.00000000000132,5
92.00000000000007,4
93.00000000000112,2
94.0000000000015,4
95.00000000000195,5
