dataset,GoodReadsDatasets_SWTest/GoodReads_5130_309t
ALPHA,0.1
G_Size,5
Iteration Count,46
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,4.072599625888211e-11
3.2,0.009685872473200316
3.3,0.0
3.4,0.013310745114827943
3.5,0.011864921002163445
3.6,0.04543179018327644
3.7,0.06287808989755991
3.8,0.1371580294447459
3.9,0.12969390741820352
4.0,0.15933508942673097
4.1,0.13031359465220277
4.2,0.07273456992940304
4.3,0.10363270978672237
4.4,0.05453000476292078
4.5,0.03897607207487729
4.6,0.0304545540711927
4.7,4.97212417185056e-08
4.8,0.0
4.9,0.0
5.0,0.0
