dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_245w_3r
ALPHA,0.1
G_Size,5
Iteration Count,78
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.009228578610585072
2.1,2.1124390170948882e-13
2.2,0.005659245133708705
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.01253563997745147
2.8,0.0
2.9,0.0661022820602802
3.0,0.0
3.1,0.031728912979674555
3.2,0.024303721644718716
3.3,0.0
3.4,0.0
3.5,2.427211449588692e-14
3.6,0.14391599798048368
3.7,2.436059369648305e-12
3.8,0.0
3.9,0.1819143694201629
4.0,0.07896392934711025
4.1,0.011739851302839893
4.2,0.20081403949801557
4.3,2.0825584654107345e-13
4.4,0.0
4.5,7.252908106141481e-09
4.6,0.1409795011709483
4.7,3.6170441043659066e-09
4.8,0.028909844930871488
4.9,0.06320407507030297
5.0,0.0
