dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_490w_6r
ALPHA,0.1
G_Size,5
Iteration Count,146
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.01294932410117926
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.03237617979562788
3.0,0.0
3.1,0.04347203987054786
3.2,0.07733695113131447
3.3,0.0
3.4,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,0.02060562506464639
3.9,0.2873333781455675
4.0,0.056630822502900885
4.1,0.13680991855502103
4.2,0.08518141675923256
4.3,0.0
4.4,0.0
4.5,0.0
4.6,0.00819213170320398
4.7,3.601339783816424e-13
4.8,0.2196572681723113
4.9,0.019454944198080592
5.0,0.0
