xxx,xxx
0,0.005076142131979695
1,0.005076142131979695
2,0.03553299492385787
3,0.005076142131979695
4,0.005076142131979695
5,0.025380710659898477
6,0.005076142131979695
7,0.005076142131979695
8,0.005076142131979695
9,0.015228426395939087
10,0.01015228426395939
11,0.005076142131979695
12,0.01015228426395939
13,0.04060913705583756
14,0.005076142131979695
15,0.005076142131979695
16,0.01015228426395939
17,0.015228426395939087
18,0.005076142131979695
19,0.01015228426395939
20,0.015228426395939087
21,0.01015228426395939
22,0.015228426395939087
23,0.005076142131979695
24,0.02030456852791878
25,0.01015228426395939
26,0.005076142131979695
27,0.015228426395939087
28,0.015228426395939087
29,0.02030456852791878
30,0.04060913705583756
31,0.01015228426395939
32,0.005076142131979695
33,0.015228426395939087
34,0.005076142131979695
35,0.005076142131979695
36,0.050761421319796954
37,0.08121827411167512
38,0.015228426395939087
39,0.01015228426395939
40,0.02030456852791878
41,0.025380710659898477
42,0.05583756345177665
43,0.116751269035533
44,0.005076142131979695
45,0.005076142131979695
46,0.01015228426395939
47,0.04060913705583756
48,0.04060913705583756
49,0.01015228426395939
50,0.1116751269035533
51,0.015228426395939087
52,0.01015228426395939
53,0.030456852791878174
54,0.005076142131979695
55,0.005076142131979695
56,0.005076142131979695
57,0.005076142131979695
58,0.015228426395939087
59,0.005076142131979695
60,0.01015228426395939
61,0.005076142131979695
62,0.01015228426395939
63,0.005076142131979695
64,0.005076142131979695
65,0.005076142131979695
66,0.005076142131979695
67,0.02030456852791878
68,0.005076142131979695
69,0.025380710659898477
70,0.26903553299492383
71,0.02030456852791878
72,0.005076142131979695
73,0.01015228426395939
74,0.005076142131979695
75,0.02030456852791878
76,0.02030456852791878
77,0.005076142131979695
78,0.01015228426395939
79,0.005076142131979695
80,0.01015228426395939
81,0.015228426395939087
82,0.005076142131979695
83,0.01015228426395939
84,0.005076142131979695
85,0.005076142131979695
86,0.025380710659898477
87,0.030456852791878174
88,0.01015228426395939
89,0.005076142131979695
90,0.005076142131979695
91,0.06598984771573604
92,0.030456852791878174
93,0.005076142131979695
94,0.005076142131979695
95,0.005076142131979695
96,0.09644670050761421
97,0.1319796954314721
98,0.02030456852791878
99,0.01015228426395939
100,0.005076142131979695
101,0.01015228426395939
102,0.005076142131979695
103,0.005076142131979695
104,0.01015228426395939
105,0.04060913705583756
106,0.01015228426395939
107,0.01015228426395939
108,0.01015228426395939
109,0.18274111675126903
110,0.04060913705583756
111,0.04060913705583756
112,0.01015228426395939
113,0.01015228426395939
114,0.015228426395939087
115,0.005076142131979695
116,0.015228426395939087
117,0.025380710659898477
118,0.005076142131979695
119,0.005076142131979695
120,0.005076142131979695
121,0.09644670050761421
122,0.02030456852791878
123,0.01015228426395939
124,0.005076142131979695
125,0.08121827411167512
126,0.16243654822335024
127,0.2182741116751269
128,0.02030456852791878
129,0.01015228426395939
130,0.025380710659898477
131,0.005076142131979695
132,0.005076142131979695
133,0.01015228426395939
134,0.015228426395939087
135,0.015228426395939087
136,0.015228426395939087
137,0.005076142131979695
138,0.005076142131979695
139,0.015228426395939087
140,0.01015228426395939
141,0.01015228426395939
142,0.015228426395939087
143,0.01015228426395939
144,0.015228426395939087
145,0.005076142131979695
146,0.030456852791878174
147,0.005076142131979695
148,0.01015228426395939
149,0.015228426395939087
150,0.015228426395939087
151,0.01015228426395939
152,0.04568527918781726
153,0.01015228426395939
154,0.28426395939086296
155,0.005076142131979695
156,0.030456852791878174
157,0.05583756345177665
158,0.01015228426395939
159,0.030456852791878174
160,0.015228426395939087
161,0.005076142131979695
162,0.04060913705583756
163,0.01015228426395939
164,0.01015228426395939
165,0.005076142131979695
166,0.005076142131979695
167,0.01015228426395939
168,0.030456852791878174
169,0.04060913705583756
170,0.06598984771573604
171,0.015228426395939087
172,0.050761421319796954
173,0.005076142131979695
174,0.005076142131979695
175,0.1065989847715736
176,0.19289340101522842
177,0.01015228426395939
178,0.025380710659898477
179,0.18274111675126903
180,0.02030456852791878
181,0.01015228426395939
182,0.07106598984771574
183,0.19289340101522842
184,0.04060913705583756
185,0.015228426395939087
186,0.01015228426395939
187,0.005076142131979695
188,0.19289340101522842
189,0.24873096446700507
190,0.07106598984771574
191,0.07614213197969544
192,0.03553299492385787
193,0.03553299492385787
194,0.025380710659898477
195,0.005076142131979695
196,0.005076142131979695
