dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_943w_11r
ALPHA,0.1
G_Size,5
Iteration Count,94
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.006472347063549707
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0035514179880534904
3.0,0.0
3.1,0.042168236454599085
3.2,0.0
3.3,0.0
3.4,0.0
3.5,0.1452960219384019
3.6,0.0
3.7,0.0
3.8,0.1602969911249224
3.9,0.06438909883062015
4.0,0.08362763042102436
4.1,0.2391325780390423
4.2,0.0
4.3,0.05744385575350308
4.4,0.1315160697289053
4.5,0.0
4.6,0.0
4.7,0.0186992233332705
4.8,0.04740652932410296
4.9,0.0
5.0,0.0
