1.441855025056429374e-02,3.525760483322661759e-02,6.518346362792812466e-18,-1.371218350945661309e-18,1.155557966632341512e-33,0.000000000000000000e+00,2.083905458266232733e-02,-2.831125330567255474e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.441855025056430067e-02,1.005690677044912835e-17,2.233081890612247864e-33,-4.958437861662387848e-49,-3.281478833647031217e-49,-1.501920809548534410e-33,-2.831125330567251658e-02,0.000000000000000000e+00,-2.831125330567250964e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.311843067716024727e-03,7.269756638592458908e-03,1.326788215323288465e-03,6.190197971641061593e-03,2.306447844915887891e-18,1.697480065532067035e-18,-1.575318963396206418e-02,-5.173683180979697231e-18,-1.047059024220894571e-02,-2.502543378630643225e-19,1.080189697034081772e-21,-3.108967116445487233e-19,1.480271754601832860e-03,2.202075927385172813e-20,-9.612519475128490719e-20,3.041914933483719739e-03,1.620515944091117426e-20,1.326788215323276322e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.276219079489355514e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.065843688986110482e-01,-1.429696605670993805e-16,1.258244795720140900e-16,2.187013114131784859e-16,-5.868475017755647727e-02,3.524831167330976234e-01,4.629271632471239423e-17,-6.046201152661379011e-18,-4.419300205861178700e-33,-3.501913677270763192e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.501913677270761527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.313722051454894069e-01,1.987722706038515252e-02,-8.608887394027306821e-17,3.545344878641267010e-17,8.139071036186851238e-02,2.130382037956413122e-01,1.644884184406775196e-01,-1.941928163987254668e-17,-1.819978513643309954e-17,1.204593501350240348e-17,3.020649801658316708e-18,-4.890164552939993881e-18,4.708906960421634363e-18,1.940111778615864844e-18,-3.576493951759336931e-01,-6.970051436304124721e-19,-2.600819811713351940e-33,1.551135203314251698e-01,0.000000000000000000e+00,1.551135203314253919e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.030887852255974568e-02,4.749960660698104853e-03,-2.075058570238288991e-02,4.182481308654296021e-18,-3.008763569313430142e-02,3.300440348899383314e-03,-1.440258072766554820e-01,3.300440348899355558e-03,-1.041899932383299324e-17,5.297519006927586357e-17,1.842893512303284131e-02,7.395641712921595390e-02,3.400166920276133563e-18,1.842893512303288989e-02,1.411845554835309378e-17,1.040532561037725567e-02,-9.995865753456705542e-18,-2.785547096386079002e-02,1.842893512303297315e-02,1.040532561037728343e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416236630810270847e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.745974270615718638e-01,-2.751016246681806110e-02,-1.095610497661021822e-16,-9.927656520711731426e-17,1.411322076058353914e-01,1.411322076058354469e-01,2.345858517511826280e-01,-3.763338659232644073e-18,-4.276946030898290195e-18,0.000000000000000000e+00,-3.617860482532046872e-33,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.558748850402986275e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.411322076058353359e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.819642708734655612e-01,-9.203479336424924551e-02,2.425391661206882392e-17,-1.439239424619784671e-17,-3.193571938899068818e-02,1.220112858673211426e-01,8.992947750921641281e-02,1.539470052563122193e-01,1.539470052563122471e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.193571938899081308e-02,0.000000000000000000e+00,-1.819642708734657277e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.118887264063819664e-02,3.351972204101003605e-01,5.308067491310897862e-02,1.925787173151396192e-01,-7.665958171877983978e-17,-1.429603124828918159e-01,-1.796608285347729983e-01,-1.511225111402987042e-01,-1.782145253941401219e-01,5.134601814810104659e-17,-4.514202330443370381e-02,-2.847993274103838290e-02,1.509731866886449003e-01,-1.037049960279027086e-02,-1.291571528902705713e-17,5.440366196169936497e-02,-6.901439203597813944e-18,-9.174791625500242076e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.758508724335037035e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.482293198298004515e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.337526538309538299e-02,7.684432734936032239e-02,-9.559614314637560062e-03,-3.740663938428459914e-03,-2.089522375657400927e-02,9.449874635730850375e-03,1.819272478466517698e-02,9.137129175908049322e-03,-2.125402278933341028e-03,4.148453002773826519e-18,-8.808309240282480177e-18,-6.823532713072935976e-03,-3.740663938428468588e-03,2.839094883840423498e-03,1.255287331460026683e-02,-1.808764932486083832e-01,1.554529326528392036e-19,1.910711649124673672e-01,5.281326886181018402e-20,-1.337844329022295220e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.083572651244860796e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.697531676724161942e-01,-2.473489932394418445e-01,3.261976320716351574e-01,1.141556605028063900e-16,3.652653233413918898e-02,-1.075002185169467162e-01,-1.551494947294116133e-01,1.818115859140877755e-01,-7.182376269184895246e-02,-4.361409098901452586e-17,1.118781600512625153e-16,-3.574388690633738958e-02,1.763953093349750141e-17,-3.574388690633729937e-02,1.264593535064386806e-17,-1.859304981175444738e-01,0.000000000000000000e+00,-7.097368618280759656e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.592550929839736840e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
