dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_760w_9r
ALPHA,0.1
G_Size,5
Iteration Count,200
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0032362459547006467
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,1.1996941129621562e-15
2.5,0.0032383574433462884
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.007418861080158092
3.0,0.0
3.1,0.04209487302985737
3.2,0.0
3.3,0.024957941290380804
3.4,0.0
3.5,0.0
3.6,0.12054423150437212
3.7,0.0
3.8,0.06135187170497675
3.9,0.1719267814351275
4.0,0.1239778435706991
4.1,0.06644472207028529
4.2,0.015063821757431019
4.3,0.23722780594618514
4.4,0.0
4.5,0.0
4.6,0.0
4.7,0.11849130624597372
4.8,0.0
4.9,0.004025336966499527
5.0,0.0
