entity,num
0.0,0.10606060606060473
1.0,5
2.0,5
2.9999999999999774,5
4.0,5
4.99999999999992,5
5.999999999999955,5
6.999999999999969,5
8.0,5
9.000000000000025,5
9.99999999999984,4
10.99999999999988,5
11.99999999999991,5
12.999999999999941,5
13.999999999999938,0.09932659932659807
14.999999999999972,5
16.0,5
17.00000000000002,5
18.00000000000005,5
18.99999999999963,4
19.99999999999968,5
20.99999999999972,5
21.99999999999976,5
22.9999999999998,5
23.99999999999982,5
24.999999999999854,5
25.999999999999883,4
26.99999999999992,5
27.999999999999876,5
28.99999999999991,5
29.999999999999943,4
30.999999999999975,5
32.0,5
33.000000000000014,5
34.00000000000004,5
35.00000000000007,5
36.0000000000001,4
37.00000000000013,5
37.99999999999926,5
38.99999999999932,5
39.99999999999936,5
40.9999999999994,5
41.99999999999944,5
42.999999999999474,5
43.99999999999952,5
44.99999999999956,5
45.9999999999996,5
46.999999999999595,5
47.99999999999964,5
48.99999999999967,5
49.99999999999971,5
50.99999999999973,5
51.999999999999766,5
52.99999999999981,4
53.99999999999984,5
54.99999999999987,4
55.99999999999975,5
56.99999999999979,5
57.99999999999982,4
58.99999999999985,5
59.999999999999886,5
60.99999999999991,5
61.99999999999995,5
62.99999999999998,5
64.0,3
65.0,5
66.00000000000003,4
67.00000000000006,5
68.00000000000009,4
69.00000000000013,4
70.00000000000014,5
71.00000000000017,5
72.0000000000002,4
73.00000000000023,5
74.00000000000026,5
74.99999999999848,5
75.99999999999852,4
76.99999999999858,5
77.99999999999864,4
78.99999999999868,4
79.99999999999872,4
80.99999999999876,5
81.9999999999988,4
82.99999999999885,4
83.99999999999888,5
84.9999999999989,4
85.99999999999895,4
86.99999999999902,5
87.99999999999903,5
88.99999999999908,5
89.99999999999912,5
90.99999999999916,5
91.9999999999992,5
92.99999999999915,5
93.99999999999919,5
94.99999999999922,4
95.99999999999928,5
96.99999999999932,5
97.99999999999935,4
98.99999999999937,5
99.99999999999942,5
100.99999999999945,4
101.99999999999946,5
102.9999999999995,5
103.99999999999953,4
104.99999999999956,5
105.99999999999962,4
106.99999999999964,5
107.99999999999967,4
108.99999999999972,5
109.99999999999974,5
110.99999999999947,4
111.9999999999995,5
112.99999999999953,5
113.99999999999957,4
114.99999999999962,5
115.99999999999964,5
116.99999999999969,4
117.9999999999997,4
118.99999999999974,4
119.99999999999977,4
120.99999999999979,4
121.99999999999982,5
122.99999999999984,5
123.9999999999999,4
124.99999999999991,4
125.99999999999996,5
126.99999999999997,5
128.0,5
129.0,4
130.0,4
130.99999999999986,5
132.00000000000006,5
132.9999999999998,5
134.0000000000001,4
134.99999999999972,0.09259259259259142
136.00000000000017,5
136.99999999999966,5
138.00000000000026,5
138.99999999999957,5
140.00000000000028,5
140.99999999999955,5
142.00000000000034,5
142.9999999999995,5
144.0000000000004,5
144.99999999999943,5
146.00000000000045,5
146.9999999999994,5
148.0000000000005,5
148.99999999999574,4
149.99999999999696,4
150.99999999999574,5
151.99999999999704,5
152.99999999999574,5
153.99999999999716,5
154.99999999999574,5
155.99999999999727,4
156.99999999999577,4
157.99999999999736,5
158.99999999999574,4
159.99999999999744,4
160.99999999999577,4
161.99999999999753,5
162.99999999999577,4
163.9999999999976,5
164.9999999999958,5
165.9999999999977,5
166.9999999999958,4
167.99999999999775,5
168.99999999999577,5
169.9999999999978,5
170.99999999999577,5
171.9999999999979,4
172.99999999999577,5
173.99999999999804,5
174.9999999999958,5
175.99999999999807,4
176.9999999999958,5
177.99999999999815,5
178.9999999999958,4
179.99999999999824,4
180.99999999999582,4
181.99999999999832,5
182.99999999999585,5
183.9999999999984,5
184.99999999999585,4
185.9999999999983,5
186.9999999999957,5
187.99999999999838,5
188.9999999999957,4
189.99999999999844,4
190.99999999999574,5
191.99999999999855,5
192.99999999999574,5
193.99999999999864,4
194.99999999999577,4
195.9999999999987,3
196.99999999999577,0.09932659932659807
197.99999999999875,4
198.99999999999577,5
199.99999999999883,4
200.9999999999958,4
