id,rank
26758,4308
14741,4309
3535,4310
45740,4311
18528,4312
6148,4313
6163,4314
6173,4315
43983,4316
28198,4317
43031,4318
35351,4319
37102,4320
7118,4321
19263,4322
17300,4323
45610,4324
13620,4325
34340,4326
45155,4327
22252,4328
18077,4329
3001,4330
22895,4331
22933,4332
22977,4333
38196,4334
44579,4335
44621,4336
44630,4337
44640,4338
44651,4339
9549,4340
35899,4341
31932,4342
30878,4343
5220,4344
25701,4345
28952,4346
22847,4347
1698,4348
7243,4349
16655,4350
10842,4351
22564,4352
33422,4353
35403,4354
16818,4355
218,4356
1745,4357
1787,4358
1984,4359
2101,4360
2104,4361
2125,4362
2137,4363
2178,4364
2180,4365
2579,4366
3674,4367
3955,4368
4504,4369
4565,4370
4625,4371
4692,4372
4956,4373
5181,4374
5207,4375
5210,4376
5227,4377
6369,4378
7626,4379
7892,4380
9334,4381
9631,4382
9635,4383
9660,4384
9683,4385
9685,4386
10342,4387
10479,4388
10773,4389
10810,4390
10823,4391
10830,4392
10834,4393
10870,4394
10884,4395
10898,4396
10906,4397
11059,4398
11113,4399
11223,4400
11268,4401
11495,4402
11867,4403
11868,4404
11882,4405
11894,4406
11902,4407
11965,4408
12905,4409
13206,4410
13213,4411
13244,4412
13264,4413
13267,4414
13346,4415
14468,4416
14758,4417
14859,4418
14908,4419
14980,4420
15380,4421
15440,4422
15634,4423
15643,4424
15829,4425
16488,4426
17469,4427
18078,4428
18080,4429
18089,4430
18108,4431
18110,4432
18121,4433
18123,4434
18163,4435
18172,4436
18409,4437
18737,4438
19408,4439
19478,4440
19508,4441
19515,4442
19551,4443
19559,4444
20203,4445
20807,4446
20997,4447
21356,4448
22565,4449
22579,4450
22595,4451
22629,4452
23398,4453
24006,4454
24931,4455
24951,4456
24972,4457
27699,4458
27709,4459
27711,4460
27731,4461
27737,4462
27826,4463
28371,4464
28529,4465
28939,4466
29013,4467
30021,4468
30487,4469
32668,4470
32773,4471
32793,4472
33162,4473
33421,4474
33450,4475
33513,4476
33515,4477
33603,4478
33775,4479
33841,4480
33926,4481
34020,4482
34178,4483
34301,4484
34337,4485
34358,4486
34406,4487
34539,4488
34746,4489
35330,4490
35340,4491
35396,4492
35428,4493
35431,4494
35604,4495
35759,4496
36709,4497
36759,4498
37507,4499
37510,4500
37541,4501
37545,4502
37570,4503
37616,4504
37619,4505
37629,4506
38130,4507
38147,4508
38171,4509
38446,4510
38467,4511
38493,4512
38494,4513
38497,4514
38505,4515
38510,4516
38521,4517
38524,4518
38531,4519
38533,4520
38848,4521
38998,4522
39943,4523
39995,4524
39998,4525
40013,4526
40016,4527
41114,4528
41124,4529
41126,4530
41127,4531
41142,4532
41143,4533
41145,4534
41154,4535
41162,4536
41164,4537
41170,4538
41176,4539
41179,4540
41185,4541
41201,4542
41209,4543
41217,4544
41219,4545
41495,4546
41499,4547
41562,4548
41678,4549
42323,4550
42327,4551
42358,4552
42375,4553
42938,4554
43388,4555
43720,4556
44144,4557
44201,4558
44750,4559
45121,4560
45644,4561
46246,4562
8051,4563
43346,4564
14218,4565
14229,4566
32887,4567
27691,4568
20126,4569
17139,4570
10153,4571
17379,4572
11912,4573
41225,4574
27025,4575
16280,4576
46404,4577
4066,4578
43811,4579
29210,4580
31239,4581
42438,4582
7162,4583
39792,4584
24637,4585
32378,4586
11080,4587
4038,4588
4061,4589
26197,4590
23662,4591
37953,4592
20305,4593
42196,4594
36685,4595
34645,4596
9630,4597
22130,4598
1708,4599
7138,4600
38386,4601
27749,4602
7862,4603
4019,4604
25999,4605
8620,4606
24494,4607
7816,4608
22996,4609
11707,4610
18751,4611
37804,4612
22560,4613
37791,4614
26712,4615
35876,4616
41525,4617
1659,4618
8670,4619
33445,4620
41134,4621
9721,4622
42970,4623
44436,4624
19117,4625
10983,4626
40286,4627
19576,4628
37780,4629
872,4630
40616,4631
14912,4632
23152,4633
42344,4634
13310,4635
17974,4636
21766,4637
19885,4638
35972,4639
19618,4640
22641,4641
26615,4642
19914,4643
18284,4644
40979,4645
39156,4646
11174,4647
28008,4648
23357,4649
40406,4650
21031,4651
4656,4652
18972,4653
43679,4654
30577,4655
19468,4656
30980,4657
28250,4658
41462,4659
12743,4660
43078,4661
43126,4662
24602,4663
20509,4664
42350,4665
7159,4666
14826,4667
10138,4668
19057,4669
25859,4670
38153,4671
35699,4672
32908,4673
35234,4674
42132,4675
42142,4676
44077,4677
24723,4678
34392,4679
43964,4680
29291,4681
22562,4682
7260,4683
13306,4684
5300,4685
7968,4686
5738,4687
24451,4688
23698,4689
23715,4690
6707,4691
36839,4692
36916,4693
34155,4694
18457,4695
10094,4696
46342,4697
46346,4698
46351,4699
46356,4700
20430,4701
27455,4702
32558,4703
32612,4704
17364,4705
17397,4706
17415,4707
17422,4708
17431,4709
17435,4710
195,4711
772,4712
980,4713
1083,4714
2644,4715
3613,4716
4351,4717
7427,4718
7446,4719
7449,4720
7460,4721
7491,4722
7493,4723
7645,4724
7647,4725
7859,4726
7899,4727
8001,4728
8589,4729
9232,4730
9238,4731
9256,4732
9302,4733
9333,4734
10785,4735
11186,4736
11194,4737
11202,4738
11226,4739
11227,4740
11283,4741
11288,4742
11294,4743
11526,4744
11884,4745
11887,4746
11936,4747
11961,4748
12954,4749
13052,4750
13204,4751
13211,4752
13247,4753
13279,4754
13283,4755
13287,4756
13324,4757
13515,4758
15343,4759
15370,4760
15393,4761
15398,4762
16978,4763
17086,4764
17114,4765
17208,4766
18099,4767
18111,4768
18195,4769
18454,4770
18469,4771
18510,4772
18537,4773
18552,4774
18577,4775
18652,4776
18893,4777
19083,4778
19546,4779
19557,4780
19653,4781
20190,4782
20712,4783
21531,4784
21669,4785
22532,4786
22566,4787
24914,4788
24915,4789
25026,4790
25031,4791
25037,4792
25340,4793
25359,4794
25363,4795
25405,4796
26130,4797
26684,4798
26791,4799
26820,4800
26844,4801
26855,4802
26859,4803
26872,4804
26907,4805
26921,4806
27046,4807
27063,4808
27085,4809
27102,4810
27108,4811
27126,4812
27129,4813
27141,4814
27263,4815
27316,4816
27681,4817
27688,4818
27753,4819
27755,4820
27778,4821
27786,4822
27787,4823
27806,4824
27810,4825
27849,4826
27866,4827
28215,4828
28657,4829
28659,4830
28684,4831
28693,4832
28725,4833
28739,4834
28769,4835
28774,4836
28911,4837
29345,4838
29369,4839
29856,4840
30027,4841
30333,4842
31107,4843
31233,4844
31365,4845
31383,4846
31392,4847
31433,4848
31435,4849
31452,4850
31467,4851
31479,4852
31484,4853
32735,4854
32848,4855
33187,4856
33277,4857
33416,4858
33446,4859
33527,4860
33687,4861
34267,4862
34308,4863
34309,4864
34336,4865
34381,4866
34382,4867
34385,4868
35636,4869
35679,4870
35694,4871
35700,4872
35704,4873
35719,4874
35720,4875
35725,4876
35950,4877
36065,4878
36784,4879
37455,4880
37502,4881
37503,4882
37508,4883
37517,4884
37553,4885
37574,4886
37866,4887
38071,4888
38087,4889
38101,4890
38105,4891
38175,4892
38248,4893
38374,4894
38777,4895
39545,4896
39923,4897
39939,4898
39973,4899
40052,4900
40130,4901
40184,4902
40584,4903
40694,4904
41190,4905
41546,4906
41559,4907
41564,4908
41577,4909
41740,4910
42286,4911
42302,4912
42346,4913
42681,4914
42699,4915
43454,4916
43984,4917
44389,4918
44448,4919
44743,4920
45078,4921
45110,4922
45156,4923
45635,4924
45873,4925
46244,4926
12750,4927
13926,4928
45694,4929
42564,4930
14256,4931
20113,4932
6258,4933
30402,4934
38334,4935
31428,4936
26909,4937
34787,4938
10995,4939
18299,4940
20060,4941
27075,4942
29224,4943
38486,4944
7152,4945
45427,4946
45758,4947
46186,4948
7526,4949
40223,4950
4085,4951
10627,4952
27044,4953
11877,4954
23016,4955
26319,4956
23548,4957
23573,4958
23674,4959
27728,4960
15167,4961
29409,4962
44089,4963
45665,4964
23621,4965
46344,4966
38508,4967
35691,4968
11075,4969
42590,4970
5312,4971
9392,4972
16988,4973
28936,4974
22921,4975
3516,4976
24922,4977
3972,4978
2111,4979
13240,4980
19845,4981
45844,4982
38098,4983
23597,4984
35557,4985
6332,4986
29303,4987
46179,4988
22044,4989
36713,4990
19717,4991
11238,4992
724,4993
14561,4994
27725,4995
13047,4996
41251,4997
37393,4998
15647,4999
43246,5000
11011,5001
42328,5002
21458,5003
15605,5004
28457,5005
7613,5006
45746,5007
39885,5008
26794,5009
4997,5010
14899,5011
15203,5012
33604,5013
41957,5014
40182,5015
10387,5016
4473,5017
15407,5018
26586,5019
31198,5020
28889,5021
1639,5022
7923,5023
41203,5024
7922,5025
21382,5026
28042,5027
45735,5028
26642,5029
33462,5030
9345,5031
42324,5032
27986,5033
42639,5034
17339,5035
27326,5036
3515,5037
34841,5038
22561,5039
2131,5040
16259,5041
23808,5042
28746,5043
23681,5044
3893,5045
37094,5046
22333,5047
10130,5048
11862,5049
42982,5050
14691,5051
42094,5052
42120,5053
42128,5054
46009,5055
31422,5056
13262,5057
10057,5058
10089,5059
8583,5060
43183,5061
38090,5062
1981,5063
44653,5064
45132,5065
31934,5066
585,5067
23692,5068
23738,5069
23739,5070
23756,5071
23762,5072
27791,5073
18619,5074
38526,5075
46283,5076
46286,5077
46299,5078
46315,5079
46328,5080
46337,5081
46358,5082
46359,5083
46362,5084
46371,5085
30796,5086
44250,5087
29721,5088
35796,5089
27877,5090
17349,5091
17355,5092
17373,5093
17409,5094
17418,5095
17459,5096
52,5097
84,5098
776,5099
1177,5100
1570,5101
1770,5102
2153,5103
2208,5104
2272,5105
2662,5106
3619,5107
5836,5108
6546,5109
6655,5110
7393,5111
7407,5112
7413,5113
7424,5114
7433,5115
7435,5116
7440,5117
7441,5118
7450,5119
7454,5120
7470,5121
7489,5122
7492,5123
7500,5124
7685,5125
7729,5126
7734,5127
8133,5128
8143,5129
8146,5130
8168,5131
8231,5132
8807,5133
9227,5134
9258,5135
9287,5136
9292,5137
9306,5138
9323,5139
9335,5140
9343,5141
10718,5142
10815,5143
10882,5144
10918,5145
11066,5146
11201,5147
11853,5148
11866,5149
13235,5150
13249,5151
13289,5152
13308,5153
13321,5154
14087,5155
14459,5156
14869,5157
14962,5158
15050,5159
15274,5160
15499,5161
16596,5162
17607,5163
17622,5164
17988,5165
18441,5166
18464,5167
18477,5168
18553,5169
18566,5170
18573,5171
18583,5172
18607,5173
18624,5174
19015,5175
19020,5176
19091,5177
19123,5178
19337,5179
19509,5180
19630,5181
20781,5182
21198,5183
21401,5184
22776,5185
22811,5186
22812,5187
22826,5188
22859,5189
22878,5190
24556,5191
24907,5192
24980,5193
24990,5194
25003,5195
25004,5196
25033,5197
25042,5198
25043,5199
25050,5200
25309,5201
25313,5202
25315,5203
25341,5204
25355,5205
25373,5206
25386,5207
25412,5208
25413,5209
26829,5210
26848,5211
26853,5212
26860,5213
26867,5214
26871,5215
27036,5216
27039,5217
27073,5218
27098,5219
27434,5220
27781,5221
27797,5222
27831,5223
27843,5224
27848,5225
27850,5226
27862,5227
27872,5228
27901,5229
27904,5230
28315,5231
28369,5232
28377,5233
28442,5234
28533,5235
28591,5236
28592,5237
28620,5238
28625,5239
28633,5240
28664,5241
28675,5242
28679,5243
28722,5244
28723,5245
28741,5246
28773,5247
28788,5248
28790,5249
28791,5250
28934,5251
29313,5252
29317,5253
29328,5254
29332,5255
29333,5256
29354,5257
29379,5258
29381,5259
29390,5260
29402,5261
29415,5262
29433,5263
29434,5264
29475,5265
29484,5266
29491,5267
29664,5268
30202,5269
30232,5270
30551,5271
31205,5272
31258,5273
31387,5274
31456,5275
31457,5276
31489,5277
31562,5278
32301,5279
33246,5280
33319,5281
33325,5282
33428,5283
34228,5284
35007,5285
35349,5286
35391,5287
35697,5288
35715,5289
35738,5290
35761,5291
35769,5292
35891,5293
35991,5294
36095,5295
36734,5296
37521,5297
37643,5298
37896,5299
38026,5300
38053,5301
38057,5302
38080,5303
38108,5304
38113,5305
38117,5306
38149,5307
38392,5308
38839,5309
39240,5310
39604,5311
39984,5312
40539,5313
40701,5314
41467,5315
42351,5316
42941,5317
43667,5318
43671,5319
44050,5320
45176,5321
19241,5322
29033,5323
19828,5324
8887,5325
12101,5326
10160,5327
22938,5328
9680,5329
41352,5330
28559,5331
33275,5332
15037,5333
22940,5334
6866,5335
7270,5336
21365,5337
11932,5338
41237,5339
3866,5340
10877,5341
15883,5342
43266,5343
25384,5344
33266,5345
8322,5346
40708,5347
28892,5348
28666,5349
27792,5350
4524,5351
11233,5352
27450,5353
33276,5354
28340,5355
38875,5356
40056,5357
17247,5358
41329,5359
2156,5360
43261,5361
42299,5362
41596,5363
44019,5364
34318,5365
7222,5366
5513,5367
28660,5368
29302,5369
4529,5370
9463,5371
10129,5372
7132,5373
28913,5374
28677,5375
21602,5376
25058,5377
15111,5378
6792,5379
9750,5380
35619,5381
38412,5382
25397,5383
19079,5384
7789,5385
29534,5386
13591,5387
38726,5388
27944,5389
22981,5390
37561,5391
22835,5392
30523,5393
19270,5394
21614,5395
34970,5396
29523,5397
44449,5398
2120,5399
9366,5400
24903,5401
41675,5402
6363,5403
2188,5404
4503,5405
27051,5406
17704,5407
46064,5408
38472,5409
5461,5410
30938,5411
13597,5412
7925,5413
11802,5414
17972,5415
37573,5416
31137,5417
25428,5418
22367,5419
26821,5420
11259,5421
30653,5422
7455,5423
11026,5424
33578,5425
25619,5426
22573,5427
808,5428
10167,5429
10024,5430
41262,5431
7428,5432
5339,5433
45032,5434
28359,5435
22973,5436
14847,5437
29497,5438
30899,5439
41988,5440
27452,5441
5702,5442
17715,5443
23709,5444
35617,5445
34088,5446
21342,5447
36722,5448
46287,5449
46343,5450
46320,5451
38822,5452
29533,5453
17376,5454
17455,5455
28518,5456
116,5457
871,5458
1370,5459
1433,5460
2694,5461
4667,5462
4960,5463
5061,5464
6337,5465
7395,5466
7448,5467
7458,5468
7463,5469
7952,5470
8153,5471
8154,5472
8180,5473
8214,5474
8225,5475
8822,5476
9356,5477
9608,5478
10286,5479
10509,5480
10789,5481
11214,5482
11898,5483
13315,5484
13545,5485
13628,5486
14510,5487
14715,5488
14834,5489
15348,5490
15494,5491
16786,5492
17110,5493
17613,5494
17614,5495
17650,5496
17659,5497
17662,5498
17685,5499
17761,5500
18227,5501
18503,5502
18543,5503
18548,5504
18565,5505
18568,5506
18984,5507
19502,5508
19617,5509
19685,5510
20720,5511
21428,5512
22633,5513
22645,5514
22654,5515
22660,5516
22689,5517
22709,5518
22715,5519
22720,5520
22728,5521
22765,5522
22769,5523
22804,5524
22877,5525
23159,5526
23864,5527
24619,5528
24680,5529
24947,5530
25219,5531
25429,5532
25569,5533
26441,5534
26725,5535
26873,5536
27048,5537
27093,5538
27097,5539
27367,5540
27373,5541
27379,5542
27394,5543
27403,5544
27407,5545
27416,5546
27420,5547
27438,5548
27443,5549
27481,5550
27492,5551
27505,5552
27507,5553
27577,5554
27958,5555
28285,5556
28287,5557
28291,5558
28298,5559
28310,5560
28318,5561
28331,5562
28345,5563
28360,5564
28530,5565
28543,5566
28550,5567
28557,5568
28565,5569
28575,5570
28595,5571
28602,5572
28685,5573
29066,5574
29431,5575
29432,5576
29458,5577
29465,5578
29480,5579
29488,5580
29504,5581
29508,5582
29511,5583
29512,5584
29528,5585
30042,5586
30299,5587
32419,5588
32449,5589
32666,5590
32717,5591
33252,5592
33280,5593
33289,5594
33488,5595
33504,5596
33881,5597
33987,5598
33988,5599
34462,5600
35698,5601
35722,5602
35827,5603
37187,5604
37699,5605
38025,5606
38069,5607
38097,5608
38102,5609
38161,5610
38191,5611
38294,5612
38315,5613
38346,5614
38352,5615
38353,5616
38354,5617
38357,5618
38358,5619
38491,5620
38592,5621
38636,5622
39537,5623
39667,5624
40098,5625
40998,5626
41930,5627
41941,5628
41944,5629
41955,5630
41977,5631
41987,5632
41989,5633
41999,5634
42258,5635
42280,5636
42294,5637
42315,5638
43445,5639
43766,5640
44179,5641
44437,5642
44474,5643
44864,5644
45704,5645
13863,5646
10457,5647
42566,5648
18479,5649
39407,5650
19446,5651
43329,5652
17844,5653
28691,5654
26983,5655
21182,5656
37091,5657
2250,5658
42342,5659
21882,5660
41240,5661
31432,5662
40038,5663
8170,5664
45469,5665
12031,5666
19464,5667
34498,5668
30770,5669
15952,5670
34656,5671
38066,5672
38194,5673
45717,5674
2155,5675
37569,5676
9979,5677
34332,5678
15948,5679
26240,5680
29143,5681
32742,5682
19695,5683
7480,5684
3025,5685
34315,5686
15364,5687
7177,5688
10864,5689
2858,5690
42369,5691
2972,5692
9601,5693
42783,5694
10829,5695
18426,5696
22122,5697
43286,5698
34044,5699
25314,5700
42861,5701
30036,5702
23577,5703
35144,5704
8228,5705
40401,5706
821,5707
881,5708
14969,5709
35569,5710
42481,5711
29401,5712
6590,5713
7164,5714
29459,5715
44575,5716
31411,5717
29309,5718
6284,5719
29031,5720
27319,5721
28963,5722
6311,5723
41967,5724
19196,5725
23727,5726
22991,5727
15057,5728
27967,5729
10825,5730
13857,5731
26847,5732
33242,5733
26286,5734
7889,5735
42126,5736
38335,5737
32602,5738
30607,5739
30648,5740
30652,5741
4070,5742
34755,5743
7464,5744
27042,5745
34200,5746
37047,5747
42459,5748
28721,5749
8321,5750
36647,5751
14573,5752
9316,5753
27439,5754
102,5755
42123,5756
42144,5757
28743,5758
22669,5759
33489,5760
34311,5761
22697,5762
41500,5763
46303,5764
5107,5765
22941,5766
27796,5767
34401,5768
22466,5769
2182,5770
41691,5771
28594,5772
25698,5773
23926,5774
36700,5775
34128,5776
29834,5777
19977,5778
17393,5779
17398,5780
1432,5781
2126,5782
2141,5783
3513,5784
4986,5785
6415,5786
7406,5787
7469,5788
8148,5789
9591,5790
9684,5791
10344,5792
13317,5793
13769,5794
14040,5795
14717,5796
15352,5797
15386,5798
15560,5799
17641,5800
17670,5801
17687,5802
17719,5803
17937,5804
18167,5805
18472,5806
18564,5807
18753,5808
18917,5809
19258,5810
19475,5811
20599,5812
21372,5813
22652,5814
22666,5815
22684,5816
22687,5817
22690,5818
22745,5819
22757,5820
22813,5821
23184,5822
23788,5823
23820,5824
24021,5825
24223,5826
24719,5827
24996,5828
25550,5829
25606,5830
26437,5831
27389,5832
27448,5833
27464,5834
27482,5835
27485,5836
27509,5837
27522,5838
27548,5839
27552,5840
28188,5841
28982,5842
29320,5843
29413,5844
29630,5845
29679,5846
29691,5847
29708,5848
32057,5849
33491,5850
33530,5851
34293,5852
34297,5853
34745,5854
35439,5855
35486,5856
35764,5857
35980,5858
35983,5859
36160,5860
38011,5861
38275,5862
38299,5863
38306,5864
38313,5865
38328,5866
38340,5867
38348,5868
38349,5869
38355,5870
39116,5871
40157,5872
40275,5873
40426,5874
40786,5875
40935,5876
41222,5877
41337,5878
41892,5879
41928,5880
41933,5881
41945,5882
41981,5883
41991,5884
42000,5885
42031,5886
42045,5887
42061,5888
42073,5889
42078,5890
42092,5891
43559,5892
43637,5893
45160,5894
45594,5895
46075,5896
34564,5897
29483,5898
40321,5899
40333,5900
32978,5901
18734,5902
15673,5903
2334,5904
30437,5905
33406,5906
33537,5907
26341,5908
21150,5909
31983,5910
33470,5911
29653,5912
6334,5913
23697,5914
25164,5915
45377,5916
30009,5917
42124,5918
46335,5919
28549,5920
5642,5921
24279,5922
42755,5923
27380,5924
15899,5925
15941,5926
27562,5927
18045,5928
27891,5929
43254,5930
43295,5931
9301,5932
42343,5933
26252,5934
1575,5935
23702,5936
8192,5937
21702,5938
27425,5939
8962,5940
18353,5941
35195,5942
42223,5943
31406,5944
41983,5945
45524,5946
27554,5947
21157,5948
34449,5949
45695,5950
6494,5951
2356,5952
22281,5953
36327,5954
33838,5955
9332,5956
29678,5957
22918,5958
33324,5959
36105,5960
2063,5961
8157,5962
17998,5963
44487,5964
23009,5965
21351,5966
18253,5967
20617,5968
22079,5969
23195,5970
10293,5971
42877,5972
36623,5973
38321,5974
33025,5975
28320,5976
27308,5977
14734,5978
35819,5979
9297,5980
22691,5981
41171,5982
16977,5983
28538,5984
28316,5985
29510,5986
40032,5987
26802,5988
33259,5989
29522,5990
41950,5991
9704,5992
26910,5993
13175,5994
17709,5995
23741,5996
45596,5997
6061,5998
3270,5999
34727,6000
18826,6001
41522,6002
43953,6003
29619,6004
7261,6005
45029,6006
45068,6007
19327,6008
23718,6009
16672,6010
38284,6011
36881,6012
32555,6013
17451,6014
3056,6015
44300,6016
170,6017
264,6018
770,6019
869,6020
1817,6021
4213,6022
4827,6023
5167,6024
5229,6025
5782,6026
7071,6027
7392,6028
7707,6029
9456,6030
9624,6031
10511,6032
11825,6033
12111,6034
12113,6035
12148,6036
12149,6037
12155,6038
12166,6039
12167,6040
12188,6041
12197,6042
12945,6043
13300,6044
14552,6045
14905,6046
14925,6047
15060,6048
15375,6049
16592,6050
16617,6051
17480,6052
17540,6053
17673,6054
17718,6055
18271,6056
18587,6057
21940,6058
22098,6059
22148,6060
22365,6061
22643,6062
22665,6063
22710,6064
23173,6065
25024,6066
26460,6067
26702,6068
27204,6069
28542,6070
28617,6071
28826,6072
29017,6073
29115,6074
29626,6075
29643,6076
29648,6077
29656,6078
29661,6079
29681,6080
29682,6081
29686,6082
29688,6083
29695,6084
30145,6085
31398,6086
33248,6087
33941,6088
33963,6089
34260,6090
35377,6091
35643,6092
37558,6093
37794,6094
38337,6095
38339,6096
38783,6097
39302,6098
39542,6099
39665,6100
40195,6101
40489,6102
41325,6103
41608,6104
41975,6105
42005,6106
42013,6107
42021,6108
42023,6109
42033,6110
42040,6111
42043,6112
42044,6113
42055,6114
42059,6115
42062,6116
42064,6117
42074,6118
42837,6119
42992,6120
44016,6121
44409,6122
45673,6123
46197,6124
36308,6125
8029,6126
4751,6127
40360,6128
42027,6129
9282,6130
10116,6131
8092,6132
42158,6133
19691,6134
44362,6135
38302,6136
17320,6137
17654,6138
36909,6139
17106,6140
25798,6141
5177,6142
46317,6143
12383,6144
29554,6145
19416,6146
39090,6147
23873,6148
26842,6149
12191,6150
39735,6151
39747,6152
27433,6153
17723,6154
45761,6155
18058,6156
9730,6157
44064,6158
28380,6159
45744,6160
5396,6161
41931,6162
41932,6163
23032,6164
36811,6165
14294,6166
11310,6167
17953,6168
31171,6169
9543,6170
15735,6171
2011,6172
42048,6173
44702,6174
23011,6175
24074,6176
28918,6177
21676,6178
29660,6179
38983,6180
17342,6181
22909,6182
10361,6183
9369,6184
35964,6185
35523,6186
39707,6187
26123,6188
38471,6189
7679,6190
7667,6191
39234,6192
27515,6193
33560,6194
25085,6195
25847,6196
45327,6197
13793,6198
22781,6199
42053,6200
42004,6201
22229,6202
44689,6203
37119,6204
17621,6205
18683,6206
40423,6207
22590,6208
22908,6209
27371,6210
4890,6211
39860,6212
682,6213
23491,6214
10021,6215
10025,6216
10096,6217
43738,6218
7538,6219
7555,6220
7558,6221
7568,6222
7569,6223
7572,6224
7602,6225
7615,6226
7623,6227
5326,6228
5370,6229
15008,6230
44573,6231
18535,6232
43879,6233
13562,6234
9361,6235
24369,6236
9897,6237
16204,6238
25061,6239
34096,6240
46305,6241
30790,6242
30473,6243
19955,6244
20011,6245
20026,6246
20034,6247
1923,6248
2604,6249
3639,6250
4530,6251
5135,6252
6423,6253
7827,6254
7920,6255
10922,6256
11485,6257
11948,6258
12104,6259
12123,6260
12127,6261
12141,6262
12178,6263
12179,6264
12180,6265
12185,6266
12189,6267
12190,6268
12208,6269
13059,6270
13605,6271
15012,6272
15527,6273
15640,6274
16476,6275
17008,6276
18176,6277
18213,6278
18215,6279
18222,6280
18233,6281
18522,6282
18840,6283
19585,6284
20540,6285
20753,6286
21998,6287
22850,6288
22866,6289
23337,6290
24170,6291
24288,6292
24896,6293
26724,6294
26785,6295
26814,6296
27506,6297
27589,6298
27740,6299
28282,6300
28552,6301
28781,6302
28979,6303
29058,6304
29116,6305
29621,6306
29675,6307
30161,6308
31282,6309
31368,6310
31462,6311
31536,6312
33297,6313
33659,6314
33720,6315
33735,6316
34304,6317
34937,6318
35352,6319
36608,6320
36756,6321
37423,6322
37479,6323
37520,6324
37523,6325
37966,6326
38189,6327
38634,6328
38680,6329
38743,6330
40070,6331
41877,6332
42039,6333
42180,6334
42240,6335
42335,6336
42632,6337
43453,6338
46067,6339
46455,6340
827,6341
13798,6342
13856,6343
19882,6344
14196,6345
20112,6346
30093,6347
34496,6348
17266,6349
11564,6350
35267,6351
26962,6352
26975,6353
4762,6354
9365,6355
17303,6356
43859,6357
45908,6358
797,6359
35776,6360
22583,6361
10862,6362
37878,6363
12436,6364
4023,6365
13100,6366
15466,6367
11583,6368
8879,6369
4575,6370
15862,6371
8409,6372
18279,6373
26765,6374
24138,6375
28301,6376
27465,6377
18610,6378
42948,6379
11766,6380
27133,6381
45290,6382
15418,6383
9860,6384
15608,6385
13567,6386
41248,6387
10140,6388
13874,6389
39350,6390
43663,6391
28593,6392
35984,6393
29923,6394
34351,6395
10061,6396
3309,6397
45759,6398
42060,6399
15419,6400
35746,6401
20518,6402
2255,6403
18758,6404
38285,6405
12146,6406
41383,6407
20995,6408
24929,6409
7536,6410
30235,6411
7409,6412
28534,6413
9351,6414
33311,6415
28041,6416
21415,6417
17736,6418
42153,6419
35348,6420
5180,6421
18868,6422
12119,6423
8130,6424
37063,6425
18042,6426
7034,6427
31487,6428
2112,6429
7886,6430
35363,6431
17542,6432
32211,6433
41755,6434
13879,6435
7516,6436
7521,6437
7527,6438
7539,6439
7547,6440
7556,6441
7557,6442
7559,6443
7571,6444
7580,6445
7583,6446
7584,6447
7593,6448
7607,6449
5292,6450
22990,6451
24167,6452
7597,6453
24173,6454
16951,6455
7545,6456
16131,6457
46280,6458
19947,6459
19949,6460
19962,6461
19979,6462
19992,6463
19994,6464
20021,6465
20028,6466
20031,6467
20037,6468
9757,6469
17391,6470
1993,6471
2073,6472
2209,6473
3608,6474
3665,6475
4939,6476
5394,6477
5487,6478
6345,6479
8161,6480
8428,6481
8957,6482
9096,6483
9817,6484
10527,6485
10717,6486
11076,6487
11206,6488
12110,6489
12152,6490
13242,6491
13307,6492
13654,6493
13953,6494
14072,6495
14538,6496
15187,6497
18207,6498
18225,6499
18250,6500
18517,6501
18617,6502
18661,6503
19181,6504
19288,6505
19382,6506
19775,6507
20322,6508
21233,6509
25415,6510
27397,6511
27975,6512
28283,6513
28818,6514
31109,6515
31246,6516
31321,6517
31989,6518
33340,6519
33864,6520
35240,6521
35650,6522
35657,6523
35859,6524
35912,6525
36190,6526
37499,6527
37781,6528
37851,6529
37882,6530
38231,6531
38395,6532
38419,6533
38579,6534
38931,6535
39016,6536
39098,6537
39180,6538
39227,6539
39335,6540
39896,6541
40096,6542
40749,6543
41693,6544
42166,6545
42658,6546
42974,6547
43500,6548
44061,6549
44737,6550
45650,6551
45713,6552
12630,6553
346,6554
14125,6555
14409,6556
20106,6557
42503,6558
8283,6559
6287,6560
2237,6561
12663,6562
8829,6563
18235,6564
26947,6565
14649,6566
6056,6567
45726,6568
41307,6569
30936,6570
2027,6571
39811,6572
35329,6573
16479,6574
24897,6575
21730,6576
36704,6577
34654,6578
19836,6579
7896,6580
34821,6581
45090,6582
36996,6583
27139,6584
37895,6585
3345,6586
6629,6587
29756,6588
41254,6589
27314,6590
1789,6591
34290,6592
6515,6593
33436,6594
35766,6595
17746,6596
18538,6597
32434,6598
3948,6599
13072,6600
42176,6601
18249,6602
2103,6603
23842,6604
39738,6605
6604,6606
24231,6607
20941,6608
9033,6609
30061,6610
28153,6611
29697,6612
4291,6613
10016,6614
29646,6615
7782,6616
25814,6617
36643,6618
7924,6619
30580,6620
2920,6621
15192,6622
45982,6623
7336,6624
17705,6625
26060,6626
17131,6627
362,6628
18097,6629
43240,6630
25260,6631
45574,6632
13212,6633
29639,6634
25721,6635
25941,6636
4295,6637
32403,6638
4348,6639
28288,6640
21403,6641
30584,6642
32118,6643
