dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_583w_7r
ALPHA,0.1
G_Size,5
Iteration Count,118
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.003236308833197352
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.004555868672432107
2.9,0.0
3.0,0.0464400447743866
3.1,0.01612355741137008
3.2,0.0
3.3,0.035922197505361006
3.4,0.0
3.5,0.0
3.6,0.13826513860360698
3.7,0.0
3.8,0.02641807302800754
3.9,0.09975444498424968
4.0,0.15048049326801116
4.1,0.04022052638386267
4.2,0.22692120636811905
4.3,0.0
4.4,0.0
4.5,0.0
4.6,1.6104435614610073e-10
4.7,0.18775647361293446
4.8,0.0
4.9,0.0046995865128614455
5.0,0.019206079880548222
