worker_id,worker_social_influence
0,0.00019654088050314466
1,0.00019654088050314466
2,0.00019654088050314466
3,0.002161949685534591
4,0.00019654088050314466
5,0.00019654088050314466
6,0.00019654088050314466
7,0.00039308176100628933
8,0.00039308176100628933
9,0.0005896226415094339
10,0.00019654088050314466
11,0.00019654088050314466
12,0.00019654088050314466
13,0.0011792452830188679
14,0.002161949685534591
15,0.00019654088050314466
16,0.00019654088050314466
17,0.00039308176100628933
18,0.0019654088050314465
19,0.00019654088050314466
20,0.0005896226415094339
21,0.002161949685534591
22,0.00019654088050314466
23,0.00019654088050314466
24,0.00019654088050314466
25,0.00019654088050314466
26,0.00019654088050314466
27,0.00039308176100628933
28,0.0005896226415094339
29,0.00019654088050314466
30,0.00019654088050314466
31,0.00019654088050314466
32,0.00039308176100628933
33,0.0007861635220125787
34,0.0015723270440251573
35,0.00019654088050314466
36,0.0015723270440251573
37,0.0007861635220125787
38,0.00019654088050314466
39,0.006289308176100629
40,0.00039308176100628933
41,0.0007861635220125787
42,0.0005896226415094339
43,0.00019654088050314466
44,0.00019654088050314466
45,0.00039308176100628933
46,0.00039308176100628933
47,0.00039308176100628933
48,0.00019654088050314466
49,0.00019654088050314466
50,0.0005896226415094339
51,0.004127358490566038
52,0.00039308176100628933
53,0.0005896226415094339
54,0.00019654088050314466
55,0.001768867924528302
56,0.00019654088050314466
57,0.00019654088050314466
58,0.0019654088050314465
59,0.00019654088050314466
60,0.00019654088050314466
61,0.00019654088050314466
62,0.00039308176100628933
63,0.00039308176100628933
64,0.0009827044025157233
65,0.0007861635220125787
66,0.0013757861635220125
67,0.0005896226415094339
68,0.0019654088050314465
69,0.0019654088050314465
70,0.0013757861635220125
71,0.0009827044025157233
72,0.0023584905660377358
73,0.00019654088050314466
74,0.00039308176100628933
75,0.00019654088050314466
76,0.00039308176100628933
77,0.00019654088050314466
78,0.001768867924528302
79,0.0013757861635220125
80,0.00019654088050314466
81,0.00019654088050314466
82,0.00019654088050314466
83,0.0007861635220125787
84,0.00019654088050314466
85,0.00019654088050314466
86,0.002161949685534591
87,0.0013757861635220125
88,0.0005896226415094339
89,0.00019654088050314466
90,0.0007861635220125787
91,0.00019654088050314466
92,0.00019654088050314466
93,0.001768867924528302
94,0.00019654088050314466
95,0.0009827044025157233
96,0.00039308176100628933
97,0.0007861635220125787
98,0.00019654088050314466
99,0.00039308176100628933
100,0.00039308176100628933
101,0.0005896226415094339
102,0.00019654088050314466
103,0.00019654088050314466
104,0.0009827044025157233
105,0.00019654088050314466
106,0.00019654088050314466
107,0.001768867924528302
108,0.00019654088050314466
109,0.00019654088050314466
110,0.0009827044025157233
111,0.00019654088050314466
112,0.0011792452830188679
113,0.001768867924528302
114,0.0009827044025157233
115,0.00039308176100628933
116,0.001768867924528302
117,0.00019654088050314466
118,0.0013757861635220125
119,0.00019654088050314466
120,0.0007861635220125787
121,0.0013757861635220125
122,0.00019654088050314466
123,0.00039308176100628933
124,0.0009827044025157233
125,0.00019654088050314466
126,0.00039308176100628933
127,0.00039308176100628933
128,0.0009827044025157233
129,0.00019654088050314466
130,0.00019654088050314466
131,0.00019654088050314466
132,0.00019654088050314466
133,0.00039308176100628933
134,0.00019654088050314466
135,0.00019654088050314466
136,0.00019654088050314466
137,0.00019654088050314466
138,0.00019654088050314466
139,0.00019654088050314466
140,0.00019654088050314466
141,0.00019654088050314466
142,0.00019654088050314466
143,0.00019654088050314466
144,0.00019654088050314466
145,0.00039308176100628933
146,0.00019654088050314466
147,0.00019654088050314466
148,0.00039308176100628933
149,0.00019654088050314466
150,0.00039308176100628933
151,0.0015723270440251573
152,0.0005896226415094339
153,0.00039308176100628933
154,0.0005896226415094339
155,0.00019654088050314466
156,0.00019654088050314466
157,0.00019654088050314466
158,0.00039308176100628933
