xxx,xxx
0,0.0003508771929824561
1,0.0003508771929824561
2,0.002105263157894737
3,0.0007017543859649122
4,0.0003508771929824561
5,0.0007017543859649122
6,0.0003508771929824561
7,0.002105263157894737
8,0.0003508771929824561
9,0.002456140350877193
10,0.0014035087719298245
11,0.0003508771929824561
12,0.0035087719298245615
13,0.0003508771929824561
14,0.0007017543859649122
15,0.0003508771929824561
16,0.0014035087719298245
17,0.0003508771929824561
18,0.0010526315789473684
19,0.0007017543859649122
20,0.0003508771929824561
21,0.0003508771929824561
22,0.004210526315789474
23,0.0010526315789473684
24,0.0010526315789473684
25,0.0003508771929824561
26,0.0003508771929824561
27,0.0007017543859649122
28,0.0007017543859649122
29,0.0003508771929824561
30,0.0003508771929824561
31,0.0017543859649122807
32,0.0003508771929824561
33,0.010526315789473684
34,0.0003508771929824561
35,0.0003508771929824561
36,0.0003508771929824561
37,0.002807017543859649
38,0.0007017543859649122
39,0.0003508771929824561
40,0.0003508771929824561
41,0.0003508771929824561
42,0.0010526315789473684
43,0.0003508771929824561
44,0.0017543859649122807
45,0.0010526315789473684
46,0.0010526315789473684
47,0.0003508771929824561
48,0.0007017543859649122
49,0.0014035087719298245
50,0.0007017543859649122
51,0.010175438596491228
52,0.0007017543859649122
53,0.0003508771929824561
54,0.0003508771929824561
55,0.0010526315789473684
56,0.0003508771929824561
57,0.002456140350877193
58,0.0007017543859649122
59,0.002807017543859649
60,0.0003508771929824561
61,0.0003508771929824561
62,0.0007017543859649122
63,0.0003508771929824561
64,0.0003508771929824561
65,0.004210526315789474
66,0.0010526315789473684
67,0.0003508771929824561
68,0.0003508771929824561
69,0.0010526315789473684
70,0.0003508771929824561
71,0.006666666666666667
72,0.0003508771929824561
73,0.0007017543859649122
74,0.0003508771929824561
75,0.0003508771929824561
76,0.002807017543859649
77,0.010526315789473684
78,0.003157894736842105
79,0.0003508771929824561
80,0.0007017543859649122
81,0.0003508771929824561
82,0.0003508771929824561
83,0.0003508771929824561
84,0.0014035087719298245
85,0.007368421052631579
86,0.0003508771929824561
87,0.0003508771929824561
88,0.002456140350877193
89,0.0003508771929824561
90,0.0014035087719298245
91,0.0017543859649122807
92,0.0007017543859649122
93,0.0003508771929824561
94,0.0014035087719298245
95,0.0003508771929824561
96,0.0010526315789473684
97,0.0007017543859649122
98,0.0003508771929824561
99,0.0003508771929824561
100,0.0003508771929824561
101,0.0007017543859649122
102,0.0007017543859649122
103,0.0003508771929824561
104,0.0003508771929824561
105,0.0010526315789473684
106,0.0007017543859649122
107,0.0003508771929824561
108,0.0007017543859649122
109,0.008070175438596491
110,0.0003508771929824561
111,0.0003508771929824561
112,0.0010526315789473684
113,0.0003508771929824561
114,0.0035087719298245615
115,0.0003508771929824561
116,0.0007017543859649122
117,0.0010526315789473684
118,0.0003508771929824561
119,0.0003508771929824561
120,0.002456140350877193
121,0.0003508771929824561
122,0.0007017543859649122
123,0.0003508771929824561
124,0.0003508771929824561
125,0.0003508771929824561
126,0.0003508771929824561
127,0.0003508771929824561
128,0.0003508771929824561
129,0.0003508771929824561
130,0.0003508771929824561
131,0.05157894736842105
132,0.005614035087719298
133,0.0003508771929824561
134,0.0014035087719298245
135,0.0003508771929824561
136,0.0003508771929824561
137,0.005614035087719298
138,0.002105263157894737
139,0.0003508771929824561
140,0.0017543859649122807
141,0.0017543859649122807
142,0.0003508771929824561
143,0.0003508771929824561
144,0.0007017543859649122
145,0.0003508771929824561
146,0.0003508771929824561
147,0.0003508771929824561
148,0.017543859649122806
149,0.0007017543859649122
150,0.0003508771929824561
151,0.002105263157894737
152,0.0003508771929824561
153,0.0007017543859649122
154,0.009122807017543859
155,0.0003508771929824561
156,0.024210526315789474
157,0.004210526315789474
158,0.0035087719298245615
159,0.0003508771929824561
160,0.0003508771929824561
161,0.0003508771929824561
162,0.0007017543859649122
163,0.0003508771929824561
164,0.0010526315789473684
165,0.0003508771929824561
166,0.0003508771929824561
167,0.0017543859649122807
168,0.004210526315789474
169,0.0003508771929824561
170,0.0035087719298245615
171,0.0017543859649122807
172,0.0038596491228070177
173,0.008421052631578947
174,0.0010526315789473684
175,0.0003508771929824561
176,0.0007017543859649122
177,0.0003508771929824561
178,0.0007017543859649122
179,0.0003508771929824561
180,0.0007017543859649122
181,0.0003508771929824561
182,0.0003508771929824561
183,0.0014035087719298245
184,0.0003508771929824561
185,0.0003508771929824561
186,0.0007017543859649122
187,0.0003508771929824561
188,0.005263157894736842
189,0.0003508771929824561
190,0.0003508771929824561
191,0.0003508771929824561
192,0.0003508771929824561
193,0.003157894736842105
194,0.0003508771929824561
195,0.0003508771929824561
196,0.0010526315789473684
197,0.0010526315789473684
198,0.0003508771929824561
199,0.004561403508771929
200,0.0003508771929824561
201,0.0003508771929824561
202,0.0003508771929824561
203,0.004210526315789474
204,0.0003508771929824561
205,0.0007017543859649122
206,0.0010526315789473684
207,0.002456140350877193
208,0.0007017543859649122
209,0.0003508771929824561
210,0.0003508771929824561
211,0.0003508771929824561
212,0.0003508771929824561
213,0.0003508771929824561
214,0.0007017543859649122
215,0.0003508771929824561
216,0.0003508771929824561
217,0.0003508771929824561
218,0.002105263157894737
219,0.0003508771929824561
220,0.0003508771929824561
221,0.0003508771929824561
222,0.0007017543859649122
223,0.0010526315789473684
224,0.0003508771929824561
225,0.0010526315789473684
226,0.0007017543859649122
227,0.0003508771929824561
228,0.0035087719298245615
229,0.0007017543859649122
230,0.004561403508771929
231,0.0010526315789473684
232,0.0003508771929824561
233,0.0007017543859649122
234,0.0003508771929824561
235,0.0003508771929824561
236,0.0003508771929824561
237,0.0007017543859649122
238,0.0003508771929824561
239,0.0007017543859649122
240,0.002105263157894737
241,0.0003508771929824561
242,0.0014035087719298245
243,0.0010526315789473684
244,0.0003508771929824561
245,0.002807017543859649
246,0.0017543859649122807
247,0.0003508771929824561
248,0.0003508771929824561
249,0.0003508771929824561
250,0.0077192982456140355
251,0.0003508771929824561
252,0.0017543859649122807
253,0.002105263157894737
254,0.0010526315789473684
255,0.0007017543859649122
256,0.0003508771929824561
257,0.0003508771929824561
258,0.004210526315789474
259,0.002807017543859649
260,0.0003508771929824561
261,0.0014035087719298245
262,0.0014035087719298245
263,0.0003508771929824561
264,0.0003508771929824561
265,0.0007017543859649122
266,0.0010526315789473684
267,0.0003508771929824561
268,0.0003508771929824561
269,0.0003508771929824561
270,0.0007017543859649122
271,0.003157894736842105
272,0.0003508771929824561
273,0.0003508771929824561
274,0.0003508771929824561
275,0.0017543859649122807
276,0.0010526315789473684
277,0.015087719298245613
278,0.0003508771929824561
279,0.0003508771929824561
280,0.0003508771929824561
281,0.002456140350877193
282,0.0010526315789473684
283,0.0014035087719298245
284,0.0003508771929824561
285,0.0010526315789473684
286,0.0003508771929824561
287,0.0010526315789473684
288,0.0007017543859649122
289,0.0003508771929824561
290,0.0007017543859649122
291,0.002105263157894737
292,0.0010526315789473684
293,0.002105263157894737
294,0.0003508771929824561
295,0.0003508771929824561
296,0.0003508771929824561
297,0.0003508771929824561
298,0.0007017543859649122
299,0.0003508771929824561
300,0.0003508771929824561
301,0.0003508771929824561
302,0.0003508771929824561
303,0.0003508771929824561
304,0.0003508771929824561
305,0.0010526315789473684
306,0.0003508771929824561
307,0.002105263157894737
308,0.0003508771929824561
309,0.0003508771929824561
310,0.0003508771929824561
311,0.0003508771929824561
312,0.0003508771929824561
313,0.0003508771929824561
314,0.002456140350877193
315,0.0007017543859649122
316,0.0007017543859649122
317,0.0003508771929824561
318,0.0003508771929824561
319,0.0010526315789473684
320,0.0003508771929824561
321,0.0003508771929824561
322,0.0003508771929824561
323,0.0003508771929824561
324,0.0010526315789473684
325,0.0010526315789473684
326,0.0010526315789473684
327,0.0014035087719298245
328,0.0003508771929824561
329,0.0014035087719298245
330,0.0038596491228070177
331,0.0003508771929824561
332,0.0003508771929824561
333,0.0003508771929824561
334,0.0003508771929824561
335,0.005263157894736842
336,0.0003508771929824561
337,0.0003508771929824561
338,0.0003508771929824561
339,0.0003508771929824561
340,0.0017543859649122807
341,0.0003508771929824561
342,0.002105263157894737
343,0.0003508771929824561
344,0.0003508771929824561
345,0.0003508771929824561
346,0.013333333333333334
347,0.0003508771929824561
348,0.0003508771929824561
349,0.008771929824561403
350,0.0007017543859649122
351,0.0003508771929824561
352,0.0010526315789473684
353,0.0007017543859649122
354,0.0014035087719298245
355,0.003157894736842105
356,0.0003508771929824561
