3.663478613614153390e-01,2.617479582155425311e-01,7.385816535250072645e-02,-3.746325036820861154e-01,3.511474585099974566e-02,4.427856068822644264e-02,-2.076285857459892470e-01,1.442785606904961604e-01,1.490982822848623338e-02,-3.582745909595912437e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.110170219526907587e-01,4.664658109182587969e-02,-2.306676790446136188e-02,1.793510614321274232e-01,2.874608752525776856e-01,-2.298140627316074686e-02,3.973826450132161153e-02,5.847394762106099958e-02,-6.499633018916811666e-01,2.722791928836287498e-02,-3.843526106681213750e-02,-1.154689340038518724e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.923076923076926237e-01,7.692307692307673306e-02,-2.692307692307693290e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.231809980017871120e-01,2.786958722186301252e-01,2.210941829355640709e-02,-1.614604047888554827e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.491537659789763347e-02,-1.248511123646348260e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488887752815548360e-01,7.348847608326546099e-02,-7.553787119490548707e-03,-9.240776498670911013e-03,-2.439965171555003309e-01,4.527827989896684308e-02,2.889941326369072638e-01,-9.870604917344265317e-02,-3.020255728758230451e-01,-1.602226078713373247e-01,-2.667053699986748905e-02,2.917661837934378832e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.939219441224027118e-02,-2.693009540482201383e-02,-3.777103209912655579e-01,1.445397742773854022e-01,-1.986019081772790740e-01,1.844980200312273944e-01,2.006067457510490870e-02,-2.549392889164117104e-01,4.950604760440683871e-01,3.200410555851745942e-01,-2.866261926109421876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.095624932516242156e-01,8.094886425906505645e-02,2.616761763325312073e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.261676176329583066e-01,7.627839372634784287e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.736318074099829481e-02,-3.467661686772854357e-01,3.860696546029031007e-01,1.940298793628721791e-02,2.895522409508529127e-01,-1.604477590477844107e-01,0.000000000000000000e+00,-1.604477750239750589e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.379439851010751505e-02,3.379439851010748730e-02,0.000000000000000000e+00,-1.262791274778103379e-01,1.931317943145838267e-01,1.453966026769661635e-01,-2.364849304240918826e-01,2.408669859518599576e-01,0.000000000000000000e+00,-2.842201220617227575e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.731829723297662632e-02,1.249244977658559991e-01,2.424619063518251294e-01,0.000000000000000000e+00,-1.377361134564988043e-01,-1.867297525519667767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.023883534219213909e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
