# 节点数  边数   ,12021  169147
5659,8324
5659,7230
5659,5291
5659,7729
5659,2912
5659,11463
5659,2578
5659,5653
5659,3384
5659,3791
5659,9447
5659,3976
5659,7496
5659,7220
5659,10677
5659,10557
5659,4424
5659,9385
5659,7644
5659,5814
5659,139
5659,9789
5659,8748
5659,7247
5659,1719
5659,3759
5659,10991
5659,6504
5659,8968
5659,8385
5659,3100
5659,1418
5659,10026
5659,5569
5659,7787
5659,11620
5659,2437
5659,10190
5659,3447
5659,2368
5659,3486
5659,11214
5659,10944
5659,10222
5659,9046
5659,8156
5659,10912
5659,11894
5659,1254
5659,3348
5659,666
5659,11073
5659,7655
5659,7431
5659,8190
5659,10444
5659,10754
5659,10515
5659,10862
5659,10348
5659,7293
5659,10846
5659,7626
5659,9426
5659,9692
5659,10149
5659,4454
5659,10355
5659,1835
5659,7068
5659,1777
5659,11216
5659,10076
5659,7507
5659,11394
5659,8030
5659,5768
5659,5802
5659,10407
5659,10426
5659,9226
5659,8239
5659,2485
5659,1117
5659,4147
5659,4502
5659,4093
5659,11004
5659,965
5659,10542
5659,7995
5659,970
5659,10890
5659,4270
5659,6454
5659,7064
5659,10137
5659,6026
5659,7423
5659,11940
5659,10250
5659,7643
5659,4255
5659,9864
5659,9183
5659,9627
5659,11184
5659,1775
5659,9828
5659,4994
5659,10322
5659,7891
5659,8430
5659,6100
5659,7732
5659,4008
5659,8288
5659,3701
5659,9618
5659,7110
5659,5909
5659,10306
5659,1187
5659,6444
5659,9549
5659,10089
5659,10980
5659,9163
5659,5391
5659,3127
5659,6250
5659,386
5659,8919
5659,8044
5659,6984
5659,5763
5659,7660
5659,4915
5659,11461
5659,9587
5659,11348
5659,9556
5659,6457
5659,7091
5659,1042
5659,5004
5659,4687
5659,7654
5659,9297
5659,7702
5659,6178
5659,9299
5659,4446
5659,3846
5659,8522
5659,6378
5659,7146
5659,4905
5659,8363
5659,8153
5659,10405
5659,4152
5659,3488
5659,10625
5659,3359
5659,1498
5659,6170
5659,6613
5659,570
5659,551
5659,3085
5659,5914
5659,9801
5659,10878
5659,10993
5659,4801
5659,1102
5659,8505
5659,3273
5659,9245
5659,11957
5659,6111
5659,3992
5659,2076
5659,7214
5659,9888
5659,9316
5659,637
5659,7753
5659,7701
5659,9099
5659,1933
5659,4620
5659,7392
5659,10029
5659,4349
5659,3394
5659,10073
5659,7153
5659,1360
5659,9376
5659,9379
5659,6294
5659,10525
5659,6360
5659,7676
5659,5707
5659,7296
5659,1692
5659,3760
5659,7920
5659,10035
5659,8415
5659,11893
5659,4013
5659,3971
5659,10574
5659,10700
5659,9425
5659,3834
5659,8873
5659,6088
5659,2379
5659,9671
5659,9985
5659,6064
5659,4167
5659,1914
5659,7638
5659,10961
5659,4003
5659,8236
5659,11113
5659,11921
5659,12009
5659,7171
5659,3922
5659,2257
5659,10186
5659,4172
5659,8431
5659,11245
5659,8646
5659,10135
5659,5939
5659,8308
5659,8129
5659,1105
5659,3937
5659,6430
5659,11871
5659,6885
5659,5474
5659,9419
5659,8283
5659,743
5659,3133
5659,6771
5659,3066
5659,10088
5659,7362
5659,2577
5659,5162
5659,3830
5659,10589
5659,2116
5659,1781
5659,508
5659,8211
5659,4329
5659,7631
5659,7600
5659,9284
5659,5481
5659,530
5659,10859
5659,5716
5659,7118
5659,7297
5659,2925
5659,6728
5659,9785
5659,4562
5659,7480
5659,8647
5659,9893
5659,10352
5659,3024
5659,11633
5659,11586
5659,5430
5659,5192
5659,7337
5659,7141
5659,1499
5659,2510
5659,10799
5659,1929
5659,5521
5659,1763
5659,6952
5659,10926
5659,7612
5659,8316
5659,7186
5659,7878
5659,3234
5659,10023
5659,1858
5659,6788
5659,792
5659,7684
5659,8024
5659,7335
5659,4011
5659,2911
5659,8275
5659,10065
5659,7548
5659,10899
5659,11976
5659,7918
5659,8409
5659,7002
5659,11276
5659,8274
5659,4733
5659,10341
5659,11297
5659,5996
5659,6399
5659,8067
5659,4413
5659,5146
5659,10839
5659,10694
5659,9690
5659,1109
5659,6881
5659,9927
5659,4982
5659,9631
5659,2619
5659,8993
5659,4663
5659,872
5659,4525
5659,10048
5659,2910
5659,11660
5659,3140
5659,525
5659,2656
5659,8230
5659,10164
5659,2399
5659,9354
5659,1801
5659,6938
5659,4094
5659,7209
5659,4299
5659,8195
5659,7071
5659,7037
5659,6106
5659,4087
5659,10683
5659,4296
5659,8741
5659,2526
5659,9593
5659,6695
5659,9566
5659,1869
5659,1464
5659,2657
5659,10243
5659,8210
5659,5329
5659,6596
5659,6974
5659,9780
5659,4600
5659,7572
5659,3754
5659,5397
5659,10298
5659,5456
5659,8237
5659,10333
5659,11033
5659,9554
5659,7066
5659,6027
5659,952
5659,11818
5659,4325
5659,2200
5659,3716
5659,9346
5659,10567
5659,5473
5659,3913
5659,2357
5659,1747
5659,8065
5659,9470
5659,2435
5659,6909
5659,5293
5659,6464
5659,6215
5659,3874
5659,2043
5659,794
5659,3227
5659,4739
5659,1319
5659,10238
5659,5062
5659,5390
5659,5594
5659,9553
5659,4058
5659,8053
5659,4420
5659,6501
5659,8002
5659,10080
5659,1484
5659,9805
5659,9823
5659,9564
5659,9067
5659,12014
5659,11856
5659,10829
5659,3373
5659,11446
5659,8840
5659,9763
5659,2352
5659,6978
5659,4240
5659,7290
5659,4513
5659,11695
5659,7725
5659,1342
5659,7025
5659,8349
5659,3270
5659,10950
5659,950
5659,1590
5659,7271
5659,3119
5659,9070
5659,8120
5659,5499
5659,8732
5659,9696
5659,1223
5659,10148
5659,3612
5659,153
5659,5188
5659,9317
5659,9969
5659,3478
5659,6382
5659,7426
5659,8381
5659,11386
5659,6962
5659,8399
5659,979
5659,8889
5659,5786
5659,10307
5659,7468
5659,10016
5659,4756
5659,5099
5659,5654
5659,9524
5659,6428
5659,9914
5659,8503
5659,374
5659,2229
5659,10902
5659,8048
5659,8317
5659,4338
5659,9459
5659,4959
5659,6879
5659,8437
5659,10653
5659,8052
5659,10815
5659,5470
5659,7529
5659,12015
5659,10150
5659,10720
5659,9442
5659,10835
5659,6270
5659,6410
5659,11447
5659,4328
5659,4980
5659,8346
5659,8879
5659,8747
5659,11366
5659,9301
5659,10325
5659,4531
5659,6487
5659,1813
5659,2270
5659,4690
5659,1003
5659,8735
5659,10664
5659,7689
5659,7834
5659,5027
5659,9756
5659,7455
5659,8624
5659,499
5659,9865
5659,11929
5659,11496
5659,7518
5659,5933
5659,11221
5659,2205
5659,6546
5659,11202
5659,2032
5659,6956
5659,10744
5659,1745
5659,7217
5659,2278
5659,421
5659,2345
5659,394
5659,4032
5659,7078
5659,10128
5659,7450
5659,5218
5659,9550
5659,6408
5659,11642
5659,9987
5659,7128
5659,3741
5659,5987
5659,10736
5659,8734
5659,871
5659,9562
5659,11262
5659,2778
5659,12010
5659,8953
5659,4669
5659,311
5659,8819
5659,3725
5659,2104
5659,9547
5659,1007
5659,11772
5659,3942
5659,9544
5659,7208
5659,8238
5659,8175
5659,3545
5659,9884
5659,8010
5659,6355
5659,8152
5659,5281
5659,2307
5659,2296
5659,10049
5659,10287
5659,868
5659,4683
5659,10204
5659,9988
5659,7283
5659,6533
5659,4111
5659,9467
5659,6856
5659,1009
5659,8234
5659,8706
5659,9443
5659,4466
5659,9278
5659,8850
5659,4235
5659,10695
5659,11029
5659,9580
5659,7896
5659,4293
5659,6014
5659,5307
5659,7040
5659,10060
5659,5386
5659,5257
5659,8060
5659,11837
5659,8263
5659,6271
5659,7557
5659,7094
5659,781
5659,4558
5659,3746
5659,9509
5659,5236
5659,9481
5659,10951
5659,3860
5659,10438
5659,11444
5659,2161
5659,3934
5659,8246
5659,10005
5659,11198
5659,11788
5659,9358
5659,5070
5659,8484
5659,4108
5659,2147
5659,6058
5659,9782
5659,8117
5659,8931
5659,9676
5659,8216
5659,7640
5659,7358
5659,9001
5659,10163
5659,4906
5659,8322
5659,4340
5659,5513
5659,6897
5659,9083
5659,6770
5659,10116
5659,10464
5659,3224
5659,2062
5659,10974
5659,10171
5659,10397
5659,4259
5659,1847
5659,4697
5659,9542
5659,8453
5659,4967
5659,7668
5659,7598
5659,11018
5659,6402
5659,2304
5659,1614
5659,6851
5659,4734
5659,10752
5659,3350
5659,9944
5659,9539
5659,5254
5659,4157
5659,10058
5659,9821
5659,10406
5659,1326
5659,5007
5659,4283
5659,11132
5659,7733
5659,11027
5659,1831
5659,11160
5659,561
5659,6514
5659,3043
5659,5000
5659,9498
5659,7306
5659,12003
5659,2143
5659,1559
5659,7716
5659,6434
5659,7453
5659,3855
5659,1485
5659,8755
5659,2277
5659,4302
5659,11107
5659,2566
5659,11376
5659,7533
5659,9292
5659,7700
5659,6757
5659,715
5659,10102
5659,9104
5659,8109
5659,9831
5659,7584
5659,1513
5659,1228
5659,3940
5659,2210
5659,6199
5659,9449
5659,11925
5659,635
5659,11275
5659,1268
5659,10314
5659,8466
5659,1370
5659,5358
5659,1728
5659,10072
5659,8927
5659,6688
5659,8781
5659,5165
5659,8682
5659,8782
5659,7993
5659,1574
5659,2653
5659,10591
5659,215
5659,9947
5659,10445
5659,6346
5659,1035
5659,10928
5659,2847
5659,4141
5659,9224
5659,1766
5659,3984
5659,6734
5659,10299
5659,8184
5659,4555
5659,4295
5659,10584
5659,3027
5659,11590
5659,10629
5659,6352
5659,1411
5659,10668
5659,7466
5659,3658
5659,5406
5659,7744
5659,377
5659,7549
5659,8469
5659,5657
5659,8218
5659,7205
5659,4304
5659,8699
5659,10118
5659,5523
5659,7973
5659,8926
5659,7694
5659,10443
5659,7649
5659,10652
5659,6648
5659,10037
5659,11991
5659,10173
5659,9558
5659,7991
5659,711
5659,9527
5659,6422
5659,7983
5659,2712
5659,7382
5659,11601
5659,9276
5659,3950
5659,7229
5659,4615
5659,3004
5659,3839
5659,7687
5659,10467
5659,7619
5659,8046
5659,4942
5659,9085
5659,8625
5659,6893
5659,8989
5659,6045
5659,6699
5659,8334
5659,4284
5659,2434
5659,11510
5659,8054
5659,11220
5659,11327
5659,7428
5659,3620
5659,7828
5659,10545
5659,11336
5659,11182
5659,1867
5659,4961
5659,873
5659,7683
5659,8376
5659,9751
5659,7182
5659,10461
5659,9517
5659,5561
5659,2264
5659,2103
5659,9289
5659,9817
5659,6411
5659,11634
5659,5383
5659,11535
5659,1627
5659,5421
5659,223
5659,3800
5659,5015
5659,5634
5659,7237
5659,4440
5659,10727
5659,5732
5659,11862
5659,10159
5659,5267
5659,3581
5659,6882
5659,8908
5659,10172
5659,2722
5659,1188
5659,10594
5659,10828
5659,5433
5659,8673
5659,4286
5659,6911
5659,10866
5659,2605
5659,8194
5659,3134
5659,8113
5659,4256
5659,11884
5659,9754
5659,3771
5659,5153
5659,9274
5659,1998
5659,8740
5659,2573
5659,2551
5659,1770
5659,11670
5659,6901
5659,2064
5659,3463
5659,5085
5659,8282
5659,1720
5659,10872
5659,4321
5659,5132
5659,5972
5659,9652
5659,6035
5659,7846
5659,1551
5659,1447
5659,4938
5659,4993
5659,6028
5659,1362
5659,5589
5659,9999
5659,7768
5659,4606
5659,4833
5659,1477
5659,5075
5659,7897
5659,1289
5659,5448
5659,1806
5659,10969
5659,6664
5659,7464
5659,10223
5659,11356
5659,804
5659,8942
5659,9561
5659,1063
5659,10131
5659,10015
5659,2225
5659,9794
5659,10783
5659,11716
5659,6737
5659,4160
5659,2433
5659,7772
5659,3279
5659,6761
5659,9073
5659,9327
5659,7084
5659,11861
5659,7447
5659,1303
5659,10920
5659,3233
5659,10719
5659,8915
5659,6057
5659,7685
5659,11892
5659,2476
5659,10038
5659,8896
5659,6231
5659,11285
5659,6992
5659,8854
5659,10295
5659,9942
5659,2141
5659,4868
5659,8081
5659,10573
5659,3875
5659,7391
5659,6396
5659,6023
5659,7785
5659,6972
5659,5952
5659,4181
5659,3822
5659,5669
5659,7928
5659,6729
5659,5749
5659,7906
5659,8803
5659,7028
5659,3531
5659,6477
5659,7901
5659,9228
5659,1019
5659,9963
5659,5182
5659,5510
5659,10975
5659,6765
5659,4081
5659,8672
5659,5159
5659,8321
5659,5438
5659,7736
5659,4203
5659,4418
5659,4258
5659,540
5659,4276
5659,7617
5659,10127
5659,10234
5659,2594
5659,6959
5659,7605
5659,9877
5659,10595
5659,5393
5659,8665
5659,6617
5659,7969
5659,2411
5659,9617
5659,9522
5659,11460
5659,10430
5659,8619
5659,8516
5659,9983
5659,7211
5659,2393
5659,4344
5659,4151
5659,9551
5659,3214
5659,9594
5659,4882
5659,7172
5659,6488
5659,7915
5659,3574
5659,11434
5659,10402
5659,10343
5659,11281
5659,10439
5659,7545
5659,7033
5659,7573
5659,441
5659,8795
5659,2431
5659,9251
5659,3804
5659,11492
5659,11390
5659,625
5659,3866
5659,6003
5659,4460
5659,3213
5659,2917
5659,7911
5659,5713
5659,1665
5659,9337
5659,8150
5659,10977
5659,3986
5659,6362
5659,11628
5659,1851
5659,3920
5659,8779
5659,8242
5659,10062
5659,11897
5659,686
5659,8501
5659,5767
5659,7662
5659,11341
5659,10648
5659,6775
5659,3998
5659,9373
5659,8223
5659,10448
5659,5795
5659,10419
5659,2289
5659,10070
5659,4970
5659,798
5659,10537
5659,8098
5659,11917
5659,9809
5659,1407
5659,9167
5659,1255
5659,5229
5659,10274
5659,8338
5659,1304
5659,10798
5659,10161
5659,11668
5659,7604
5659,12006
5659,8132
5659,11963
5659,10022
5659,4816
5659,10755
5659,5573
5659,10529
5659,9455
5659,1997
5659,2739
5659,4838
5659,4943
5659,9206
5659,7746
5659,8151
5659,11798
5659,11548
5659,7199
5659,6769
5659,2622
5659,6373
5659,9086
5659,7798
5659,7739
5659,10401
5659,4211
5659,7173
5659,7076
5659,7707
5659,9760
5659,8089
5659,7811
5659,9089
5659,9585
5659,8374
5659,7202
5659,11701
5659,4886
5659,3559
5659,6766
5659,9766
5659,10933
5659,6265
5659,11906
5659,5578
5659,6513
5659,2310
5659,11374
5659,9347
5659,10711
5659,4102
5659,7940
5659,8948
5659,4659
5659,4357
5659,7977
5659,4843
5659,8330
5659,7925
5659,5354
5659,4767
5659,10361
5659,1922
5659,10176
5659,384
5659,3606
5659,8082
5659,6145
5659,9263
5659,2484
5659,9989
5659,1721
5659,11118
5659,8325
5659,8028
5659,8736
5659,9466
5659,6957
5659,1013
5659,8666
5659,909
5659,6266
5659,6977
5659,4520
5659,10832
5659,9295
5659,10304
5659,5232
5659,2425
5659,5396
5659,11703
5659,9051
5659,2541
5659,9412
5659,8918
5659,10465
5659,11839
5659,11256
5659,2401
5659,2724
5659,4503
5659,7451
5659,11732
5659,2193
5659,9693
5659,9405
5659,10785
5659,11800
5659,8694
5659,3505
5659,8438
5659,1734
5659,10147
5659,11236
5659,2343
5659,1825
5659,1999
5659,7226
5659,5067
5659,11397
5659,7709
5659,10139
5659,9586
5659,10074
5659,4031
5659,11190
5659,6042
5659,10440
5659,2883
5659,11831
5659,11009
5659,11939
5659,7239
5659,11192
5659,10372
5659,3218
5659,2251
5659,7175
5659,8080
5659,5602
5659,1145
5659,11515
5659,11587
5659,10811
5659,3510
5659,905
5659,8920
5659,10030
5659,10064
5659,6202
5659,7541
5659,8043
5659,4461
5659,1230
5659,6611
5659,10722
5659,7865
5659,10042
5659,1511
5659,7295
5659,7157
5659,4060
5659,9964
5659,2051
5659,7721
5659,9962
5659,996
5659,3124
5659,7442
5659,5138
5659,8967
5659,8410
5659,11487
5659,2540
5659,10055
5659,11263
5659,2584
5659,10544
5659,10520
5659,7815
5659,8021
5659,735
5659,5402
5659,6310
5659,10632
5659,5977
5659,2783
5659,2582
5659,2547
5659,2608
5659,7646
5659,10248
5659,2620
5659,1287
5659,10350
5659,3977
5659,10077
5659,10353
5659,5017
5659,402
5659,6547
5659,5197
5659,4082
5659,7514
5659,6746
5659,6735
5659,10602
5659,2129
5659,8424
5659,10167
5659,5145
5659,1433
5659,4000
5659,1059
5659,7876
5659,5095
5659,59
5659,6456
5659,10134
5659,10766
5659,316
5659,5949
5659,8130
5659,3835
5659,2913
5659,7628
5659,9261
5659,1237
5659,9238
5659,9781
5659,6354
5659,4154
5659,11196
5659,3263
5659,9212
5659,5412
5659,922
5659,2955
5659,8104
5659,8358
5659,10735
5659,4353
5659,3519
5659,9208
5659,6437
5659,7620
5659,8231
5659,5143
5659,246
5659,10081
5659,8208
5659,4477
5659,10658
5659,4356
5659,9747
5659,10850
5659,5157
5659,11674
5659,6177
5659,692
5659,8940
5659,5609
5659,2600
5659,8880
5659,9377
5659,5647
5659,4807
5659,6481
5659,9416
5659,6101
5659,10086
5659,2585
5659,10138
5659,6163
5659,8017
5659,8355
5659,5349
5659,6549
5659,7812
5659,10025
5659,10129
5659,2444
5659,10240
5659,9361
5659,10229
5659,2404
5659,6392
5659,7063
5659,1469
5659,4194
5659,10550
5659,8040
5659,11776
5659,7523
5659,2060
5659,11083
5659,9943
5659,1514
5659,5100
5659,7974
5659,5807
5659,281
5659,10156
5659,9632
5659,7520
5659,5363
5659,7224
5659,7972
5659,11572
5659,10392
5659,9304
5659,2000
5659,2010
5659,10848
5659,2041
5659,7562
5659,1419
5659,1773
5659,4294
5659,8351
5659,6593
5659,7807
5659,10399
5659,9804
5659,7495
5659,7124
5659,10326
5659,4608
5659,8914
5659,7802
5659,6219
5659,10215
5659,4585
5659,7377
5659,9620
5659,6548
5659,5241
5659,9616
5659,9026
5659,2984
5659,7364
5659,3640
5659,8158
5659,1344
5659,9336
5659,11933
5659,3206
5659,9277
7332,10907
7332,7392
7332,9311
7332,4573
7332,7148
7332,5818
7332,402
9783,492
3564,8617
3564,5147
3564,619
3564,7821
3564,4355
3564,4420
3564,4091
3564,6017
3564,1304
467,8145
467,6983
467,6995
467,8088
467,9540
467,3228
467,8161
467,7065
467,8916
467,3482
467,2272
467,1717
467,1037
467,6940
467,6788
467,9074
467,1708
467,8386
467,2357
467,2319
467,7656
467,1356
467,8214
467,5002
467,2298
467,1833
467,8196
467,8147
467,12010
467,8853
467,784
467,9491
467,1233
467,8755
467,8128
467,9981
467,6734
467,6996
467,1396
467,4961
467,7055
467,7458
467,817
467,219
467,7028
467,7901
467,6787
467,1560
467,47
467,1329
467,474
467,10964
467,8208
467,2323
467,8435
467,10636
467,2306
467,5650
5550,4819
2991,7036
2365,2546
2365,7839
2365,2790
2365,11806
2365,7980
2365,2999
655,150
10740,1853
10740,11529
10740,11614
6212,8680
6212,11176
6212,5262
6212,1971
10193,3587
11516,258
11516,1999
1401,150
1401,4245
12001,4043
553,6161
553,9388
553,3617
553,10281
553,4561
553,551
553,11653
553,6608
553,366
553,1398
553,1593
553,5161
553,8992
553,2143
553,4091
553,2012
553,6868
553,1214
553,11476
553,1962
553,270
553,9475
553,2889
553,264
553,2181
553,144
553,9979
553,6322
553,4154
553,5352
2461,4945
2461,1602
2461,7990
2461,2545
2461,8971
2461,6135
2461,11671
2461,11525
2461,7349
2461,6020
2461,4217
2461,9627
2461,9567
2461,6391
2461,11461
2461,3688
2461,6175
2461,3709
2461,6308
2461,7770
2461,7836
2461,5616
2461,9291
2461,10140
2461,740
2461,3849
2461,5926
2461,9286
2461,10191
2461,8038
2461,6139
2461,10463
2461,10688
2461,10809
2461,8431
2461,4025
2461,11357
2461,4978
2461,9076
2461,11114
2461,10611
2461,1675
2461,9257
2461,4329
2461,11103
2461,1930
2461,9298
2461,7102
2461,7138
2461,10321
2461,10976
2461,9180
2461,10251
2461,11162
2461,1909
2461,10843
2461,7002
2461,10260
2461,8068
2461,5012
2461,6106
2461,5621
2461,9554
2461,4957
2461,794
2461,221
2461,10950
2461,3853
2461,11366
2461,10232
2461,4981
2461,10914
2461,9368
2461,5434
2461,5739
2461,4551
2461,11837
2461,5185
2461,10824
2461,3663
2461,706
2461,8931
2461,10116
2461,3375
2461,11132
2461,3712
2461,3967
2461,1728
2461,10584
2461,2012
2461,893
2461,7229
2461,10738
2461,4907
2461,9217
2461,11195
2461,5153
2461,6812
2461,2525
2461,7190
2461,8816
2461,7472
2461,10419
2461,6047
2461,9267
2461,4621
2461,9039
2461,6180
2461,2613
2461,7721
2461,10544
2461,10577
2461,144
2461,9945
2461,6005
2461,4807
2461,11200
2461,3921
2461,3783
2461,9336
3886,9381
3886,9741
3886,9264
3886,7237
2048,4741
2048,1378
2048,6886
4288,9497
3733,1610
3248,7320
3248,973
7187,9709
7187,3617
7187,11402
7187,4275
7187,347
7187,4734
7187,11160
7187,10800
7187,5260
7187,10055
7187,1963
8215,8393
8215,8147
8215,11706
8215,7906
8215,8626
