entity,num
0.0,0.10639552731454086
1.0,5
2.0,5
2.9999999999999836,5
4.0,5
4.999999999999994,5
5.999999999999967,5
6.9999999999999964,5
8.0,5
8.999999999999998,5
9.999999999999988,4
10.999999999999925,5
11.999999999999934,5
12.999999999999963,5
13.999999999999993,0.10259626247823705
15.000000000000023,5
16.0,5
17.00000000000003,5
17.999999999999996,5
19.0000000000001,4
19.999999999999975,5
21.000000000000114,5
21.99999999999985,5
23.00000000000003,5
23.99999999999987,5
25.000000000000124,5
25.999999999999925,4
27.00000000000017,5
27.999999999999986,5
28.999999999999833,5
30.000000000000046,4
30.999999999999815,5
32.0,5
32.9999999999999,5
34.00000000000006,5
34.99999999999993,5
35.99999999999999,4
37.00000000000011,5
38.0000000000002,5
38.99999999999998,5
39.99999999999995,5
41.000000000000334,5
42.00000000000023,5
43.00000000000012,5
43.9999999999997,5
44.99999999999987,5
46.00000000000006,5
47.000000000000284,5
47.99999999999974,5
48.999999999999915,5
50.00000000000025,5
51.000000000000384,5
51.99999999999985,5
53.00000000000005,5
54.00000000000034,5
55.000000000000504,4
55.99999999999997,5
56.999999999999964,5
57.999999999999666,4
59.00000000000047,5
60.00000000000009,5
60.99999999999996,5
61.99999999999963,5
63.00000000000049,5
64.0,3
65.00000000000016,5
65.9999999999998,4
67.00000000000053,5
68.00000000000011,4
69.00000000000033,4
69.99999999999986,5
70.99999999999963,5
71.99999999999999,4
73.00000000000011,4
74.00000000000021,5
74.99999999999996,5
76.0000000000004,4
77.00000000000048,4
77.99999999999996,4
78.99999999999952,4
79.9999999999999,4
80.99999999999993,5
82.00000000000067,5
83.00000000000036,4
84.00000000000045,5
85.00000000000051,4
86.00000000000024,4
86.99999999999966,5
87.9999999999994,5
88.99999999999994,5
89.99999999999974,5
91.00000000000031,5
92.00000000000011,5
93.00000000000075,5
94.00000000000057,5
94.99999999999974,4
95.99999999999947,5
96.9999999999999,5
97.99999999999983,4
98.99999999999898,5
100.0000000000005,5
101.00000000000041,4
102.00000000000077,5
102.99999999999986,5
103.9999999999997,4
104.99999999999986,5
106.0000000000001,4
106.99999999999925,5
108.00000000000068,4
109.00000000000081,5
110.00000000000101,5
111.00000000000003,4
111.99999999999994,5
113.0,5
113.99999999999993,4
114.9999999999993,5
115.99999999999933,5
117.00000000000098,4
118.00000000000094,4
119.00000000000011,4
120.00000000000018,4
120.99999999999991,4
121.99999999999991,5
122.99999999999902,5
123.99999999999926,4
125.00000000000097,4
126.00000000000098,5
127.00000000000007,5
128.0,5
129.00000000000028,4
130.0000000000003,4
130.99999999999937,5
131.9999999999996,5
132.99999999999957,5
134.00000000000105,4
135.00000000000037,0.0929275553228494
136.00000000000023,5
137.00000000000028,5
138.00000000000065,5
138.99999999999946,4
139.99999999999972,5
140.9999999999996,5
141.99999999999926,5
143.00000000000006,5
143.99999999999997,5
144.99999999999963,5
146.00000000000023,5
147.00000000000017,5
148.00000000000043,5
149.00000000000063,4
149.99999999999991,4
151.00000000000125,5
152.0000000000008,5
153.00000000000045,5
154.00000000000097,5
154.99999999999952,5
155.99999999999991,4
156.99999999999935,4
157.99999999999903,5
158.99999999999915,4
159.9999999999998,4
160.9999999999993,4
161.99999999999986,5
162.99999999999878,4
164.00000000000134,5
165.00000000000077,5
166.0000000000007,5
167.00000000000068,4
168.0000000000009,5
169.0000000000005,5
170.00000000000102,5
170.99999999999972,5
172.00000000000048,4
173.00000000000003,5
173.99999999999932,5
174.99999999999963,5
175.9999999999988,4
176.99999999999937,5
177.9999999999999,4
178.9999999999987,4
179.9999999999995,4
181.0000000000015,4
182.00000000000063,5
183.00000000000128,5
184.00000000000023,5
184.99999999999946,5
186.0000000000015,5
187.00000000000017,4
188.00000000000114,4
189.00000000000045,4
189.9999999999995,4
190.99999999999955,5
191.99999999999895,5
192.99999999999827,4
193.9999999999998,4
194.99999999999903,4
195.99999999999966,3
196.99999999999898,0.09797245382541453
197.99999999999795,4
199.00000000000148,5
200.000000000001,4
200.99999999999994,4
