entity,num
0.0,0.10624999999999894
1.0,5
2.0,5
2.9999999999999947,5
4.0,5
4.99999999999995,5
5.999999999999989,5
6.999999999999854,5
8.0,5
8.999999999999801,5
9.9999999999999,4
11.00000000000002,5
11.999999999999979,5
12.999999999999744,5
13.999999999999709,0.10156249999999899
14.99999999999985,5
16.0,5
17.000000000000032,5
17.999999999999602,5
18.999999999999822,4
19.9999999999998,5
20.999999999999694,5
22.00000000000004,5
22.999999999999503,5
23.999999999999957,5
24.99999999999975,5
25.99999999999949,4
27.000000000000025,5
27.999999999999417,5
29.00000000000003,5
29.9999999999997,4
30.999999999999332,5
32.0,5
32.99999999999942,5
34.000000000000064,5
34.99999999999965,5
35.999999999999204,4
36.99999999999966,5
37.999999999999645,5
39.00000000000008,5
39.9999999999996,5
40.9999999999991,5
41.99999999999939,5
42.9999999999998,5
44.00000000000008,5
44.99999999999955,5
45.999999999999005,5
46.99999999999917,5
47.999999999999915,5
49.00000000000007,5
49.9999999999995,5
50.99999999999891,5
51.99999999999898,5
52.99999999999999,5
54.00000000000005,5
54.99999999999945,4
55.999999999998835,5
56.99999999999881,5
58.00000000000006,4
59.00000000000003,5
59.9999999999994,5
60.999999999998764,5
61.999999999998664,5
63.0000000000001,5
64.0,3
64.99999999999935,5
65.99999999999883,4
66.99999999999854,5
68.00000000000013,4
68.99999999999963,4
69.9999999999993,5
70.99999999999908,5
71.99999999999841,4
73.00000000000016,4
73.99999999999932,5
74.99999999999925,5
75.99999999999929,4
76.99999999999831,4
78.00000000000016,4
78.99999999999903,4
79.9999999999992,4
80.99999999999945,5
81.9999999999982,5
83.00000000000017,4
83.99999999999878,5
84.99999999999915,5
85.9999999999996,4
86.99999999999811,5
88.00000000000016,5
88.99999999999855,5
89.9999999999991,5
90.99999999999972,5
91.99999999999801,5
93.00000000000016,5
93.99999999999834,5
94.99999999999905,4
95.99999999999983,5
96.99999999999793,5
98.00000000000014,4
98.99999999999812,5
99.999999999999,5
100.99999999999991,4
101.99999999999783,5
103.00000000000013,5
103.99999999999795,4
104.99999999999895,5
105.99999999999999,4
106.99999999999775,5
108.0000000000001,4
108.99999999999778,5
109.9999999999989,5
111.00000000000006,4
111.99999999999767,5
113.00000000000009,5
113.99999999999763,4
114.99999999999885,5
116.00000000000011,5
116.99999999999761,4
118.00000000000006,4
118.99999999999747,4
119.9999999999988,4
121.00000000000017,4
121.99999999999753,5
123.00000000000004,5
123.99999999999733,4
124.99999999999875,4
126.0000000000002,5
126.99999999999746,5
128.0,5
128.99999999999721,4
129.9999999999987,4
131.00000000000023,5
131.99999999999767,5
132.99999999999963,5
133.99999999999707,4
134.99999999999866,0.09218749999999908
136.00000000000026,5
136.99999999999793,5
137.99999999999926,5
138.99999999999696,4
139.9999999999986,5
141.00000000000026,5
141.99999999999815,5
142.99999999999895,5
143.99999999999682,5
144.99999999999855,5
146.0000000000003,5
146.99999999999835,5
147.99999999999864,5
148.99999999999673,4
149.9999999999985,4
151.0000000000003,5
151.99999999999858,4
152.99999999999835,5
153.99999999999662,5
154.99999999999847,5
156.0000000000003,4
156.99999999999875,4
157.99999999999807,5
158.9999999999965,4
159.9999999999984,4
161.0000000000003,4
161.9999999999989,5
162.9999999999978,4
163.9999999999964,5
164.99999999999835,5
166.00000000000034,5
166.99999999999903,4
167.99999999999756,5
168.9999999999963,4
169.9999999999983,5
171.0000000000003,5
171.9999999999992,4
172.99999999999733,5
173.99999999999622,5
174.99999999999824,5
176.0000000000003,4
176.99999999999932,5
177.9999999999971,5
178.9999999999961,4
179.9999999999982,4
181.00000000000028,4
181.99999999999943,5
182.9999999999969,5
183.99999999999602,5
184.99999999999815,4
186.0000000000003,5
186.99999999999955,4
187.99999999999667,4
188.99999999999594,4
189.9999999999981,4
191.00000000000028,5
191.99999999999966,5
192.99999999999648,4
193.99999999999585,4
194.99999999999804,5
196.00000000000028,3
196.99999999999977,0.09687499999999903
197.99999999999625,4
198.99999999999577,5
199.999999999998,4
201.00000000000026,4
