xxx,xxx
0,0.0007386888273314866
1,0.00018467220683287164
2,0.00018467220683287164
3,0.00886426592797784
4,0.0016620498614958448
5,0.0003693444136657433
6,0.0003693444136657433
7,0.0007386888273314866
8,0.00018467220683287164
9,0.0003693444136657433
10,0.0003693444136657433
11,0.0012927054478301017
12,0.0012927054478301017
13,0.00018467220683287164
14,0.0018467220683287165
15,0.0007386888273314866
16,0.00018467220683287164
17,0.00018467220683287164
18,0.002770083102493075
19,0.00018467220683287164
20,0.0003693444136657433
21,0.00018467220683287164
22,0.00110803324099723
23,0.00018467220683287164
24,0.0003693444136657433
25,0.0007386888273314866
26,0.0003693444136657433
27,0.000554016620498615
28,0.0003693444136657433
29,0.000554016620498615
30,0.00018467220683287164
31,0.000554016620498615
32,0.003139427516158818
33,0.0009233610341643582
34,0.000554016620498615
35,0.0016620498614958448
36,0.000554016620498615
37,0.00018467220683287164
38,0.0003693444136657433
39,0.0003693444136657433
40,0.000554016620498615
41,0.00018467220683287164
42,0.00018467220683287164
43,0.002031394275161588
44,0.00018467220683287164
45,0.00886426592797784
46,0.00018467220683287164
47,0.00018467220683287164
48,0.00018467220683287164
49,0.00018467220683287164
50,0.00018467220683287164
51,0.0025854108956602033
52,0.00018467220683287164
53,0.00018467220683287164
54,0.0003693444136657433
55,0.00018467220683287164
56,0.003693444136657433
57,0.0003693444136657433
58,0.00018467220683287164
59,0.00018467220683287164
60,0.0003693444136657433
61,0.000554016620498615
62,0.00018467220683287164
63,0.0007386888273314866
64,0.00018467220683287164
65,0.00018467220683287164
66,0.00110803324099723
67,0.0009233610341643582
68,0.0007386888273314866
69,0.0003693444136657433
70,0.0003693444136657433
71,0.0007386888273314866
72,0.0009233610341643582
73,0.0003693444136657433
74,0.0016620498614958448
75,0.00018467220683287164
76,0.0003693444136657433
77,0.00775623268698061
78,0.0003693444136657433
79,0.0025854108956602033
80,0.0003693444136657433
81,0.00018467220683287164
82,0.00018467220683287164
83,0.0003693444136657433
84,0.0007386888273314866
85,0.0018467220683287165
86,0.00018467220683287164
87,0.0033240997229916896
88,0.0003693444136657433
89,0.002031394275161588
90,0.00110803324099723
91,0.00018467220683287164
92,0.00018467220683287164
93,0.000554016620498615
94,0.00018467220683287164
95,0.0007386888273314866
96,0.00018467220683287164
97,0.00018467220683287164
98,0.004062788550323176
99,0.0007386888273314866
100,0.0009233610341643582
101,0.00018467220683287164
102,0.0003693444136657433
103,0.000554016620498615
104,0.002031394275161588
105,0.00018467220683287164
106,0.0003693444136657433
107,0.0059095106186518925
108,0.0007386888273314866
109,0.000554016620498615
110,0.0003693444136657433
111,0.00018467220683287164
112,0.0012927054478301017
113,0.000554016620498615
114,0.002031394275161588
115,0.009787626962142198
116,0.0003693444136657433
117,0.0018467220683287165
118,0.0007386888273314866
119,0.003139427516158818
120,0.00018467220683287164
121,0.000554016620498615
122,0.0003693444136657433
123,0.0003693444136657433
124,0.00018467220683287164
125,0.00018467220683287164
126,0.00110803324099723
127,0.0068328716528162515
128,0.0003693444136657433
129,0.00018467220683287164
130,0.0018467220683287165
131,0.0016620498614958448
132,0.000554016620498615
133,0.0025854108956602033
134,0.00018467220683287164
135,0.012003693444136657
136,0.00018467220683287164
137,0.0003693444136657433
138,0.0009233610341643582
139,0.0012927054478301017
140,0.00110803324099723
141,0.00018467220683287164
142,0.0018467220683287165
143,0.00018467220683287164
144,0.00018467220683287164
145,0.0014773776546629731
146,0.0007386888273314866
147,0.000554016620498615
148,0.0003693444136657433
149,0.0003693444136657433
150,0.0003693444136657433
151,0.0003693444136657433
152,0.00018467220683287164
153,0.00018467220683287164
154,0.00018467220683287164
155,0.0003693444136657433
156,0.000554016620498615
157,0.00018467220683287164
158,0.0003693444136657433
159,0.000554016620498615
160,0.0003693444136657433
161,0.0003693444136657433
162,0.0003693444136657433
163,0.0003693444136657433
164,0.0003693444136657433
165,0.006463527239150508
166,0.0003693444136657433
167,0.00018467220683287164
168,0.00018467220683287164
169,0.00110803324099723
170,0.00110803324099723
171,0.00018467220683287164
172,0.00018467220683287164
173,0.0009233610341643582
174,0.0035087719298245615
175,0.00018467220683287164
176,0.0007386888273314866
177,0.0059095106186518925
178,0.0016620498614958448
179,0.0009233610341643582
180,0.00018467220683287164
181,0.00018467220683287164
182,0.00018467220683287164
183,0.00018467220683287164
184,0.0016620498614958448
185,0.00018467220683287164
186,0.00018467220683287164
187,0.000554016620498615
188,0.0009233610341643582
