# 节点数  边数   ,108363  293298
281,24413
281,82788
281,91015
281,57369
281,85252
281,107485
281,3730
281,52376
281,331
281,318
281,12392
281,16466
281,55576
281,6616
281,5826
281,12888
87069,75647
9521,55602
55831,2814
87733,55147
87733,62821
87733,54986
75538,78469
85671,100258
85671,75369
85671,35151
85671,24997
11845,76361
36572,35842
95001,52891
24763,14727
24763,37978
17189,94530
17189,46332
68631,10069
15504,103296
15504,102467
49122,65527
48263,31060
36195,91015
48400,177
75807,75728
3084,440
75527,89966
75527,33045
75527,79698
75527,45695
75527,11911
95036,86670
35372,5846
22201,81395
22201,38715
22201,20898
22201,49574
22201,21325
22201,21355
22201,78461
22201,81372
22201,26906
22201,31639
42781,103247
42781,28704
12253,696
12253,941
12253,100141
12253,4179
12253,105308
12253,49821
12253,6851
12253,10981
12253,48837
12253,30938
12253,54556
12253,32643
12253,3518
12253,52155
12253,91356
12253,36794
12253,50126
12253,38046
12253,220
12253,90726
12253,97709
12253,10740
12253,75761
12253,67541
12253,40852
12253,76862
12253,53737
12253,9822
12253,3466
12253,27479
12253,24508
12253,23937
12253,49858
12253,5414
12253,83807
12253,83250
12253,13653
12253,90919
12253,39225
12253,86279
12253,51555
12253,102611
12253,56710
12253,14269
12253,31051
12253,380
12253,23056
12253,95761
12253,50130
12253,20166
12253,87620
12253,103231
84722,74218
84722,64231
36698,23367
29150,77949
29150,68008
6952,78769
6952,35493
13241,40284
42129,83706
42129,84951
42129,92123
16472,84628
16472,69
16472,84658
16472,88493
16472,41921
16472,28476
16472,496
16472,84232
16472,1784
16472,65297
16472,271
86152,28838
14212,48220
14212,18608
14212,14650
95368,82422
69598,13570
45400,76453
45400,9789
45400,50912
45400,23417
45400,100581
45400,64192
45400,3986
45400,35706
45400,981
45400,2964
45400,15401
45400,11984
45400,97574
45400,7936
45400,89270
45400,52609
45400,81756
45400,87470
45400,33713
45400,92967
45400,104292
45400,46562
45400,47189
45400,25395
45400,47605
45400,53585
45400,83651
45400,233
45400,93331
45400,98750
45400,34964
45400,89970
45400,101856
45400,79326
45400,75770
45400,6663
45400,25182
45400,49712
45400,402
45400,1508
45400,55511
45400,91893
45400,85581
45400,59460
45400,106060
45400,89837
45400,34714
45400,79735
45400,35536
45400,27282
45400,53917
45400,80738
45400,27357
45400,24282
45400,78692
45400,36973
45400,4654
45400,80467
45400,34688
45400,5945
45400,42991
45400,87897
45400,47340
45400,435
45400,47202
45400,9937
45400,76651
45400,45016
45400,22494
45400,56173
45400,6508
45400,85083
45400,1007
45400,92335
45400,97863
45400,26777
45400,86740
45400,52606
45400,5751
45400,4605
45400,82165
45400,4930
45400,45480
45400,92579
45400,455
45400,12100
45400,83808
45400,37124
45400,88647
45400,6478
45400,37653
45400,23291
45400,56079
45400,20926
45400,89493
45400,48009
45400,27598
45400,29355
45400,84606
45400,69
45400,23361
45400,23754
45400,75983
45400,27335
45400,102750
45400,89277
45400,89177
45400,702
45400,25658
45400,19002
45400,24087
45400,31282
45400,82322
45400,3864
45400,1292
45400,23512
45400,3905
45400,48952
45400,1020
45400,35239
45400,91174
45400,92580
45400,35818
45400,78337
45400,29209
45400,41883
45400,627
45400,41030
45400,46430
45400,5404
45400,24886
45400,5788
45400,94738
45400,33005
45400,39614
45400,942
45400,34267
45400,35142
45400,45385
45400,45183
45400,1106
45400,35313
45400,78308
45400,52615
45400,17711
45400,60409
45400,45771
45400,37701
45400,68054
45400,45293
45400,90126
45400,53598
45400,22782
45400,87854
45400,27130
45400,88409
45400,6857
45400,48170
45400,50883
45400,43332
45400,96926
45400,55563
45400,46154
45400,102461
45400,92303
45400,37655
45400,88416
45400,91869
45400,78469
45400,52805
45400,90082
45400,82680
45400,53067
45400,30821
45400,43062
45400,54002
45400,55879
45400,75994
45400,28166
45400,87364
45400,57798
45400,42467
45400,902
45400,1228
45400,1197
45400,53051
45400,35993
45400,24432
45400,27215
45400,56042
45400,37998
45400,5946
45400,26955
45400,23910
45400,35819
45400,10921
45400,9836
45400,10492
45400,101090
45400,77871
45400,6007
45400,79366
45400,1553
45400,83843
45400,68185
45400,25168
45400,29531
45400,90733
45400,56403
45400,30249
45400,43056
45400,31336
45400,3674
45400,24638
45400,30438
45400,3821
45400,50623
45400,94598
45400,64640
45400,3668
45400,78162
45400,3825
45400,6158
45400,106551
45400,77716
45400,48704
45400,35644
45400,13638
45400,35554
45400,32616
45400,71119
45400,65517
45400,328
45400,37776
45400,1523
45400,44143
45400,55715
45400,92239
45400,52383
45400,48915
45400,3527
45400,102201
45400,27005
45400,91015
45400,78696
45400,27648
45400,52517
45400,20565
45400,43351
45400,22098
45400,41460
45400,88930
45400,50979
45400,37540
45400,2531
45400,82187
45400,82581
45400,24040
45400,43069
45400,41296
45400,47032
45400,10803
45400,91248
45400,76653
45400,41103
45400,47128
45400,89792
45400,24603
45400,43423
45400,108143
45400,80937
45400,68686
45400,100500
45400,55683
45400,93394
45400,28155
45400,77534
45400,70078
45400,26615
45400,79280
45400,59567
45400,81511
45400,105957
45400,99342
45400,47341
45400,22993
45400,90987
45400,87334
45400,84610
45400,54477
45400,92794
45400,26772
45400,71902
45400,8861
45400,37703
45400,38999
45400,31692
45400,78080
45400,34045
45400,22531
45400,42067
45400,80385
45400,26041
45400,411
45400,82113
45400,85263
45400,50112
45400,25125
45400,77565
45400,51885
45400,82758
45400,104140
45400,41868
45400,23272
45400,50868
45400,92855
45400,100867
45400,37486
45400,31125
45400,48825
45400,82684
45400,11007
45400,80492
45400,81835
45400,46065
45400,2750
45400,1236
45400,25923
45400,79661
45400,69985
45400,2280
45400,28624
45400,12495
45400,84959
45400,90292
45400,23993
45400,102107
45400,31141
45400,31515
45400,2779
45400,78218
45400,6682
45400,9815
45400,28993
45400,30241
45400,87248
45400,28519
45400,75502
45400,15482
45400,45090
45400,52581
45400,30642
45400,77106
45400,40810
45400,53052
45400,28334
45400,101640
45400,82087
45400,31437
45400,49734
45400,76034
45400,94222
45400,32638
45400,35811
45400,71456
45400,52045
45400,40712
45400,67849
45400,48234
45400,79499
45400,9465
45400,90558
45400,23441
45400,86131
45400,6868
45400,12710
45400,49689
45400,236
45400,101112
45400,41027
45400,104020
45400,18267
45400,104458
45400,11318
45400,52440
45400,84330
45400,48656
45400,95293
45400,77545
45400,28067
45400,100945
45400,104157
45400,87668
45400,47877
45400,84566
45400,77850
45400,18473
45400,622
45400,41042
45400,9384
45400,41584
45400,75540
45400,99195
45400,50031
45400,98123
45400,78245
45400,99891
45400,3060
45400,20477
45400,8577
45400,27031
45400,82730
45400,80035
45400,27285
45400,85004
45400,50098
45400,95268
45400,12107
45400,38516
45400,93413
45400,37952
45400,105558
45400,11981
45400,23650
45400,97474
45400,23914
45400,76953
45400,95766
45400,80336
45400,96009
45400,80410
45400,60779
45400,85293
45400,87881
45400,47815
45400,25751
45400,8961
45400,2121
45400,46771
45400,23204
45400,1249
45400,96273
45400,4913
45400,49359
45400,24022
45400,26691
45400,85962
45400,31728
45400,49145
45400,53745
45400,78249
45400,78456
45400,104004
45400,79827
45400,40913
45400,5290
45400,38227
45400,266
45400,86560
45400,102918
45400,40789
45400,46909
45400,47115
45400,44403
45400,89345
45400,29093
45400,77706
45400,35391
45400,77460
45400,93833
45400,24855
45400,76198
45400,79861
45400,14762
45400,538
45400,32351
45400,86063
45400,45495
45400,81089
45400,52845
45400,88194
45400,78978
45400,36141
45400,78126
45400,4693
45400,48948
45400,3447
45400,48365
45400,89764
45400,20463
45400,82490
45400,107503
45400,84361
45400,77665
45400,51811
45400,37827
45400,58307
45400,16934
45400,95046
45400,90017
45400,39180
45400,1022
45400,51934
45400,38530
45400,79528
45400,92174
45400,27902
45400,76532
45400,80330
45400,35330
45400,67850
45400,69040
45400,48284
45400,11886
45400,11215
45400,105936
45400,88005
45400,98967
45400,3260
45400,56017
45400,5316
45400,25133
45400,30274
45400,99068
45400,24833
45400,71186
45400,101189
45400,94183
45400,5498
45400,81028
45400,24521
45400,12751
45400,75591
45400,23027
45400,76432
45400,12537
45400,54464
45400,4667
45400,37539
45400,75771
45400,28946
45400,60875
45400,75465
45400,88074
45400,18163
45400,7489
45400,84485
45400,25017
45400,75828
45400,6830
45400,23563
45400,27353
45400,55866
45400,76315
45400,78478
45400,50069
45400,30198
45400,8125
45400,21837
45400,4414
45400,6103
45400,27431
45400,35709
45400,35115
45400,95916
45400,51871
45400,26175
45400,1359
45400,81404
45400,3270
45400,37356
45400,101435
45400,83761
45400,9558
45400,6501
45400,55708
45400,27375
45400,105227
45400,14280
45400,18434
45400,23683
45400,98190
45400,94732
45400,47970
45400,56258
45400,43248
45400,81985
45400,86191
45400,4648
45400,81187
45400,43382
45400,34233
45400,52463
45400,9222
45400,50252
45400,55745
45400,23023
45400,79512
45400,77270
45400,53726
45400,44172
45400,38212
45400,93089
45400,35095
45400,32602
45400,2774
45400,30214
45400,45821
45400,10223
45400,32639
45400,6789
45400,81502
45400,36947
45400,75879
45400,80672
45400,95398
45400,48018
45400,42584
45400,98908
45400,47161
45400,32038
45400,23725
45400,416
45400,55600
45400,83670
45400,98602
45400,45550
45400,10859
45400,17002
45400,78135
45400,49136
45400,23016
45400,86299
45400,46262
45400,47549
45400,44246
45400,1110
45400,23789
45400,1303
45400,2092
45400,80118
45400,5776
45400,76939
45400,93556
45400,46339
45400,44760
45400,24068
45400,36983
45400,11085
45400,97003
45400,86193
45400,57728
45400,95984
45400,39717
45400,86578
45400,34894
45400,86401
45400,90858
45400,80353
45400,97160
45400,39218
45400,82873
45400,28103
45400,87778
45400,105896
45400,29844
45400,23872
45400,75389
45400,75349
45400,93390
45400,3760
45400,5723
45400,47571
45400,107923
45400,52729
45400,82274
45400,23084
45400,52643
45400,2727
45400,6927
45400,87693
45400,76861
45400,53822
45400,45040
45400,41026
45400,105236
45400,49856
45400,86281
45400,41060
45400,44759
45400,1046
45400,76870
45400,49969
45400,92426
45400,104563
45400,45518
45400,27428
45400,27481
45400,34100
45400,79347
45400,536
45400,92007
45400,73023
45400,26595
45400,19051
45400,14907
45400,15497
45400,31710
45400,9070
45400,81902
45400,93271
45400,61038
45400,102460
45400,90182
45400,100515
45400,75712
45400,86871
45400,96134
45400,77931
45400,10895
45400,26081
45400,78250
45400,56524
45400,53101
45400,39572
45400,98472
45400,100799
45400,54329
45400,7918
45400,17532
45400,70125
45400,75869
45400,30103
45400,49408
45400,94061
45400,100561
45400,91527
45400,96099
45400,67677
45400,82797
45400,39294
45400,82592
45400,25407
45400,24311
45400,107854
45400,46880
45400,55569
45400,28122
45400,87670
45400,28929
45400,52515
45400,33640
45400,24046
45400,49783
45400,30421
45400,9571
45400,76360
45400,38466
45400,97145
45400,24119
45400,10892
45400,35237
45400,97578
45400,23066
45400,6393
45400,3384
45400,3284
45400,53040
45400,79252
45400,24832
45400,75455
45400,26118
45400,3604
45400,52586
45400,309
45400,80753
45400,53660
45400,10242
45400,34909
45400,75805
45400,101495
45400,36346
45400,39353
45400,34406
45400,76556
45400,12112
45400,43992
45400,1094
45400,36270
45400,107599
45400,46336
45400,11310
45400,76058
45400,10415
45400,813
45400,89019
45400,12373
45400,94566
45400,37107
45400,361
45400,87302
45400,75731
45400,14204
45400,79035
45400,25113
45400,12358
45400,85676
45400,94359
45400,7492
45400,79353
45400,36646
45400,96228
45400,26315
45400,67689
45400,99520
45400,76151
45400,26585
45400,77933
45400,79063
45400,70342
45400,91008
45400,52955
45400,18046
45400,78492
45400,345
55004,12010
55004,12432
55004,43351
17664,4048
17664,39004
17664,19832
17664,15360
17664,6433
17664,90
91592,27070
26131,27598
26131,27379
26131,28295
89746,89863
46134,86670
7334,75865
7334,95001
27563,91538
27563,99078
27563,23090
27563,79709
27563,105957
27563,95374
27563,28946
27563,38545
106501,4628
6941,61614
6941,80
16883,12432
83365,478
101391,98520
101391,23750
101391,469
101391,92644
96396,48952
96396,96420
49444,49791
49444,86401
47890,177
47890,84733
94282,50862
25569,23020
913,50468
913,23609
913,65586
913,44738
913,94565
913,83374
913,10729
913,70216
913,14092
913,1617
913,8532
913,46482
913,18081
913,30432
913,2559
913,10921
913,104770
913,37403
913,102503
913,84483
913,48435
913,41630
913,4845
913,11385
913,57368
913,65608
913,14304
913,49253
913,107912
913,58820
913,19896
913,72173
913,15597
913,106462
913,59888
913,85237
913,14379
913,71848
913,2540
913,48274
913,11939
913,14235
913,14680
913,58724
913,17076
913,73516
913,8544
913,5462
913,70662
913,21535
913,5616
913,104931
913,70183
913,104475
913,55142
913,38877
913,74339
913,39362
913,104959
913,14685
913,73582
913,83346
40766,4123
40766,1088
40766,41229
40766,51172
40766,100216
40766,12640
14340,31135
14340,1781
14340,73369
12075,40388
12075,56722
97438,94894
96252,31869
96252,33044
92497,97586
92497,80355
3788,4054
3788,93905
3788,11273
3788,7371
3788,45350
3788,35541
3788,35612
3788,15482
3788,100495
3788,4777
36583,44766
46126,1292
92185,791
7160,41436
72265,46988
106434,177
34690,21178
12320,85590
16700,22027
16700,81072
16700,91015
27544,20482
27544,81372
27544,356
27544,72440
29984,29983
20917,72703
20917,85094
20917,64519
20917,56563
20917,105284
5000,4841
47193,35626
35037,101529
35037,3543
35037,100258
35037,23205
35037,78472
35037,86670
35037,75786
35037,26156
35037,90790
35037,94966
45812,48014
45812,36316
45812,7047
45812,24000
45812,92185
45812,45143
45812,95086
45812,35095
90629,57379
90629,2322
95072,55978
3693,24914
3693,45893
3693,105854
3693,12050
3693,37190
100563,102029
46181,92974
96562,14650
35269,3618
35269,94238
35269,61310
47178,11104
47178,80085
47908,94511
7738,72630
9705,80944
56756,103231
45106,83604
45106,89112
45106,90111
45106,96340
45106,91619
45106,46047
45106,83137
94663,25091
34703,35541
34703,105573
45101,81669
45101,535
14360,77797
19012,37944
41239,98818
23471,46022
23471,36472
23471,50301
23471,6523
35907,4601
35907,104507
35907,46513
35907,7189
35907,7402
35907,62213
85944,77879
85944,22991
85944,35604
85944,23632
85944,34714
85944,35536
85944,19089
85944,23181
85944,104646
85944,48556
85944,6702
85944,372
85944,35144
85944,1020
85944,47194
85944,61594
85944,76610
85944,36224
85944,37998
85944,149
85944,24911
85944,35370
85944,35399
85944,52603
85944,45111
85944,6493
85944,22986
85944,35059
85944,54546
85944,28807
85944,11900
85944,36634
85944,97632
85944,80571
85944,24832
85944,3205
85944,36742
85944,4001
85944,87302
85944,31568
46566,36906
2902,65083
2902,87811
2902,17183
2902,10762
94006,77989
41404,7206
41404,44738
41404,41362
41404,38542
41404,41635
41404,90359
41404,92177
41404,3527
41404,31699
41404,72630
41404,73618
41404,96177
41404,33527
68705,6864
45707,2636
45707,49164
45707,20310
45183,91015
45183,15482
95135,25415
95135,35820
45078,52212
45078,26444
103956,49347
48867,2784
33250,3047
51160,77797
62276,14883
93264,1065
85667,47892
85667,1206
85667,5402
9201,57272
9201,66466
9201,6958
35077,37188
35077,25667
35077,36059
35077,40785
35077,94992
35077,35541
35077,2804
35077,3069
16599,177
16599,91834
16599,47636
16599,105900
29988,12432
29988,24502
48622,78500
48622,49411
1433,69555
67707,84690
1124,24253
1124,23960
1124,95304
1124,12656
1124,24190
1124,103975
1124,24375
75,3576
75,15401
75,12464
75,47189
75,46696
75,1493
75,53457
75,70976
75,35255
75,26902
75,41362
75,1001
75,46509
75,29823
75,49024
75,13517
75,41321
75,83832
75,23757
75,1196
75,12432
75,41694
75,5157
75,47194
75,9795
75,18603
75,55533
75,5851
75,2814
75,102601
75,875
75,95277
75,22782
75,41669
75,96640
75,86513
75,52349
75,99925
75,6383
75,77725
75,3889
75,40747
75,105180
75,49703
75,22961
75,33635
75,18919
75,83871
75,47783
75,83341
75,10356
75,105803
75,50378
75,91015
75,12944
75,47064
75,39575
75,35443
75,35860
75,57369
75,1984
75,33858
75,61983
75,54715
75,2857
75,23285
75,6545
75,2641
75,107386
75,7234
75,9389
75,11931
75,46330
75,46493
75,34841
75,41765
75,103060
75,6307
75,5402
75,107511
75,35602
75,52806
75,93213
75,2322
75,47417
75,33835
75,5490
75,27031
75,36869
75,23509
75,72630
75,41369
75,80255
75,32066
75,4033
75,49532
75,28842
75,15324
75,90693
75,40789
75,33
75,60057
75,11447
75,47215
75,92491
75,944
75,27187
75,104007
75,49391
75,1030
75,50122
75,97901
75,50798
75,11986
75,41254
75,49105
75,78211
75,71136
75,3532
75,33008
75,7042
75,28900
75,36197
75,486
75,60745
75,45953
75,2092
75,52567
75,41064
75,50772
75,3760
75,293
75,77881
75,77033
75,76888
75,4644
75,48768
75,101373
75,11623
75,49837
75,53040
75,26720
75,72704
75,73325
75,36515
75,6202
75,7134
75,12888
54553,42991
14888,55477
36901,90084
85236,104687
85236,14343
35759,1860
35113,25599
5836,77797
7326,23045
7326,2980
75406,35796
82688,36471
10336,4123
10336,14650
3237,6864
3237,48100
53854,76521
53854,8192
53854,38800
53854,72111
53854,42365
53854,8080
53854,42787
53854,38490
53854,33397
53854,49805
53854,44578
53854,30649
53854,31616
53854,30203
53854,93563
53854,37322
53854,31106
53854,77414
53854,53790
53854,5159
53854,23811
53854,88041
53854,33717
53854,85065
53854,42356
53854,31867
53854,39327
53854,67377
53854,52882
53854,91761
53854,95766
53854,85047
53854,95657
53854,44242
53854,9528
53854,51836
53854,41337
53854,32455
53854,84426
53854,56132
53854,69938
53854,5285
53854,48850
53854,33210
53854,24817
53854,5283
53854,97715
53854,24016
53854,76677
53854,99794
53854,32094
53854,72569
53854,45671
53854,10201
53854,32685
53854,30150
53854,33472
25740,49347
58159,234
84109,77797
2683,27086
2683,39243
2683,271
7856,28838
97298,5361
97298,91143
97298,3123
97298,45184
97298,38542
97298,9680
97298,49415
97298,55163
97298,41841
97298,96833
97298,43313
97298,38243
97298,36787
97298,82730
97298,42599
97298,37045
97298,798
97298,27529
97298,77709
97298,97228
97298,84131
97298,78381
50382,79578
87099,101451
92129,24942
35730,46421
35730,85386
3047,37657
50058,78469
94633,12276
48004,93630
8463,3626
50300,810
89596,75508
89596,81649
82303,81968
82303,103911
82303,44791
6347,48992
34734,96353
34734,91015
47518,92635
45197,34925
36370,18845
106445,31641
106445,34783
106445,26575
2726,1001
2726,88330
53539,8109
5988,103231
11837,177
1106,34672
1106,46110
1106,95514
1106,16628
1106,94723
1106,94738
1106,75424
1106,35477
1106,37665
1106,535
1106,100591
1106,95958
64093,2784
36250,26843
36250,86391
36250,91355
36250,380
25351,18164
25351,83941
25351,87754
25351,35865
25351,21567
25351,83094
25351,34912
25351,10132
25351,55099
25351,97216
93120,7622
57918,4048
51005,21124
51005,54538
51005,82652
43315,11986
35313,177
103903,48105
103903,46279
103903,51887
103903,51747
38774,80690
38774,82274
37097,23205
37097,6902
44539,39122
25485,94652
12016,78306
12016,86284
12016,107162
12016,88299
12016,39974
12016,53457
12016,34799
12016,17369
12016,91724
12016,23865
12016,52781
12016,26332
12016,26094
12016,9766
12016,1830
12016,29962
12016,106077
12016,50883
12016,5165
12016,96376
12016,94450
12016,65390
12016,21355
12016,87676
12016,34093
12016,30940
12016,33641
12016,4090
12016,32615
12016,39593
12016,65690
12016,17644
12016,1014
12016,52761
12016,3619
12016,39105
12016,30524
12016,9389
12016,41868
12016,24389
12016,12495
12016,2716
12016,50796
12016,78218
12016,26086
12016,40782
12016,105838
12016,40712
12016,83592
12016,31118
12016,67024
12016,53548
12016,16044
12016,50867
12016,38839
12016,45651
12016,38530
12016,94183
12016,2631
12016,45759
12016,84031
12016,28498
12016,3544
12016,841
12016,23683
12016,26511
12016,23023
12016,52636
12016,32038
12016,33818
12016,40605
12016,50862
12016,45561
12016,2092
12016,37997
12016,80664
12016,33847
12016,41291
12016,86140
12016,43550
12016,65944
12016,14269
12016,24239
12016,96221
12016,27610
12016,27464
12016,85118
36707,78375
70040,66514
24279,9932
33642,103879
33642,19885
33642,21355
33642,37224
33642,39584
33642,98710
33642,63248
33642,41209
33642,30574
33642,88064
33642,49831
33642,69013
33642,33706
33642,27623
33642,772
33642,33682
33642,24502
33642,33008
92610,37188
24204,3777
24204,92349
24204,99574
94135,47905
94135,25142
94135,90099
94135,48177
85298,85251
86442,46270
86442,85602
89161,731
75634,50244
77889,102246
77889,94409
77889,23729
77889,80858
77889,38392
77889,71766
77889,68169
77889,80176
77889,102954
77889,49033
77889,41950
77889,86294
77889,47417
77889,33472
77889,34924
45214,45319
45214,87846
45214,45292
45214,87956
7934,54456
7934,24275
7934,15687
7934,14269
50101,46110
34141,64047
81528,88943
5846,10055
5846,40789
5846,55651
97757,50629
45990,37188
54492,162
14597,90747
30901,19076
59445,60375
59445,33542
36152,79812
36152,36706
36152,6595
36152,25196
36152,27551
65511,60561
45129,177
45129,39572
41867,99058
91921,50737
91921,86567
91921,23765
91921,81103
91921,93295
91921,76048
30781,9754
94675,87193
26642,77797
45938,4015
79837,45893
39637,50518
39637,60399
39637,19907
39637,81372
39637,16570
39637,84220
39637,38964
530,6499
530,50253
530,53730
530,6460
530,18050
530,984
530,104020
530,4709
530,60375
530,8224
530,64907
530,74203
89962,45129
12405,33527
64691,77797
29368,42909
107825,2531
107825,41082
86827,78469
88164,3626
26749,10244
57308,67679
35145,46077
35145,48068
35145,59034
35145,36067
35145,11947
35145,46092
35145,94984
35145,35037
35145,89621
35145,48402
35145,94672
35145,83637
35145,45168
35145,91015
35145,108007
35145,82730
35145,62822
35145,89829
35145,46096
35145,94463
85838,87789
85838,23205
85838,37100
85838,94827
85838,88458
48114,105788
23060,13383
23060,99450
23060,33805
23060,76107
23060,79309
23060,3163
23060,76088
23060,53746
23060,68035
23060,46301
23060,94923
23060,100878
23060,34400
34901,36316
34883,46053
95940,25268
95940,91686
95940,88117
96942,331
45233,10441
4073,100258
94614,26156
17564,24997
36949,94725
94040,21825
94040,36316
3155,651
2074,27173
100698,4124
100698,1098
100698,6744
100698,92447
100698,5351
22942,77797
71804,44797
71804,64044
71804,239
71804,108135
71804,105284
71804,103522
71804,21614
71804,38733
71804,30680
56218,21197
86697,95371
86697,76368
86697,86744
82244,86810
1983,102750
1983,72384
92596,49574
37984,46857
37984,16599
37984,50710
37984,72475
37984,20682
37984,37498
37984,37971
37984,28554
37984,24817
37984,26762
37984,37975
37984,37972
37984,82140
34809,100258
34809,46270
95152,51819
90016,36264
6903,59849
6903,35463
6903,97852
6903,45584
6903,44077
6903,45072
6903,23754
6903,35105
6903,89229
6903,81598
6903,87932
6903,86539
6903,93016
6903,48285
6903,47170
6903,76570
6903,76059
6903,88444
6903,94666
6903,87064
6903,61034
6903,80659
6903,86086
6903,79045
6903,46544
6903,93075
6903,79044
6903,83146
6903,82798
6903,97118
6903,23124
6903,93059
6903,61761
6903,24911
6903,75600
6903,82730
6903,45351
6903,35645
6903,45774
6903,75389
6903,75341
6903,80683
13621,24549
25872,45785
25872,90572
25872,7402
25872,11091
48421,41046
13376,2853
13376,6433
13376,90
13376,104786
13376,293
83027,26939
17057,93278
4038,79074
4038,77797
4038,23314
4038,81611
4038,78472
4038,7370
4038,52502
4038,88117
40170,21197
40170,18817
83905,85438
93502,14515
47920,23205
47920,83597
14230,80420
33251,41135
2848,7630
2848,62833
2848,11960
2848,7604
2848,71352
2848,37899
2848,100866
2848,90
2848,81850
2848,33527
2848,122
34369,76126
10804,4048
47825,89505
47825,97012
47825,48918
93496,67928
87811,177
87811,55443
2661,43096
2661,7846
2661,61167
2661,78565
45175,5402
26234,23896
12734,86284
12734,6077
12734,47194
12734,36879
12734,4021
12734,35443
12734,33469
12734,107386
12734,70140
12734,3
12734,36329
12734,86286
12734,94651
12734,26109
48419,34876
48419,6495
94322,46778
94322,42466
94322,92727
94322,107273
94322,101806
94322,12308
94322,93962
94322,24865
94322,82017
94322,49444
94322,26113
94322,96162
94322,34354
94322,27376
94322,1989
94322,41741
94322,77809
94322,25173
94322,23066
94322,52578
94322,76113
36887,27225
865,224
865,6864
865,6610
865,9581
52615,8088
36687,75830
35963,55443
36169,98931
36169,10506
36033,23038
36033,76472
36033,11910
36033,6997
36033,75761
23922,43998
23922,5346
23922,95008
23922,75865
23922,92264
23922,91015
23922,51718
86094,88117
56753,20552
2822,84381
2822,26900
2822,14302
2822,14638
2822,13889
2822,34792
2822,38961
2822,97500
2822,68734
2822,1936
2822,76919
2822,19024
2822,47699
2822,103166
2822,16326
2822,65751
2822,8501
2822,105884
2822,97539
2822,33527
2822,35951
94393,83863
94393,99523
94393,93284
94393,48437
94393,23754
94393,89513
94393,49551
94393,96188
94393,46629
94393,46194
94393,35049
94393,48983
94393,90482
94393,46712
94393,49715
94393,92158
94393,48180
94393,32652
94393,48667
94393,51757
94393,99539
94393,85100
94393,47031
94393,48886
94393,46545
94393,48422
94393,45332
94393,94837
94393,85857
94393,37030
94393,69895
94393,93531
94393,12181
94393,94347
94393,92676
94393,67943
94393,104481
94393,35782
94393,33552
94393,98264
94393,38530
94393,100185
94393,26901
94393,102040
94393,46931
94393,48454
94393,15093
94393,36004
94393,101248
94393,35710
94393,34924
39841,25163
39841,1098
39841,40309
39897,75434
4344,97289
4344,57599
6921,55978
6921,54548
30228,98825
101595,75647
101595,45158
101595,84733
101595,25746
101595,46127
49637,91015
1305,67350
1305,67213
1305,49253
96343,96177
96343,33527
101392,101416
101392,27090
47132,4054
47132,76267
47132,45183
47132,98868
35248,94238
35248,43096
29100,77797
28023,60193
96948,727
96948,85561
96948,45331
96948,81214
90927,76719
101158,79640
88088,16318
38738,64662
38738,66378
80659,34812
80659,30466
83056,90016
75549,89816
35118,54819
35118,104895
35118,53255
35118,7273
35118,17205
35118,1149
26466,26260
26466,36460
35445,100965
37964,15401
37964,72976
37964,80113
37964,27521
37964,27173
37964,77288
37964,435
37964,38490
37964,37981
37964,22815
37964,3483
37964,30386
37964,24179
37964,77027
37964,31832
37964,54385
37964,27753
37964,26822
37964,2291
37964,5308
37964,93292
37964,110
37964,27648
37964,28515
37964,71841
37964,99888
37964,138
37964,41923
37964,2340
37964,51727
37964,28827
37964,27348
37964,82318
37964,99913
37964,27681
37964,47417
37964,30026
37964,69378
37964,39899
37964,43535
37964,105340
37964,76470
37964,27862
37964,40290
37964,61069
37964,57468
37964,10460
37964,39703
37964,81700
37964,27479
37964,98459
37964,99068
37964,24185
37964,50966
37964,23683
37964,34747
37964,81388
37964,69829
37964,76856
37964,13738
37964,76816
37964,44163
37964,30508
37964,81486
37964,52640
37964,38964
37964,12120
37964,27174
37964,63376
37964,95581
88856,99309
46612,60701
46612,936
46612,14833
46612,16570
46612,54782
46612,17229
46612,8224
9961,27225
9961,9048
9961,515
9961,48972
25003,33075
25003,88466
25003,27014
107301,57734
49880,2622
100257,45365
78856,16516
78856,24555
78856,16637
78856,44464
78856,65507
953,34121
12388,23683
45886,12011
86245,56390
86245,89713
3427,92
75047,77797
40257,60422
40257,47367
41972,21124
87879,27197
87879,76267
87879,79890
87879,26156
36203,27225
36203,25597
36203,6851
36203,23205
36203,37100
36203,3552
36203,23126
36203,26196
36203,76472
36203,6902
36203,95277
36203,48247
36203,86658
36203,85636
36203,35162
36203,97598
36203,51036
36203,37770
36203,99583
36203,36954
36203,97009
36203,45138
72898,3742
36666,32771
36666,90114
3265,108243
31724,87345
10862,96467
36529,49701
36529,23045
36529,86567
36529,49867
36529,47892
36529,46181
36529,35123
36529,69426
36529,45235
36529,87815
36529,52805
36529,99925
36529,47056
36529,9472
36529,46858
36529,57964
36529,71458
36529,101234
36529,76406
36529,26827
36529,47938
36529,10997
23961,45194
23961,97248
23961,23677
81652,67071
101415,102313
62366,102936
64820,39174
1499,5851
23627,77797
45379,92768
30271,1196
34699,83132
34699,70293
34699,75865
34699,35197
34699,79744
34699,16564
34699,24445
42920,51072
57323,331
75995,9742
75995,94827
45134,55549
45134,46106
45134,46064
45134,9905
45134,12011
92799,72297
45855,94827
45855,94738
24519,85602
3472,46110
3472,95930
