xxx,xxx
0,0.0007797270955165692
1,0.0001949317738791423
2,0.0001949317738791423
3,0.008966861598440545
4,0.0015594541910331384
5,0.0003898635477582846
6,0.0003898635477582846
7,0.0005847953216374269
8,0.0001949317738791423
9,0.0003898635477582846
10,0.0013645224171539962
11,0.0013645224171539962
12,0.0001949317738791423
13,0.001949317738791423
14,0.0007797270955165692
15,0.0001949317738791423
16,0.0001949317738791423
17,0.0029239766081871343
18,0.0001949317738791423
19,0.0003898635477582846
20,0.0001949317738791423
21,0.0009746588693957114
22,0.0001949317738791423
23,0.0003898635477582846
24,0.0007797270955165692
25,0.0003898635477582846
26,0.0005847953216374269
27,0.0003898635477582846
28,0.0005847953216374269
29,0.0001949317738791423
30,0.0005847953216374269
31,0.003313840155945419
32,0.0009746588693957114
33,0.0005847953216374269
34,0.0017543859649122807
35,0.0005847953216374269
36,0.0001949317738791423
37,0.0003898635477582846
38,0.0003898635477582846
39,0.0005847953216374269
40,0.0001949317738791423
41,0.0001949317738791423
42,0.0017543859649122807
43,0.0001949317738791423
44,0.00935672514619883
45,0.0001949317738791423
46,0.0001949317738791423
47,0.0001949317738791423
48,0.0001949317738791423
49,0.0001949317738791423
50,0.0027290448343079924
51,0.0001949317738791423
52,0.0001949317738791423
53,0.0003898635477582846
54,0.0001949317738791423
55,0.003703703703703704
56,0.0003898635477582846
57,0.0001949317738791423
58,0.0001949317738791423
59,0.0001949317738791423
60,0.0005847953216374269
61,0.0001949317738791423
62,0.0007797270955165692
63,0.0001949317738791423
64,0.0001949317738791423
65,0.0011695906432748538
66,0.0007797270955165692
67,0.0007797270955165692
68,0.0003898635477582846
69,0.0003898635477582846
70,0.0005847953216374269
71,0.0009746588693957114
72,0.0003898635477582846
73,0.0017543859649122807
74,0.0001949317738791423
75,0.0003898635477582846
76,0.007992202729044834
77,0.0003898635477582846
78,0.0027290448343079924
79,0.0003898635477582846
80,0.0001949317738791423
81,0.0003898635477582846
82,0.0007797270955165692
83,0.0001949317738791423
84,0.0035087719298245615
85,0.0003898635477582846
86,0.0021442495126705653
87,0.0011695906432748538
88,0.0001949317738791423
89,0.0001949317738791423
90,0.0005847953216374269
91,0.0001949317738791423
92,0.0001949317738791423
93,0.0001949317738791423
94,0.0042884990253411305
95,0.0007797270955165692
96,0.0009746588693957114
97,0.0001949317738791423
98,0.0003898635477582846
99,0.0005847953216374269
100,0.001949317738791423
101,0.0001949317738791423
102,0.0003898635477582846
103,0.006237816764132553
104,0.0005847953216374269
105,0.0005847953216374269
106,0.0003898635477582846
107,0.0001949317738791423
108,0.0013645224171539962
109,0.0005847953216374269
110,0.0021442495126705653
111,0.010331384015594542
112,0.0007797270955165692
113,0.003313840155945419
114,0.0001949317738791423
115,0.0005847953216374269
116,0.0003898635477582846
117,0.0003898635477582846
118,0.0001949317738791423
119,0.0001949317738791423
120,0.0011695906432748538
121,0.007212475633528265
122,0.0003898635477582846
123,0.0001949317738791423
124,0.001949317738791423
125,0.0015594541910331384
126,0.0005847953216374269
127,0.0027290448343079924
128,0.0001949317738791423
129,0.0001949317738791423
130,0.0003898635477582846
131,0.0009746588693957114
132,0.0011695906432748538
133,0.0009746588693957114
134,0.0001949317738791423
135,0.001949317738791423
136,0.0001949317738791423
137,0.0001949317738791423
138,0.0015594541910331384
139,0.0007797270955165692
140,0.0005847953216374269
141,0.0003898635477582846
142,0.0003898635477582846
143,0.0003898635477582846
144,0.0003898635477582846
145,0.0001949317738791423
146,0.0001949317738791423
147,0.0001949317738791423
148,0.0003898635477582846
149,0.0005847953216374269
150,0.0001949317738791423
151,0.0003898635477582846
152,0.0005847953216374269
153,0.0003898635477582846
154,0.0003898635477582846
155,0.0003898635477582846
156,0.0003898635477582846
157,0.0003898635477582846
158,0.006237816764132553
159,0.0003898635477582846
160,0.0001949317738791423
161,0.0001949317738791423
162,0.0011695906432748538
163,0.0011695906432748538
164,0.0001949317738791423
165,0.0001949317738791423
166,0.0009746588693957114
167,0.003703703703703704
168,0.0001949317738791423
169,0.0007797270955165692
170,0.0060428849902534115
171,0.0017543859649122807
172,0.0009746588693957114
173,0.0001949317738791423
174,0.0001949317738791423
175,0.0001949317738791423
176,0.0001949317738791423
177,0.0017543859649122807
178,0.0001949317738791423
179,0.0005847953216374269
180,0.0009746588693957114
181,0.0001949317738791423
182,0.0011695906432748538
183,0.0001949317738791423
