dataset,DouBanDatasets_RedundancyCut/Douban_202t_110w_3r
ALPHA,0.1
G_Size,5
Iteration Count,64
worker_id,worker_severity
0,0.19399052110896534
1,0.28680034727718123
2,0.22340836944330716
3,-0.40528583538168034
4,0.29976879117566996
5,0.4449673395468466
6,0.7554541757698056
7,-0.194080273383251
8,0.9773248093146638
9,0.1250890236284961
10,0.1621329877193388
11,0.2365106429533943
12,1.1699764519514604
13,0.2918776480217258
14,0.6850513006541532
15,-0.05882352921924349
16,0.4505228783074343
17,0.17459659846790762
18,0.18049797272476353
19,0.3495220120309746
20,-0.09999999868972213
21,0.6146371212261742
22,-0.3685600586070296
23,0.10003062656338639
24,0.7218954517195652
25,-0.06448325253209612
26,-0.1845643691453027
27,0.198662069835965
28,-0.13930202540921116
29,0.4025538465874899
30,0.29899387723439297
31,-0.2728644017144909
32,1.0808861441345698
33,0.2998531178144297
34,0.039399628637352496
35,0.2998531178144297
36,-0.19699230765117018
37,0.04705882352940166
38,0.923738198038236
39,0.23759372528623468
40,-0.00454736645379112
41,0.20956083294511202
42,0.2999498789264809
43,0.3203511051976152
44,-0.08749903151050482
45,0.09999587695301597
46,0.3780944117488962
47,-0.5347451952973677
48,1.1161643080801125
49,-0.5349785673041983
50,0.35027803807435576
51,-0.12185589023797737
52,0.803263110595925
53,0.9000002033994865
54,0.8999987406730666
55,0.1299646000626832
56,0.2993369876603172
57,1.0549575459442115
58,0.8857913862740068
59,0.2998280250251983
60,0.29955849015553504
61,0.2996980464861733
62,-0.6759397490579079
63,-0.700366658282098
64,0.29963334171790224
65,-0.23228608922612243
66,0.3276057626824294
67,0.21273333658323537
68,0.24463695191458873
69,0.9691996656479415
70,-0.7851777761423294
71,-0.19966983131537658
72,-0.15442371082701095
73,0.959646974975867
74,0.589913355545979
75,1.0219865194324655
76,0.9741596634134128
77,0.14573099812845855
78,0.27150575582642045
79,-0.7000617537260663
80,-0.19763693537550137
81,1.0545335014776882
82,0.9353648848959892
83,0.2997232741256749
84,0.18524347301321245
85,0.19986163660561818
86,-0.030767970101922136
87,1.9320902923500354
88,0.09999983596721174
89,0.1937457411622934
90,0.9000009389922807
91,0.5364225501609224
92,-0.802360096606832
93,0.0
94,0.0
95,1.110369662597747
96,0.34579074080175903
97,0.5556526888732849
98,0.29981710448962207
99,-0.7001828955103779
100,0.29993887973822164
101,0.29993887973822164
102,0.9206646797933121
103,-1.0793353202066884
104,0.8620218116769678
105,-0.1970005333067983
106,0.8192538203735387
107,-2.7009043342813692
108,0.2990956657186298
109,0.4040584835339028
