2.626383736978798455e-01,-5.597195944909679755e-01,-2.970077952666702048e-01,-1.660704767802949899e-01,9.209585608820666791e-02,1.716829434281514077e-01,-5.874331037745833539e-02,-2.504588105917281426e-01,1.083026007344708858e-01,1.346395838863971572e-01,3.914520902084626108e-01,6.469729410821359328e-02,7.191746452755887198e-03,-1.737522548676929679e-01,1.487294424051339714e-01,6.563263193169913134e-02,5.868967943344124971e-02
-6.237756572424403290e-01,-3.785944383176519934e-01,8.065872479808146034e-01,-1.792495444094604762e-01,2.494273607285738825e-01,3.043744040227580050e-01,-1.914884681633539643e-01,2.097692774582866557e-04,-1.910141223869211979e-02,0.000000000000000000e+00,-1.016598958871505962e-02,0.000000000000000000e+00,3.108570313682400971e-02,1.094981927560314539e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.880716794214598753e-02
-2.452947978555882202e-01,-4.571270039620055070e-01,-8.397626505567423738e-01,0.000000000000000000e+00,7.351181776284017033e-01,1.027233590013199027e+00,-1.080044564868485990e+00,2.674625055339968638e-01,4.953622009152052752e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.217350526968407953e-02,2.487903788233503111e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.595464996586517525e-01,7.833974185979684923e-02,1.051393111274608327e-01,-2.175763283304412432e-01,2.391466061038710067e-01,9.085374597271950181e-02,6.477982490066441779e-02,5.332212546105027928e-02,-1.474560280132218570e-02,-6.968531732251906363e-02,-9.112644248314291651e-02,-2.258360826336176519e-01,5.177385359911793050e-02,-8.442718388310821442e-02,5.220540137428963945e-02,-1.256102567850213014e-01,-6.609989581845002182e-02
-4.204369283737555696e-01,6.498602202448049425e-01,-1.289795691001336397e-01,-2.007294705302468396e-01,0.000000000000000000e+00,-2.792905982817528443e-01,-3.853822128707506262e-02,0.000000000000000000e+00,-3.530261930099736767e-01,1.666623266819916016e-01,7.700581035427516569e-03,0.000000000000000000e+00,5.197466861554689288e-01,1.290448111916890905e-01,-5.201364472644461057e-02,0.000000000000000000e+00,0.000000000000000000e+00
-5.437799260534621759e-02,5.871335199291336515e-01,1.324603797220570700e-01,-8.620510570022119068e-02,-2.256131015211809421e-01,-1.607557509912425631e-01,4.598760221031722439e-01,-8.008936603790720032e-03,-5.594719424796404939e-01,-5.430528263740337647e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.514334156303005947e-02,3.084801505753242967e-02,0.000000000000000000e+00,-8.275582797003319668e-02,6.032662133933257981e-03
-3.245809140233139600e-01,-7.108372905840860678e-01,1.290502732472496514e-02,4.954019178091908504e-01,1.675780452336122356e-02,-2.904647469449966879e-02,-3.207338879932759585e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.455503827065628975e-01,0.000000000000000000e+00,-7.019107702796914539e-03,3.180907379138256941e-01,-1.286214675395316864e-01,-3.711095721841706219e-02,2.517176803649124328e-01,0.000000000000000000e+00
4.353043973026680946e-02,8.094256932308038777e-02,-1.756927263029205988e-01,0.000000000000000000e+00,-4.184620496184877914e-02,-4.287832387286961283e-02,2.494021257624062793e-02,0.000000000000000000e+00,3.732219817834878661e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.064512093414315463e-03,-2.601534361820224683e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.370889381391550699e-01,5.341399824370725025e-01,-2.081484800194247087e-01,0.000000000000000000e+00,-2.680933730476118826e-01,-6.078904690803357824e-02,0.000000000000000000e+00,-2.868834203890973777e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.246299725340161452e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.441465010453406859e-01,2.948488561043223575e-03,0.000000000000000000e+00,0.000000000000000000e+00
-4.064077923128389669e-02,-6.644303562361463245e-01,1.577230676056033953e-01,-1.827287505921981747e-03,3.060053079507937257e-01,-1.434643631816304443e-01,-2.629608453733245366e-01,-1.535454948162743027e-01,3.759245612384247703e-01,-1.050116629548656505e-02,1.584141514678514065e-02,4.967085253310802445e-02,1.017213498853757059e-01,1.849906860789513607e-01,6.627128557895531347e-02,-1.021403460714597478e-01,1.213621126935305883e-01
4.663119886242351742e-01,2.094129359248502187e-01,-1.234902799865235101e-01,-2.380133553422628806e-02,-6.365501304286591555e-02,-3.666861130124041829e-02,-1.316026695852075823e-01,-1.360677903605444009e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.922370996877056093e-01,-9.066313637526174363e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.798297469698807216e-02,3.888439306152680075e-01,-8.507017142755191053e-02,2.489737191521775028e-01,3.478669213375165659e-01,-3.395501483427607048e-01,9.508184477224718156e-02,-1.806388543193964968e-01,-2.593634000446288224e-01,-3.349115503902612145e-01,-8.480416652904679276e-02,2.278155202505605104e-02,3.370913316793910375e-01,8.890318293341487044e-02,-1.611616019272413269e-01,2.508662709592036216e-03,-5.856827754678720771e-02
