xxx,xxx
0,0.000876885303402315
1,0.00017537706068046299
2,0.00017537706068046299
3,0.008768853034023149
4,0.00175377060680463
5,0.00035075412136092597
6,0.00035075412136092597
7,0.0007015082427218519
8,0.00017537706068046299
9,0.00035075412136092597
10,0.00035075412136092597
11,0.001227639424763241
12,0.001227639424763241
13,0.00017537706068046299
14,0.00175377060680463
15,0.0007015082427218519
16,0.00017537706068046299
17,0.00017537706068046299
18,0.002630655910206945
19,0.00017537706068046299
20,0.00035075412136092597
21,0.00017537706068046299
22,0.001052262364082778
23,0.00017537706068046299
24,0.00035075412136092597
25,0.0007015082427218519
26,0.00035075412136092597
27,0.000526131182041389
28,0.00035075412136092597
29,0.000526131182041389
30,0.00017537706068046299
31,0.000526131182041389
32,0.003156787092248334
33,0.000876885303402315
34,0.000526131182041389
35,0.001578393546124167
36,0.000526131182041389
37,0.00017537706068046299
38,0.00035075412136092597
39,0.00035075412136092597
40,0.000526131182041389
41,0.00017537706068046299
42,0.00017537706068046299
43,0.001929147667485093
44,0.00017537706068046299
45,0.008418098912662224
46,0.00017537706068046299
47,0.00017537706068046299
48,0.00017537706068046299
49,0.00017537706068046299
50,0.00017537706068046299
51,0.002630655910206945
52,0.00017537706068046299
53,0.00017537706068046299
54,0.00035075412136092597
55,0.00017537706068046299
56,0.00350754121360926
57,0.00035075412136092597
58,0.00017537706068046299
59,0.00017537706068046299
60,0.00035075412136092597
61,0.000526131182041389
62,0.00017537706068046299
63,0.0007015082427218519
64,0.00017537706068046299
65,0.00017537706068046299
66,0.001052262364082778
67,0.000876885303402315
68,0.0007015082427218519
69,0.00035075412136092597
70,0.00035075412136092597
71,0.0007015082427218519
72,0.000876885303402315
73,0.001227639424763241
74,0.00035075412136092597
75,0.001578393546124167
76,0.00017537706068046299
77,0.00035075412136092597
78,0.00035075412136092597
79,0.007891967730620834
80,0.000526131182041389
81,0.002455278849526482
82,0.00035075412136092597
83,0.00017537706068046299
84,0.00017537706068046299
85,0.00035075412136092597
86,0.0007015082427218519
87,0.002104524728165556
88,0.00017537706068046299
89,0.003156787092248334
90,0.00035075412136092597
91,0.00035075412136092597
92,0.002104524728165556
93,0.001052262364082778
94,0.00017537706068046299
95,0.001929147667485093
96,0.00017537706068046299
97,0.000526131182041389
98,0.00017537706068046299
99,0.0007015082427218519
100,0.00017537706068046299
101,0.00017537706068046299
102,0.003858295334970186
103,0.001052262364082778
104,0.000876885303402315
105,0.00017537706068046299
106,0.00035075412136092597
107,0.0007015082427218519
108,0.001929147667485093
109,0.00017537706068046299
110,0.00035075412136092597
111,0.005962820063135742
112,0.0007015082427218519
113,0.0007015082427218519
114,0.00035075412136092597
115,0.00017537706068046299
116,0.001227639424763241
117,0.000526131182041389
118,0.001929147667485093
119,0.00999649245878639
120,0.00035075412136092597
121,0.00175377060680463
122,0.000876885303402315
123,0.002981410031567871
124,0.00017537706068046299
125,0.000526131182041389
126,0.00035075412136092597
127,0.00035075412136092597
128,0.00017537706068046299
129,0.00017537706068046299
130,0.001052262364082778
131,0.006839705366538057
132,0.00035075412136092597
133,0.00017537706068046299
134,0.00175377060680463
135,0.001578393546124167
136,0.000526131182041389
137,0.002455278849526482
138,0.00017537706068046299
139,0.011399508944230094
140,0.00017537706068046299
141,0.00035075412136092597
142,0.000876885303402315
143,0.001227639424763241
144,0.001052262364082778
145,0.00017537706068046299
146,0.00175377060680463
147,0.00017537706068046299
148,0.00017537706068046299
149,0.0014030164854437039
150,0.0007015082427218519
151,0.000526131182041389
152,0.00035075412136092597
153,0.00035075412136092597
154,0.00035075412136092597
155,0.00035075412136092597
156,0.00017537706068046299
157,0.00017537706068046299
158,0.00017537706068046299
159,0.00035075412136092597
160,0.000526131182041389
161,0.00017537706068046299
162,0.00035075412136092597
163,0.000526131182041389
164,0.00035075412136092597
165,0.00035075412136092597
166,0.00035075412136092597
167,0.00035075412136092597
168,0.00035075412136092597
169,0.006313574184496668
170,0.00035075412136092597
171,0.00017537706068046299
172,0.00035075412136092597
173,0.00035075412136092597
174,0.001052262364082778
175,0.001052262364082778
176,0.00017537706068046299
177,0.00017537706068046299
178,0.000876885303402315
179,0.003332164152928797
180,0.004559803577692038
181,0.00017537706068046299
182,0.0007015082427218519
183,0.005787443002455279
184,0.002981410031567871
185,0.001578393546124167
186,0.000876885303402315
187,0.00017537706068046299
188,0.00017537706068046299
189,0.00017537706068046299
190,0.00017537706068046299
191,0.001578393546124167
192,0.00017537706068046299
193,0.00017537706068046299
194,0.000526131182041389
195,0.000876885303402315
196,0.00017537706068046299
197,0.001052262364082778
198,0.00017537706068046299
199,0.00035075412136092597
200,0.00017537706068046299
201,0.001578393546124167
202,0.00035075412136092597
203,0.00035075412136092597
204,0.00017537706068046299
205,0.00017537706068046299
206,0.00017537706068046299
207,0.043142756927393895
208,0.0043844265170115745
209,0.000526131182041389
210,0.000526131182041389
211,0.000526131182041389
212,0.00035075412136092597
213,0.0007015082427218519
214,0.000876885303402315
215,0.00017537706068046299
216,0.00017537706068046299
217,0.000526131182041389
218,0.00035075412136092597
219,0.024552788495264818
220,0.000526131182041389
221,0.00017537706068046299
222,0.004209049456331112
223,0.001929147667485093
224,0.00017537706068046299
225,0.001578393546124167
226,0.0014030164854437039
227,0.00035075412136092597
228,0.00035075412136092597
229,0.00175377060680463
230,0.00035075412136092597
231,0.00035075412136092597
232,0.00035075412136092597
233,0.00017537706068046299
234,0.00017537706068046299
235,0.00017537706068046299
236,0.014380918975797966
237,0.00035075412136092597
238,0.00017537706068046299
239,0.001929147667485093
240,0.00035075412136092597
241,0.00035075412136092597
242,0.0007015082427218519
243,0.007541213609259909
244,0.001578393546124167
245,0.00035075412136092597
246,0.00017537706068046299
247,0.00017537706068046299
248,0.023149772009821115
249,0.00017537706068046299
250,0.003156787092248334
251,0.002279901788846019
252,0.0014030164854437039
253,0.001227639424763241
254,0.003156787092248334
255,0.00017537706068046299
256,0.00017537706068046299
257,0.00017537706068046299
258,0.001227639424763241
259,0.000526131182041389
260,0.003858295334970186
261,0.005436688881094353
262,0.00017537706068046299
263,0.0014030164854437039
264,0.0007015082427218519
265,0.00017537706068046299
266,0.00017537706068046299
267,0.00175377060680463
268,0.00017537706068046299
269,0.001227639424763241
270,0.0028060329708874078
271,0.00017537706068046299
272,0.002630655910206945
273,0.0007015082427218519
274,0.001578393546124167
275,0.0007015082427218519
276,0.003332164152928797
277,0.001052262364082778
278,0.008768853034023149
279,0.00017537706068046299
280,0.000526131182041389
281,0.00017537706068046299
282,0.00017537706068046299
283,0.000876885303402315
284,0.00017537706068046299
285,0.001052262364082778
286,0.00035075412136092597
287,0.00017537706068046299
288,0.001929147667485093
289,0.00035075412136092597
290,0.0014030164854437039
291,0.00017537706068046299
292,0.00017537706068046299
293,0.001578393546124167
294,0.00017537706068046299
295,0.00017537706068046299
296,0.00017537706068046299
297,0.00035075412136092597
298,0.00017537706068046299
299,0.003858295334970186
300,0.003156787092248334
301,0.00017537706068046299
302,0.00017537706068046299
303,0.000526131182041389
304,0.00017537706068046299
305,0.00017537706068046299
306,0.00017537706068046299
307,0.00017537706068046299
308,0.002630655910206945
309,0.00017537706068046299
310,0.001052262364082778
311,0.00035075412136092597
312,0.00017537706068046299
313,0.000876885303402315
314,0.001052262364082778
315,0.00017537706068046299
316,0.001578393546124167
317,0.0036829182742897227
318,0.00017537706068046299
319,0.00017537706068046299
320,0.00017537706068046299
321,0.00017537706068046299
322,0.00017537706068046299
323,0.002981410031567871
324,0.001052262364082778
325,0.0007015082427218519
326,0.000876885303402315
327,0.00017537706068046299
328,0.00017537706068046299
329,0.000526131182041389
330,0.000526131182041389
331,0.001578393546124167
332,0.0007015082427218519
333,0.000526131182041389
334,0.0028060329708874078
335,0.00035075412136092597
336,0.00017537706068046299
337,0.00017537706068046299
338,0.00035075412136092597
339,0.0007015082427218519
340,0.00017537706068046299
341,0.000526131182041389
342,0.00175377060680463
343,0.000526131182041389
344,0.00035075412136092597
345,0.00035075412136092597
346,0.00017537706068046299
347,0.00017537706068046299
348,0.00035075412136092597
349,0.0007015082427218519
350,0.001227639424763241
351,0.00017537706068046299
352,0.00017537706068046299
353,0.00035075412136092597
354,0.00017537706068046299
355,0.0007015082427218519
356,0.00017537706068046299
357,0.00035075412136092597
358,0.00017537706068046299
359,0.000876885303402315
360,0.00035075412136092597
361,0.000876885303402315
362,0.00035075412136092597
363,0.0007015082427218519
364,0.00035075412136092597
365,0.00017537706068046299
366,0.00017537706068046299
367,0.000876885303402315
368,0.00017537706068046299
369,0.004033672395650649
370,0.000526131182041389
371,0.002104524728165556
372,0.0036829182742897227
373,0.000876885303402315
374,0.00017537706068046299
375,0.001578393546124167
376,0.000526131182041389
377,0.00017537706068046299
378,0.000876885303402315
379,0.00017537706068046299
380,0.00035075412136092597
381,0.001052262364082778
382,0.00035075412136092597
383,0.00017537706068046299
384,0.00017537706068046299
385,0.0007015082427218519
386,0.00017537706068046299
387,0.0007015082427218519
388,0.001578393546124167
389,0.00017537706068046299
390,0.001929147667485093
391,0.002455278849526482
392,0.000526131182041389
393,0.000526131182041389
394,0.00017537706068046299
395,0.00017537706068046299
396,0.00017537706068046299
397,0.000876885303402315
398,0.000526131182041389
399,0.000526131182041389
400,0.0036829182742897227
401,0.002630655910206945
402,0.00017537706068046299
403,0.002630655910206945
404,0.001227639424763241
405,0.00017537706068046299
406,0.00017537706068046299
407,0.00017537706068046299
408,0.00017537706068046299
409,0.0056120659417748155
410,0.00035075412136092597
411,0.00017537706068046299
412,0.00017537706068046299
413,0.001052262364082778
414,0.0028060329708874078
415,0.000876885303402315
416,0.00017537706068046299
417,0.00035075412136092597
418,0.00017537706068046299
419,0.0028060329708874078
420,0.0007015082427218519
421,0.001578393546124167
422,0.00017537706068046299
423,0.002279901788846019
424,0.0036829182742897227
425,0.00017537706068046299
426,0.0014030164854437039
427,0.0007015082427218519
428,0.0014030164854437039
429,0.00017537706068046299
430,0.00017537706068046299
431,0.00017537706068046299
432,0.001052262364082778
433,0.000526131182041389
434,0.000526131182041389
435,0.00017537706068046299
436,0.00017537706068046299
437,0.00017537706068046299
438,0.00017537706068046299
439,0.00017537706068046299
440,0.00035075412136092597
441,0.00017537706068046299
442,0.002279901788846019
443,0.000526131182041389
444,0.00175377060680463
445,0.00017537706068046299
446,0.00017537706068046299
447,0.0014030164854437039
448,0.0007015082427218519
449,0.0007015082427218519
450,0.0007015082427218519
451,0.01350403367239565
452,0.00035075412136092597
453,0.00017537706068046299
454,0.00017537706068046299
455,0.00017537706068046299
456,0.00035075412136092597
457,0.001578393546124167
458,0.0007015082427218519
459,0.001227639424763241
460,0.00017537706068046299
461,0.000876885303402315
462,0.001052262364082778
463,0.000526131182041389
464,0.00035075412136092597
465,0.000876885303402315
466,0.000526131182041389
467,0.002104524728165556
468,0.00017537706068046299
469,0.00017537706068046299
470,0.0007015082427218519
471,0.00175377060680463
472,0.009294984216064539
473,0.001227639424763241
474,0.000526131182041389
475,0.0014030164854437039
476,0.00017537706068046299
477,0.00017537706068046299
478,0.000526131182041389
479,0.002104524728165556
480,0.001227639424763241
481,0.00035075412136092597
482,0.00017537706068046299
483,0.00017537706068046299
484,0.001052262364082778
485,0.001052262364082778
486,0.00017537706068046299
487,0.00175377060680463
488,0.0036829182742897227
489,0.00035075412136092597
490,0.002630655910206945
491,0.00017537706068046299
492,0.00017537706068046299
493,0.00017537706068046299
494,0.00017537706068046299
495,0.00017537706068046299
496,0.00017537706068046299
497,0.00017537706068046299
498,0.00017537706068046299
499,0.00017537706068046299
500,0.0007015082427218519
501,0.00701508242721852
502,0.0007015082427218519
503,0.000526131182041389
504,0.00017537706068046299
505,0.00175377060680463
506,0.0007015082427218519
507,0.00017537706068046299
508,0.00035075412136092597
509,0.00017537706068046299
510,0.00017537706068046299
511,0.00017537706068046299
512,0.00035075412136092597
513,0.00017537706068046299
514,0.00017537706068046299
515,0.000526131182041389
516,0.000526131182041389
517,0.001227639424763241
518,0.00017537706068046299
519,0.0007015082427218519
520,0.001578393546124167
521,0.00035075412136092597
522,0.00035075412136092597
523,0.00017537706068046299
524,0.000526131182041389
525,0.00035075412136092597
526,0.00035075412136092597
527,0.00017537706068046299
528,0.001227639424763241
529,0.00035075412136092597
530,0.000526131182041389
531,0.00035075412136092597
532,0.00035075412136092597
533,0.00017537706068046299
534,0.00017537706068046299
535,0.00035075412136092597
536,0.00017537706068046299
537,0.000526131182041389
538,0.00017537706068046299
539,0.000526131182041389
540,0.0007015082427218519
541,0.000526131182041389
542,0.0007015082427218519
543,0.000876885303402315
544,0.00017537706068046299
545,0.00035075412136092597
546,0.0014030164854437039
547,0.0028060329708874078
548,0.00017537706068046299
549,0.00017537706068046299
550,0.00017537706068046299
551,0.00035075412136092597
552,0.000526131182041389
553,0.00017537706068046299
554,0.002279901788846019
555,0.00035075412136092597
556,0.00017537706068046299
557,0.00035075412136092597
558,0.00017537706068046299
559,0.00035075412136092597
560,0.0028060329708874078
561,0.00017537706068046299
562,0.00017537706068046299
563,0.00017537706068046299
564,0.000526131182041389
565,0.00035075412136092597
566,0.00017537706068046299
567,0.00035075412136092597
568,0.00017537706068046299
569,0.0014030164854437039
570,0.00017537706068046299
571,0.00017537706068046299
572,0.001578393546124167
573,0.00035075412136092597
574,0.006839705366538057
575,0.00017537706068046299
576,0.00017537706068046299
577,0.00017537706068046299
578,0.00035075412136092597
579,0.00017537706068046299
