dataset,DouBanDatasets_RedundancyCut/Douban_202t_1689w
ALPHA,0.1
G_Size,5
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.0
3.4,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,0.004950495062335836
3.9,0.0
4.0,0.011132082196156226
4.1,0.05492559032199667
4.2,0.1319629374074664
4.3,0.0
4.4,0.19919095606364634
4.5,0.302301425177273
4.6,0.09979862871677422
4.7,0.1405226456840471
4.8,0.055215239370297264
4.9,0.0
5.0,0.0
