dataset,GoodReadsDatasets_SWTest/GoodReads_3705_309t
ALPHA,0.1
G_Size,5
Iteration Count,42
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,2.1404213624911506e-14
2.8,0.0032363910863224803
2.9,2.5971118386979494e-07
3.0,0.0
3.1,0.0
3.2,0.0
3.3,1.9693969397424995e-12
3.4,0.018560327990910296
3.5,0.02640155534448884
3.6,0.0511204407729069
3.7,0.04663098390441882
3.8,0.1932769389814654
3.9,0.11733046739616301
4.0,0.15579171065637382
4.1,0.0962551124152715
4.2,0.0805271380423089
4.3,0.09722033228742569
4.4,0.051144659133537565
4.5,0.02510937624643171
4.6,0.03739430602879522
4.7,0.0
4.8,0.0
4.9,0.0
5.0,0.0
