dataset,GoodReadsDatasets_SWTest/GoodReads_3135_308t
ALPHA,0.1
G_Size,5
Iteration Count,67
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.019490107293010223
3.4,0.0
3.5,0.02378366458673405
3.6,0.05394358086524902
3.7,0.07618988965984357
3.8,0.17742663286646304
3.9,0.11697426991570735
4.0,0.16066822090555746
4.1,0.11555766473685194
4.2,0.06014656103244475
4.3,0.08905971107359244
4.4,0.05128789833944807
4.5,0.02883822386558209
4.6,0.02663357485950899
4.7,0.0
4.8,0.0
4.9,0.0
5.0,0.0
