xxx,xxx
0,0.000825593395252838
1,0.0002063983488132095
2,0.0002063983488132095
3,0.0086687306501548
4,0.0014447884416924665
5,0.000412796697626419
6,0.000412796697626419
7,0.0006191950464396285
8,0.0002063983488132095
9,0.0014447884416924665
10,0.0014447884416924665
11,0.0002063983488132095
12,0.0018575851393188853
13,0.000825593395252838
14,0.0002063983488132095
15,0.0002063983488132095
16,0.002889576883384933
17,0.0002063983488132095
18,0.000412796697626419
19,0.0002063983488132095
20,0.0010319917440660474
21,0.0002063983488132095
22,0.000412796697626419
23,0.000825593395252838
24,0.000412796697626419
25,0.0006191950464396285
26,0.000412796697626419
27,0.0006191950464396285
28,0.0002063983488132095
29,0.0006191950464396285
30,0.003302373581011352
31,0.0010319917440660474
32,0.0006191950464396285
33,0.0018575851393188853
34,0.0006191950464396285
35,0.0002063983488132095
36,0.000412796697626419
37,0.000412796697626419
38,0.0006191950464396285
39,0.0002063983488132095
40,0.0002063983488132095
41,0.0018575851393188853
42,0.0002063983488132095
43,0.009494324045407636
44,0.0002063983488132095
45,0.0002063983488132095
46,0.0002063983488132095
47,0.0002063983488132095
48,0.002476780185758514
49,0.0002063983488132095
50,0.0002063983488132095
51,0.000412796697626419
52,0.0002063983488132095
53,0.00392156862745098
54,0.000412796697626419
55,0.0002063983488132095
56,0.0002063983488132095
57,0.0006191950464396285
58,0.0002063983488132095
59,0.000825593395252838
60,0.0002063983488132095
61,0.0002063983488132095
62,0.001238390092879257
63,0.0006191950464396285
64,0.000825593395252838
65,0.000412796697626419
66,0.000412796697626419
67,0.0006191950464396285
68,0.000825593395252838
69,0.000412796697626419
70,0.0018575851393188853
71,0.0002063983488132095
72,0.000412796697626419
73,0.00846233230134159
74,0.000412796697626419
75,0.002889576883384933
76,0.000412796697626419
77,0.0002063983488132095
78,0.000412796697626419
79,0.000825593395252838
80,0.0002063983488132095
81,0.003302373581011352
82,0.000412796697626419
83,0.0022703818369453044
84,0.001238390092879257
85,0.0002063983488132095
86,0.0002063983488132095
87,0.0006191950464396285
88,0.0002063983488132095
89,0.0002063983488132095
90,0.0002063983488132095
91,0.0041279669762641896
92,0.000825593395252838
93,0.000825593395252838
94,0.0002063983488132095
95,0.000412796697626419
96,0.0006191950464396285
97,0.0020639834881320948
98,0.0002063983488132095
99,0.000412796697626419
100,0.006191950464396285
101,0.0006191950464396285
102,0.0006191950464396285
103,0.0002063983488132095
104,0.0002063983488132095
105,0.0010319917440660474
106,0.0006191950464396285
107,0.0022703818369453044
108,0.010526315789473684
109,0.000825593395252838
110,0.003302373581011352
111,0.0002063983488132095
112,0.0006191950464396285
113,0.000412796697626419
114,0.000412796697626419
115,0.0002063983488132095
116,0.0002063983488132095
117,0.0010319917440660474
118,0.007223942208462332
119,0.000412796697626419
120,0.0002063983488132095
121,0.0020639834881320948
122,0.001651186790505676
123,0.000412796697626419
124,0.0026831785345717233
125,0.0002063983488132095
126,0.0002063983488132095
127,0.0002063983488132095
128,0.0010319917440660474
129,0.001238390092879257
130,0.0010319917440660474
131,0.0002063983488132095
132,0.0018575851393188853
133,0.0002063983488132095
134,0.0002063983488132095
135,0.001651186790505676
136,0.000825593395252838
137,0.0006191950464396285
138,0.000412796697626419
139,0.000412796697626419
140,0.0002063983488132095
141,0.000412796697626419
142,0.0002063983488132095
143,0.0002063983488132095
144,0.0002063983488132095
145,0.000412796697626419
146,0.0006191950464396285
147,0.0002063983488132095
148,0.000412796697626419
149,0.0006191950464396285
150,0.000412796697626419
151,0.000412796697626419
152,0.000412796697626419
153,0.000412796697626419
154,0.000412796697626419
155,0.006191950464396285
156,0.000412796697626419
157,0.0002063983488132095
158,0.0002063983488132095
159,0.0010319917440660474
160,0.0010319917440660474
161,0.0002063983488132095
162,0.0002063983488132095
163,0.0010319917440660474
164,0.00392156862745098
165,0.0002063983488132095
166,0.0006191950464396285
167,0.005779153766769866
168,0.001651186790505676
169,0.0010319917440660474
170,0.0002063983488132095
171,0.0002063983488132095
172,0.0002063983488132095
173,0.0002063983488132095
174,0.0018575851393188853
175,0.0002063983488132095
176,0.0006191950464396285
177,0.0010319917440660474
178,0.0002063983488132095
179,0.001238390092879257
180,0.0002063983488132095
181,0.000412796697626419
182,0.0002063983488132095
183,0.0018575851393188853
184,0.000412796697626419
185,0.0002063983488132095
186,0.0002063983488132095
187,0.0002063983488132095
188,0.04416924664602683
189,0.004953560371517028
190,0.000412796697626419
191,0.0006191950464396285
192,0.0006191950464396285
193,0.000412796697626419
194,0.000825593395252838
195,0.000825593395252838
196,0.0002063983488132095
197,0.000412796697626419
198,0.0006191950464396285
199,0.0002063983488132095
200,0.004540763673890609
201,0.001651186790505676
202,0.0002063983488132095
203,0.0018575851393188853
204,0.001238390092879257
205,0.000412796697626419
206,0.000412796697626419
207,0.0018575851393188853
208,0.000412796697626419
209,0.000412796697626419
210,0.0002063983488132095
211,0.0002063983488132095
212,0.0002063983488132095
213,0.0002063983488132095
214,0.015067079463364294
215,0.000412796697626419
216,0.0002063983488132095
217,0.0020639834881320948
218,0.000412796697626419
219,0.000825593395252838
220,0.00804953560371517
221,0.0014447884416924665
222,0.000412796697626419
223,0.0002063983488132095
224,0.0002063983488132095
225,0.022703818369453045
226,0.0035087719298245615
227,0.0026831785345717233
228,0.0030959752321981426
229,0.0002063983488132095
230,0.0002063983488132095
231,0.0002063983488132095
232,0.0010319917440660474
233,0.000412796697626419
234,0.0041279669762641896
235,0.0002063983488132095
236,0.0010319917440660474
237,0.000825593395252838
238,0.0002063983488132095
239,0.0018575851393188853
240,0.0002063983488132095
241,0.001238390092879257
242,0.002889576883384933
243,0.0002063983488132095
244,0.002889576883384933
245,0.0014447884416924665
246,0.000825593395252838
247,0.0035087719298245615
248,0.009287925696594427
249,0.0006191950464396285
250,0.0002063983488132095
251,0.0002063983488132095
252,0.000825593395252838
253,0.0002063983488132095
254,0.001238390092879257
255,0.000412796697626419
256,0.0002063983488132095
257,0.0020639834881320948
258,0.000412796697626419
259,0.0014447884416924665
260,0.0002063983488132095
261,0.0002063983488132095
262,0.001651186790505676
263,0.0002063983488132095
264,0.0002063983488132095
265,0.0002063983488132095
266,0.000412796697626419
267,0.0002063983488132095
268,0.0041279669762641896
269,0.0037151702786377707
270,0.0002063983488132095
271,0.0002063983488132095
272,0.0006191950464396285
273,0.0002063983488132095
274,0.0002063983488132095
275,0.0002063983488132095
276,0.002889576883384933
277,0.0010319917440660474
278,0.000412796697626419
279,0.0002063983488132095
280,0.0010319917440660474
281,0.000825593395252838
282,0.0002063983488132095
283,0.0014447884416924665
284,0.003302373581011352
285,0.0002063983488132095
286,0.0002063983488132095
287,0.0002063983488132095
288,0.0002063983488132095
289,0.003302373581011352
290,0.000825593395252838
291,0.0002063983488132095
292,0.0002063983488132095
293,0.0006191950464396285
294,0.0006191950464396285
295,0.001651186790505676
296,0.000825593395252838
297,0.0006191950464396285
298,0.0030959752321981426
299,0.000412796697626419
300,0.0002063983488132095
301,0.000412796697626419
302,0.000825593395252838
303,0.0002063983488132095
304,0.0006191950464396285
305,0.0006191950464396285
306,0.0002063983488132095
307,0.000412796697626419
308,0.0002063983488132095
309,0.0002063983488132095
310,0.000412796697626419
311,0.000825593395252838
312,0.0014447884416924665
313,0.0002063983488132095
314,0.000412796697626419
315,0.0002063983488132095
316,0.0006191950464396285
317,0.0002063983488132095
318,0.000412796697626419
319,0.0010319917440660474
320,0.000412796697626419
321,0.000825593395252838
322,0.000412796697626419
323,0.000825593395252838
324,0.000412796697626419
325,0.0002063983488132095
326,0.0002063983488132095
327,0.0010319917440660474
328,0.0002063983488132095
329,0.0037151702786377707
330,0.000412796697626419
331,0.002476780185758514
332,0.0037151702786377707
333,0.000825593395252838
334,0.0002063983488132095
335,0.000412796697626419
336,0.0002063983488132095
337,0.000825593395252838
338,0.0002063983488132095
339,0.000412796697626419
340,0.0002063983488132095
341,0.0002063983488132095
342,0.0002063983488132095
343,0.000825593395252838
344,0.0002063983488132095
345,0.000825593395252838
346,0.001651186790505676
347,0.0002063983488132095
348,0.0020639834881320948
349,0.002889576883384933
350,0.0006191950464396285
351,0.000412796697626419
352,0.0002063983488132095
353,0.0002063983488132095
354,0.0002063983488132095
355,0.000825593395252838
356,0.0006191950464396285
357,0.0006191950464396285
358,0.0037151702786377707
359,0.0022703818369453044
360,0.0002063983488132095
361,0.0026831785345717233
362,0.0014447884416924665
363,0.0002063983488132095
364,0.0002063983488132095
365,0.0002063983488132095
366,0.0002063983488132095
367,0.006191950464396285
368,0.0002063983488132095
369,0.001238390092879257
370,0.002476780185758514
371,0.0010319917440660474
372,0.000412796697626419
373,0.0002063983488132095
