dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_1126w_13r
ALPHA,0.1
G_Size,5
Iteration Count,89
k_value,phi_k
0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.009663626006044892
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.005738373249460507
3.2,0.0408948931178704
3.3,0.0
3.4,0.0
3.5,0.163412209843705
3.6,0.0
3.7,0.0
3.8,0.137104725140194
3.9,0.11312650812380838
4.0,0.09445994142198003
4.1,0.25268053085741765
4.2,0.04219147719873593
4.3,0.0
4.4,0.12395532000036108
4.5,0.0
4.6,0.0
4.7,0.016772395031517482
4.8,8.89869439923342e-12
4.9,0.0
5.0,0.0
