entity,num
0.0,0.03887269193391596
1.0,3
2.0,5
3.0000000000000275,0.04178814382895966
4.0,4
5.000000000000034,5
6.000000000000055,4
6.9999999999999565,0.04275996112730755
8.0,3
9.000000000000032,3
10.000000000000068,4
11.000000000000083,4
12.00000000000011,5
13.000000000000142,3
13.999999999999913,0.043731778425655454
14.99999999999996,4
16.0,4
16.999999999999922,4
18.000000000000064,4
18.999999999999815,3
20.000000000000135,0.04956268221574284
20.999999999999694,0.04470359572400335
22.000000000000167,5
22.99999999999964,4
24.00000000000022,4
24.9999999999996,0.05053449951409074
26.000000000000284,5
26.99999999999903,5
27.999999999999826,5
28.99999999999905,3
29.99999999999992,5
30.99999999999907,4
32.0,4
32.99999999999921,4
33.999999999999844,5
34.999999999999105,5
36.00000000000013,4
36.99999999999964,5
37.99999999999963,5
38.99999999999916,5
40.00000000000027,0.04664723032069914
40.999999999999915,0.04761904761904705
41.99999999999939,3
42.99999999999915,5
44.000000000000334,0.04761904761904705
45.00000000000024,4
45.99999999999928,5
46.99999999999923,5
48.00000000000044,5
49.00000000000051,3
49.9999999999992,3
50.99999999999929,5
52.00000000000057,5
53.00000000000078,5
53.99999999999806,5
54.99999999999936,5
55.99999999999965,3
56.999999999997804,5
57.9999999999981,4
58.999999999999446,3
59.99999999999984,0.05442176870748234
60.99999999999773,5
61.99999999999814,4
62.99999999999952,4
64.0,4
64.99999999999781,3
65.99999999999842,0.05344995140913444
66.99999999999926,3
67.99999999999969,5
68.99999999999764,4
69.99999999999821,0.044703595724003356
70.99999999999963,5
72.00000000000026,4
72.99999999999852,4
73.99999999999928,4
74.99999999999865,3
75.99999999999926,4
76.99999999999763,4
77.99999999999832,3
78.99999999999979,3
80.00000000000054,3
80.99999999999916,4
81.99999999999983,4
82.99999999999804,4
83.99999999999878,5
84.99999999999748,3
85.9999999999983,5
86.9999999999998,3
88.00000000000067,5
88.99999999999956,5
90.00000000000048,4
90.99999999999773,5
91.99999999999856,4
92.99999999999756,2
93.99999999999847,4
94.99999999999994,5
96.00000000000088,5
97.00000000000004,4
98.00000000000102,4
98.99999999999746,5
99.9999999999984,0.04470359572400335
100.9999999999976,4
101.99999999999858,4
103.00000000000013,4
104.00000000000114,5
105.00000000000048,4
106.00000000000156,4
106.9999999999973,4
107.99999999999612,5
108.99999999999716,3
109.99999999999872,4
110.99999999999979,3
111.9999999999993,4
113.00000000000041,4
113.99999999999561,4
114.99999999999666,4
115.9999999999962,4
116.9999999999973,4
117.99999999999889,4
119.00000000000001,5
119.99999999999967,4
121.00000000000082,4
121.99999999999547,4
122.99999999999658,5
123.99999999999628,4
124.99999999999744,4
125.99999999999903,4
127.0000000000002,5
128.0,3
129.00000000000108,4
129.99999999999562,4
130.99999999999656,4
131.99999999999685,3
132.99999999999758,4
133.99999999999852,4
135.00000000000028,5
135.99999999999937,4
137.00000000000145,5
137.99999999999528,5
138.9999999999976,4
139.99999999999642,5
140.999999999999,5
141.99999999999926,5
142.99999999999898,4
144.0000000000005,5
145.00000000000009,4
145.99999999999704,4
146.99999999999648,5
147.99999999999855,4
148.99999999999778,4
149.9999999999973,5
151.00000000000068,4
151.99999999999852,5
153.0000000000021,4
153.99999999999525,5
154.99999999999906,1
155.99999999999665,3
157.00000000000065,5
157.99999999999957,5
158.99999999999804,3
160.00000000000108,4
160.99999999999943,5
161.99999999999832,5
162.99999999999514,5
163.99999999999966,4
164.99999999999807,4
165.99999999999608,5
166.99999999999972,3
167.99999999999756,4
168.9999999999972,4
169.99999999999497,4
170.99999999999895,4
171.9999999999966,3
172.99999999999446,5
173.9999999999996,4
174.99999999999602,5
176.00000000000134,5
176.99999999999366,4
177.99999999999912,4
178.99999999999537,5
180.00000000000097,4
180.9999999999984,4
181.99999999999545,4
183.0000000000002,5
183.99999999999713,4
184.99999999999824,5
185.9999999999951,4
187.00000000000014,3
187.99999999999693,3
188.99999999999386,5
189.9999999999999,5
190.99999999999554,5
192.00000000000176,4
192.99999999999375,4
194.00000000000009,0.04470359572400335
194.9999999999956,4
196.00000000000205,3
196.99999999999866,4
197.9999999999949,4
199.00000000000063,0.052478134110786535
199.9999999999968,3
200.9999999999991,4
201.9999999999952,5
203.0000000000011,5
203.99999999999716,4
204.99999999999335,4
206.00000000000026,4
206.99999999999528,4
208.00000000000227,4
208.99999999999386,4
210.00000000000097,4
210.99999999999588,5
212.00000000000313,5
212.999999999999,4
213.9999999999946,4
215.00000000000108,5
215.99999999999224,4
216.99999999999966,5
217.99999999999432,5
219.00000000000185,5
219.99999999999744,3
220.99999999999278,5
221.99999999999957,5
222.99999999999483,3
223.9999999999986,4
224.99999999999378,5
226.00000000000082,4
226.99999999999594,5
227.99999999999122,3
228.9999999999991,4
229.99999999999332,5
231.00000000000128,5
231.9999999999924,4
233.00000000000048,5
233.9999999999946,3
235.00000000000273,4
235.99999999999778,4
236.99999999999255,5
238.00000000000003,5
238.9999999999947,4
239.99999999999935,5
240.999999999994,5
242.00000000000165,4
242.9999999999962,5
243.99999999999093,5
