dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_329w_4r
126,3.9000215968088576
225,4.804561709723682
224,3.9472339707271873
220,3.0060284573401073
218,4.804158614590482
216,3.9048378967525874
210,3.9205907035706526
209,3.000330658677517
206,3.901013237540576
204,3.90742893261691
195,3.9457409740125815
192,3.9430685869360014
290,3.099923876649372
277,3.999999944502655
237,4.8014827065654515
87,3.9000883022915684
47,3.906968302810307
48,3.9998368416074084
77,1.9
120,3.9000000000342805
137,4.012550970783627
145,3.3237918019299895
172,2.9845364868054367
117,3.988267323250799
116,3.9000000180586385
189,4.800022759140043
180,4.800719920804759
175,4.800076972756886
55,4.807974315127238
247,3.900000004481428
203,4.161347898897351
205,3.9032097235224734
291,2.900000053503811
282,4.0999319512766474
276,3.0999954691309015
265,3.9000034301396576
252,4.8146605758511685
104,4.801169878813181
111,4.801235284007977
81,2.198717977554008
253,3.900000001455731
144,4.803593400103572
274,3.9000000035587656
275,3.9999999821122834
129,4.099975022746395
139,3.900414951073235
136,4.191161537944258
171,3.9999999974211216
150,4.1830185029787605
278,3.0999999903492608
121,4.000000715286544
196,3.9000793493948636
122,3.900000077209976
123,3.9000019633230516
130,3.900000214607012
168,4.0
124,4.197250211386151
125,3.9000168332693885
148,3.0
127,4.803724953465614
131,3.9000001999284066
151,4.185404774015851
147,3.392669684021282
214,3.9000023810307427
128,2.1999999791584646
228,3.9000012507839377
164,4.098481565015778
173,4.802616694912774
141,4.179826963835858
132,3.900002218938541
162,4.8075029716957705
183,4.196209796561442
149,3.900003861663033
230,3.9000013081918574
184,4.0
182,3.082147352841754
155,1.9000000077350698
229,3.9000084396432104
221,3.9102562330754633
288,2.999625858582609
284,4.0
177,3.0
227,3.0999999996450414
179,4.0
185,4.800377994608503
187,2.600000000048804
190,3.9203284231901145
287,4.100015401476888
215,3.9000000012098304
219,3.900022948880492
223,3.0
226,4.19956541787649
241,4.80000770020971
279,3.900000000924129
281,4.800030558168434
286,4.099976975437983
289,3.9000066079778737
292,3.9000000000326525
