# 节点数  边数   ,48021  283544
987,5943
987,1148
987,17563
987,2622
987,31616
987,46637
987,35482
987,27451
987,4452
987,22699
987,16641
987,2032
987,20043
987,40757
987,45409
987,45691
987,17453
987,42153
987,7442
3985,277
3985,317
3985,2637
39506,2267
39506,1703
39506,6320
39506,32095
39506,16663
40561,40692
42883,26442
42883,43293
8706,47871
8706,30211
8706,30381
8706,8566
8706,46513
8706,28990
8706,12367
8706,8401
8706,11014
8706,7222
8706,25345
8706,11255
8706,8769
8706,583
8706,3644
8706,5743
8706,46355
8706,33882
8706,46023
8706,47548
8706,3148
8706,11037
8706,34713
8706,31570
8706,690
8706,34799
8706,33646
8706,5816
8706,28703
8706,15048
8706,9545
8706,45646
8706,25931
8706,18590
8706,47923
8706,25575
8706,34654
8706,46476
8706,21716
8706,46157
8706,9034
8706,29170
8706,12413
8706,15809
8706,46136
8706,17047
8706,9037
8706,46425
8706,2468
8706,46747
8706,46317
8706,45412
8706,38051
8706,36758
8706,770
8706,46373
8706,29774
8706,32213
8706,40863
8706,16297
8706,11102
8706,2633
8706,45943
8706,27321
8706,37005
8706,1958
8706,35889
8706,35482
8706,4254
8706,22815
8706,30322
8706,46611
8706,4451
8706,9340
8706,2649
8706,8643
8706,37363
8706,40173
8706,28827
8706,4854
8706,17644
8706,6960
8706,14199
8706,3219
8706,24162
8706,24771
8706,4432
8706,1365
43155,31529
43155,29817
36014,12385
36014,12740
34022,37432
6995,13651
6995,26164
1077,28442
27248,8310
5224,46016
9269,30101
3900,7580
3900,32533
5110,4707
16510,17740
629,26628
629,5339
18904,11372
6968,2091
6968,8550
6968,47870
6968,14372
6968,1215
6968,4300
6968,3592
6968,3433
6968,26696
6968,34897
6968,3399
6968,29817
6968,12359
6968,3500
6968,9524
6968,46746
6968,116
16692,12132
33840,14205
33840,42122
3950,3912
3950,5347
3950,885
19172,18442
19172,2276
19172,32065
19172,6138
19511,36203
19511,26788
40864,20774
29185,29301
46848,12638
24223,31996
24223,38365
16916,5059
22982,2848
22982,26788
13641,14947
13641,34505
39590,34233
5805,22953
5805,40783
5805,26200
7254,10670
7254,16063
7254,11259
7254,35816
7254,16660
7254,15326
7254,7325
7254,27278
7254,22558
7254,10996
37411,29201
14724,14335
14724,21565
9085,6555
9085,32401
9085,8876
9085,9126
23483,39221
10639,35091
10639,26439
12859,35155
12859,27032
12859,39611
12859,20055
12859,39578
12859,34316
12859,23510
12859,2104
12859,36343
12859,10453
12859,5450
12859,11449
12859,15092
12859,37404
12859,18797
12859,18188
12859,46307
12859,44571
12859,12996
12859,33790
16291,2787
16291,35196
16291,14205
18442,43520
18442,36097
18442,4306
18442,9792
18442,15431
18442,4644
18442,27604
18442,20035
18442,29478
18442,578
18442,2649
18442,105
18442,28140
18442,3468
2573,8001
2573,35091
2573,33096
2573,4099
2573,3366
2573,17453
2573,32697
2573,2582
5158,35091
5158,7222
6099,45298
6099,26880
33680,26404
18993,33388
18993,47285
18993,32216
18993,25339
18993,29894
18993,1774
18993,6712
18993,4106
18993,47512
18993,8661
20107,6452
6253,221
6253,5420
9267,6223
9267,6900
9267,46922
9267,26788
9267,6138
3508,44243
13536,15019
13536,13203
13536,18179
13536,20525
13536,7154
12149,17091
12149,11440
12149,36954
12149,38122
12149,25666
12149,9048
12149,37938
12149,15025
13447,22987
13447,12209
13447,22425
13447,6367
13447,11845
13447,5900
13447,3843
13447,34644
13447,34111
33504,8167
22637,2125
44889,43468
14790,6149
14790,45379
14790,12058
46649,7361
35943,31832
24783,6554
24783,47898
24783,17453
41286,38666
41286,23275
39944,34065
39944,43166
39944,41600
46231,15007
46231,10967
41843,18614
41843,43544
41843,38713
41843,18049
25175,15962
25175,7331
42719,20763
10130,4737
10130,449
10130,29201
10130,7342
10130,30673
10130,31151
15916,35706
15916,2008
15916,34010
15916,26639
15358,1149
35716,34444
35716,42298
17953,26733
17953,33028
17953,33635
17953,26809
17953,20479
17953,40561
17953,8350
17953,41306
17953,34384
17953,41226
17953,31934
17953,38017
17953,40864
17953,20286
17953,23674
17953,34250
17953,42123
17953,29510
17953,26492
17953,27071
17953,31042
17953,28468
17953,24093
17953,41274
17953,41469
17953,16793
17953,38196
17953,38126
17953,27295
17953,23585
17953,13899
17953,33632
17953,37240
17953,12000
17953,18578
17953,16736
17953,12917
17953,41159
17953,32004
17953,27853
17953,34335
17953,7089
17953,43253
17953,27383
17953,2508
17953,47885
17953,27100
17953,27443
17953,38720
17953,26655
17953,18295
17953,17950
17953,18233
17953,25997
17953,20358
17953,44443
17953,8535
17953,35413
17953,18844
17953,38026
17953,35609
17953,22408
17953,12776
17953,12853
17953,7408
17953,22046
17953,37249
17953,20137
17953,41578
17953,36116
17953,17884
17953,33918
17953,7034
17953,22955
17953,35832
17953,38921
17953,45012
17953,16167
17953,1438
17953,45155
17953,40124
17953,40358
17953,34899
17953,23583
17953,1265
17953,36996
17953,5887
17953,17342
17953,27282
17953,44606
17953,26311
17953,16277
17953,22311
17953,47892
17953,37110
17953,39605
17953,2314
17953,36598
17953,37141
17953,26793
17953,9133
17953,38925
17953,45556
17953,43951
17953,43849
17953,3158
17953,36826
17953,44429
17953,6899
17953,32024
17953,27159
17953,20425
17953,7564
17953,15867
17953,34848
17953,44844
17953,30653
17953,22103
17953,25423
17953,26216
17953,44056
17953,35022
17953,36802
17953,37054
17953,27678
17953,35418
17953,28054
17953,38435
17953,38374
17953,24478
17953,12684
17953,33751
17953,5024
17953,5654
17953,27562
17953,13336
17953,13166
17953,15505
17953,32862
17953,4367
17953,41314
17953,24901
17953,45559
17953,27765
17953,32409
17953,12299
17953,44389
17953,4952
17953,27729
17953,718
17953,33789
17953,25995
17953,40309
17953,41415
17953,35155
17953,31986
17953,14403
17953,20421
17953,26529
17953,22711
17953,2142
17953,33029
17953,42799
17953,11311
17953,18654
17953,38887
17953,23116
17953,30807
17953,36997
17953,31981
17953,26586
17953,25616
17953,220
17953,26982
17953,37506
17953,6309
17953,35029
17953,27209
17953,6250
17953,27991
17953,42100
17953,24661
17953,34714
17953,20612
17953,6790
17953,19637
17953,22151
17953,34109
17953,18266
17953,1174
17953,30617
17953,34350
17953,10670
17953,44813
17953,22860
17953,1905
17953,22951
17953,28434
17953,43580
17953,26240
17953,40793
17953,40437
17953,39074
17953,37327
17953,28445
17953,12832
17953,46014
17953,3493
17953,44951
17953,27935
17953,14534
17953,7080
17953,44346
17953,16288
17953,13362
17953,26438
17953,12615
17953,47417
17953,2928
17953,20483
17953,19673
17953,9016
17953,41494
17953,41748
17953,31685
17953,37518
17953,39752
17953,29428
17953,13507
17953,36780
17953,9020
17953,17304
17953,33881
17953,41483
17953,40702
17953,28889
17953,40135
17953,43340
17953,15167
17953,3412
17953,36650
17953,15581
17953,8486
17953,4409
17953,21760
17953,11899
17953,34185
17953,1364
17953,38876
17953,24703
17953,27246
17953,29297
17953,46750
17953,33704
17953,32153
17953,21647
17953,9054
17953,464
17953,43586
17953,2273
17953,34508
17953,32977
17953,19349
17953,28214
17953,34527
17953,27338
17953,16964
17953,23982
17953,12827
17953,42116
17953,25843
17953,15890
17953,20143
17953,10396
17953,25251
17953,41157
17953,15321
17953,3847
17953,13794
17953,47179
17953,21402
17953,27325
17953,40428
17953,6610
17953,16824
17953,2697
17953,23391
17953,47124
17953,9689
17953,7417
17953,4205
17953,12672
17953,28760
17953,27032
17953,34740
17953,38751
17953,41394
17953,33253
17953,34478
17953,39834
17953,41216
17953,18193
17953,23169
17953,28488
17953,15829
17953,12747
17953,18647
17953,47122
17953,47428
17953,6779
17953,27170
17953,6107
17953,22418
17953,38349
17953,24336
17953,17278
17953,13779
17953,34208
17953,35775
17953,27494
17953,18443
17953,40040
17953,18045
17953,29998
17953,47223
17953,612
17953,18480
17953,41581
17953,36059
17953,39718
17953,45782
17953,17474
17953,40198
17953,27113
17953,22263
17953,15951
17953,38649
17953,26312
17953,26392
17953,14958
17953,47361
17953,43233
17953,33945
17953,495
17953,15330
17953,27751
17953,46924
17953,28456
17953,27361
17953,31732
17953,13245
17953,12775
17953,28512
17953,41095
17953,43949
17953,45326
17953,42241
17953,14667
17953,27882
17953,41796
17953,14202
17953,36551
17953,24341
17953,5848
17953,35786
17953,24577
17953,22477
17953,25162
17953,46404
17953,37481
17953,23246
17953,38033
17953,19527
17953,9684
17953,24307
17953,41874
17953,43673
17953,11912
17953,1384
17953,13942
17953,2321
17953,20079
17953,5340
17953,27189
17953,44977
17953,25972
17953,16239
17953,6307
17953,37112
17953,26580
17953,41835
17953,24390
17953,20250
17953,7054
17953,40043
17953,10320
17953,43017
17953,26468
17953,15624
17953,45390
17953,12763
17953,37264
17953,31426
17953,22501
17953,38872
17953,32005
17953,34555
17953,33819
17953,41343
17953,22172
17953,37503
17953,27247
17953,14453
17953,45307
17953,15378
17953,37797
17953,46257
17953,35168
17953,42096
17953,37217
17953,32818
17953,17989
17953,22958
17953,16581
17953,13073
17953,43645
17953,27242
17953,15822
17953,28472
17953,23506
17953,16421
17953,32886
17953,25618
17953,37985
17953,38755
17953,8100
17953,44832
17953,35970
17953,6971
17953,6727
17953,21586
17953,12875
17953,17913
17953,10499
17953,11869
17953,34554
17953,17791
17953,24293
17953,12177
17953,43609
17953,27359
17953,28228
17953,41101
17953,24488
17953,39846
17953,28939
17953,23442
17953,26623
17953,4228
17953,40481
17953,39702
17953,5070
17953,13316
17953,34278
17953,10095
17953,25118
17953,24539
17953,22423
17953,18240
17953,156
17953,35952
17953,39872
17953,37177
17953,9348
17953,6398
17953,30481
17953,8174
17953,23572
17953,3888
17953,11745
17953,5923
17953,38555
17953,30721
17953,29694
17953,47330
17953,30065
17953,38924
17953,36448
17953,42343
17953,36480
17953,9582
17953,20486
17953,31996
17953,38057
17953,25260
17953,25117
17953,28745
17953,26861
17953,8956
17953,38743
17953,2953
17953,37178
17953,37056
17953,25219
17953,17608
17953,44338
17953,25888
17953,24541
17953,45657
17953,34677
17953,6548
17953,38122
17953,39162
17953,10806
17953,41317
17953,6239
17953,24426
17953,11026
17953,43405
17953,36291
17953,38233
17953,6838
17953,37123
17953,42058
17953,38288
17953,24264
17953,32674
17953,27475
17953,19077
17953,5942
17953,41836
17953,27151
17953,47228
17953,2520
17953,10341
17953,32909
17953,1037
17953,24611
17953,42707
17953,9223
17953,25194
17953,24263
17953,22549
17953,1026
17953,27722
17953,39126
17953,40921
17953,12346
17953,39530
17953,27732
17953,30115
17953,41489
17953,28449
17953,38793
17953,5482
17953,23813
17953,26150
17953,39833
17953,24013
17953,41186
17953,38985
17953,4772
17953,41412
17953,31028
17953,31168
17953,37213
17953,40732
17953,25035
17953,9103
17953,5457
17953,34463
17953,25536
17953,44486
17953,47199
17953,41696
17953,35486
17953,18524
17953,37871
17953,13432
17953,38807
17953,41004
17953,40564
17953,45430
17953,28466
17953,4236
17953,20659
17953,22964
17953,4200
17953,45482
17953,4053
17953,43421
17953,37471
17953,31817
17953,45582
17953,27511
17953,24517
17953,41140
17953,33669
17953,16382
17953,37181
17953,25247
17953,7030
17953,18307
17953,44366
17953,27021
17953,35699
17953,31592
17953,28523
17953,18141
17953,18223
17953,13013
17953,11193
17953,41630
17953,42142
17953,38976
17953,39048
17953,33740
17953,27988
17953,6800
17953,35113
17953,2199
17953,32651
17953,23856
17953,12673
17953,13583
17953,12485
17953,41846
17953,42434
17953,17993
17953,12810
17953,37566
17953,1855
17953,21972
17953,39611
17953,43301
17953,26864
17953,1863
17953,41722
17953,29092
17953,29986
17953,12879
17953,23451
17953,20272
17953,17562
17953,15498
17953,27109
17953,27129
17953,22953
17953,37820
17953,45433
17953,18803
17953,24243
17953,47440
17953,46205
17953,3217
17953,38462
17953,25113
17953,12840
17953,36371
17953,33624
17953,35222
17953,43270
17953,11821
17953,39972
17953,4051
17953,32191
17953,36258
17953,15014
17953,28628
17953,38715
17953,26389
17953,27065
17953,13785
17953,28919
17953,19037
17953,25624
17953,12255
17953,41481
17953,19711
17953,28327
17953,46042
17953,11571
17953,42169
17953,35188
17953,18011
17953,40004
17953,23140
17953,33801
17953,46915
17953,18452
17953,27336
17953,34435
17953,15500
17953,40490
17953,38688
17953,37029
17953,11130
17953,19066
17953,2397
17953,25198
17953,20247
17953,35009
17953,37571
17953,28277
17953,42255
17953,33595
17953,12962
17953,16795
17953,9119
17953,23691
17953,26067
17953,21503
17953,12118
17953,19530
17953,520
17953,39294
17953,22372
17953,31714
17953,27057
17953,44310
17953,22555
17953,37841
17953,46240
17953,41120
17953,18135
17953,12261
17953,42918
17953,12953
17953,25258
17953,28479
17953,14673
17953,37713
17953,44816
17953,39232
17953,35129
17953,42482
17953,18245
17953,37138
17953,44155
17953,40674
17953,25151
17953,35024
17953,20285
17953,23089
17953,1997
17953,15055
17953,34123
17953,41969
17953,12262
17953,41236
17953,4386
17953,41940
17953,14038
17953,25193
17953,47118
17953,46807
17953,26462
17953,33919
17953,27649
17953,12857
17953,10559
17953,45607
17953,37560
17953,38000
17953,36950
17953,25467
17953,26245
17953,19274
17953,33922
17953,13396
17953,11940
17953,8135
17953,20018
17953,40017
17953,22853
17953,27504
17953,23277
17953,38355
17953,14643
17953,31446
17953,36541
17953,28604
17953,26066
17953,27457
17953,26248
17953,10747
17953,6056
17953,42341
17953,40410
17953,38967
17953,12679
17953,31182
17953,11029
17953,25822
17953,40125
17953,10370
17953,25523
17953,13269
17953,23420
17953,39133
17953,3172
17953,19253
17953,32872
17953,41890
17953,20897
17953,27804
17953,881
17953,35471
17953,37505
17953,854
17953,8916
17953,19223
17953,41793
17953,18782
17953,35336
17953,36888
17953,47082
17953,27231
17953,18466
17953,36017
17953,25205
17953,18425
17953,41619
17953,42349
17953,42892
17953,14358
17953,2160
17953,42769
17953,29361
17953,45026
17953,26515
17953,9947
17953,5992
17953,40446
17953,33779
17953,40123
17953,47520
17953,19107
17953,12214
17953,5040
17953,23423
17953,20318
17953,39954
17953,36463
17953,45033
17953,28522
17953,25075
17953,3581
17953,38488
17953,33961
17953,39645
17953,981
17953,25700
17953,20203
17953,25466
17953,33120
17953,17922
17953,33979
17953,4570
17953,13914
17953,44940
17953,43244
17953,15869
17953,24136
17953,37184
17953,17862
17953,13097
17953,37703
17953,10543
17953,33752
17953,35072
17953,32096
17953,37449
17953,23291
17953,2787
17953,34238
17953,7258
17953,34260
17953,19718
17953,39557
17953,19931
17953,37990
17953,25322
17953,31405
17953,18023
17953,23838
17953,42748
17953,665
17953,3776
17953,8634
17953,11749
17953,25147
17953,32656
17953,27310
17953,38112
17953,26493
17953,37247
17953,28845
17953,47224
17953,36238
17953,12268
17953,37502
17953,41998
17953,41738
17953,42670
17953,41599
17953,26176
17953,12167
17953,32119
17953,39765
17953,40663
17953,15352
17953,34461
17953,11925
17953,24833
17953,31391
17953,25206
17953,8768
17953,18986
17953,6286
17953,42702
17953,35396
17953,25386
17953,16954
17953,36955
17953,18931
17953,12700
17953,26573
17953,4492
17953,13543
17953,16227
17953,25091
17953,39245
17953,26420
17953,42133
17953,12243
17953,27975
17953,25063
17953,44032
17953,38353
17953,29323
17953,42897
17953,37543
17953,47367
17953,6909
17953,25025
17953,47919
17953,3277
17953,23327
17953,32984
17953,12059
17953,5810
17953,38111
17953,12705
17953,41187
17953,28926
17953,45476
17953,25125
17953,43543
17953,29831
17953,46289
17953,37818
17953,14172
17953,18556
17953,28418
17953,27342
17953,37882
17953,2166
17953,6540
17953,23444
17953,12088
17953,20213
17953,5898
17953,47101
17953,22038
17953,17212
17953,24435
17953,41531
17953,34440
17953,24777
17953,28813
17953,18985
17953,4473
17953,23370
17953,31689
17953,43882
17953,28301
17953,1217
17953,9142
17953,25465
17953,23868
17953,21613
17953,43678
17953,8878
17953,37564
17953,32871
17953,18145
17953,24010
17953,6969
17953,15811
17953,11915
17953,39854
17953,25254
17953,39254
17953,5203
17953,16074
17953,4062
17953,23654
17953,764
17953,30095
17953,27830
17953,38761
17953,26361
17953,35864
17953,13051
17953,25071
17953,25850
17953,24908
17953,33889
17953,36723
17953,45713
17953,17247
17953,817
17953,46942
17953,34326
17953,30719
17953,41482
17953,28958
17953,23106
17953,18034
17953,23160
17953,22766
17953,39222
17953,20634
17953,21621
17953,23858
17953,24716
17953,8148
17953,47876
17953,41175
17953,21469
17953,35940
17953,13713
17953,24108
17953,28080
17953,24440
17953,44753
17953,26441
17953,29839
17953,36477
17953,36197
17953,38799
17953,33181
17953,8594
17953,34928
17953,37494
17953,19035
17953,45696
17953,13063
17953,45519
17953,17032
17953,15985
17953,39153
17953,41307
17953,23938
17953,27285
17953,23262
17953,23238
17953,23700
17953,3173
17953,6835
17953,40519
17953,41132
17953,28781
17953,4560
17953,17476
17953,23694
17953,4032
17953,22421
17953,41942
17953,20476
17953,8966
17953,24961
17953,2942
17953,28438
17953,23361
17953,26313
17953,9731
17953,36002
17953,37161
17953,15110
17953,9183
17953,37817
17953,4300
17953,22728
17953,21667
17953,1350
17953,37242
17953,25381
17953,40510
17953,26994
17953,23932
17953,12264
17953,8090
17953,28237
17953,37400
17953,24715
17953,41767
17953,47632
17953,26478
17953,38132
17953,28829
17953,18544
17953,43627
17953,22622
17953,28705
17953,4394
17953,43675
17953,28224
17953,19767
17953,14185
17953,41999
17953,14757
17953,38771
17953,13136
17953,43831
17953,19534
17953,18715
17953,20083
17953,27142
17953,20152
17953,13279
17953,15765
17953,41386
17953,40597
17953,35484
17953,2178
17953,22029
17953,36646
17953,14978
17953,35239
17953,22478
17953,38285
17953,13079
17953,7058
17953,32174
17953,19354
17953,13995
17953,34456
17953,1530
17953,28411
17953,13613
17953,37347
17953,28028
17953,28901
17953,8086
17953,45824
17953,3727
17953,36005
17953,9200
17953,807
17953,38932
17953,7152
17953,22574
17953,23857
17953,27939
17953,12730
17953,37967
17953,6361
17953,34112
17953,4105
17953,27979
17953,22312
17953,21142
17953,12490
17953,23415
17953,34809
17953,12938
17953,27754
17953,22980
17953,22819
17953,19049
17953,38447
17953,28494
17953,12468
17953,40528
17953,24761
17953,27004
17953,12935
17953,18494
17953,30456
17953,42627
17953,46610
17953,6866
17953,35145
17953,10149
17953,21334
17953,35062
17953,12708
17953,17592
17953,31143
17953,4329
17953,3108
17953,28515
17953,44540
17953,33769
17953,7161
17953,33676
17953,21537
17953,15250
17953,41338
17953,14078
17953,38405
17953,41794
17953,21248
17953,27829
17953,16554
17953,23991
17953,20821
17953,22514
17953,35898
17953,13826
17953,24812
17953,28464
17953,701
17953,11725
17953,16815
17953,38678
17953,17121
17953,4226
17953,27978
17953,21592
17953,38750
17953,42545
17953,35019
17953,22959
17953,18804
17953,27306
17953,1832
17953,46754
17953,38129
17953,13036
17953,28736
17953,5583
17953,6050
17953,34200
17953,11623
17953,34080
17953,39746
17953,17177
17953,12041
17953,27842
17953,21296
17953,6205
17953,4010
17953,27135
17953,28539
17953,34673
17953,6537
17953,22171
17953,16428
17953,22569
17953,20308
17953,35414
17953,19440
17953,41205
17953,11977
17953,4895
17953,38078
17953,1356
17953,9685
17953,37448
17953,14204
17953,2683
17953,38378
17953,27576
17953,32763
17953,22797
17953,42780
17953,18538
17953,15336
17953,11647
17953,46704
17953,22778
17953,16794
17953,17685
17953,35018
17953,12384
17953,27092
17953,13300
17953,20472
17953,26875
17953,2895
17953,37538
17953,3148
17953,36040
17953,28844
17953,36208
17953,35057
17953,30383
17953,25813
17953,27412
17953,32820
17953,28895
17953,40590
17953,47952
17953,21949
17953,34118
17953,47022
17953,41333
17953,5297
17953,10427
17953,27719
17953,45573
17953,44700
17953,31155
17953,35824
17953,6187
17953,22528
17953,40826
17953,47222
17953,12816
17953,23797
17953,13596
17953,46061
17953,25595
17953,2755
17953,15368
17953,22765
17953,28549
17953,11147
17953,13364
17953,9902
17953,37080
17953,42086
17953,12599
17953,1828
17953,21408
17953,3477
17953,17857
17953,23663
17953,30170
17953,16368
17953,26393
17953,9048
17953,47951
17953,43450
17953,30446
17953,47093
17953,32891
17953,20990
17953,27323
17953,22906
17953,17330
17953,47231
17953,30411
17953,40866
17953,35492
17953,2459
17953,37870
17953,11395
17953,171
17953,15946
17953,37853
17953,33964
17953,36897
17953,27179
17953,10993
17953,10857
17953,35174
17953,47206
17953,45407
17953,20025
17953,24251
17953,28718
17953,44318
17953,22457
17953,28788
17953,1877
17953,31570
17953,28487
17953,18189
17953,33818
17953,38689
17953,24396
17953,34891
17953,37120
17953,14267
17953,1586
17953,22531
17953,15532
17953,4443
17953,17914
17953,34893
17953,26620
17953,20190
17953,36553
17953,12961
17953,21652
17953,3790
17953,34945
17953,24034
17953,22459
17953,7044
17953,29349
17953,501
17953,30788
17953,5681
17953,41784
17953,42113
17953,27302
17953,27075
17953,9749
17953,28440
17953,13072
17953,27372
17953,34606
17953,1230
17953,14855
17953,22023
17953,28943
17953,40350
17953,27090
17953,41233
17953,15477
17953,17171
17953,26407
17953,24633
17953,8087
17953,39738
17953,47963
17953,12341
17953,6635
17953,27292
17953,4526
17953,37877
17953,40765
17953,34539
17953,41362
17953,19596
17953,35054
17953,42994
17953,9156
17953,20117
17953,44703
17953,12969
17953,28471
17953,13045
17953,14964
17953,44357
17953,10378
17953,28538
17953,30220
17953,17544
17953,31445
17953,42140
17953,30480
17953,15679
17953,26567
17953,9135
17953,35108
17953,18493
17953,44246
17953,10271
17953,33928
17953,38724
17953,13626
17953,20413
17953,32768
17953,4147
17953,5852
17953,38012
17953,30679
17953,34708
17953,26290
17953,14045
17953,1924
17953,30417
17953,40412
17953,44608
17953,25417
17953,27188
17953,1713
17953,26121
17953,15152
17953,35777
17953,24340
17953,29645
17953,747
17953,35711
17953,36379
17953,42189
17953,47391
17953,27139
17953,45008
17953,37615
17953,24579
17953,18537
17953,43441
17953,42441
17953,37834
17953,5614
17953,20686
17953,22494
17953,43325
17953,4856
17953,22432
17953,32069
17953,40883
17953,4006
17953,23434
17953,5882
17953,580
17953,6171
17953,531
17953,9748
17953,29797
17953,12332
17953,22997
17953,37796
17953,34184
17953,26535
17953,24328
17953,9057
17953,38350
17953,20803
17953,2112
17953,16067
17953,35011
17953,8052
17953,17443
17953,28453
17953,39355
17953,30511
17953,12225
17953,20112
17953,45727
17953,36960
17953,41358
17953,28792
17953,36512
17953,28480
17953,3866
17953,23183
17953,11690
17953,28004
17953,18689
17953,40838
17953,30416
17953,1525
17953,46204
17953,35050
17953,39333
17953,22140
17953,15139
17953,10718
17953,20487
17953,43624
17953,7486
17953,47923
17953,31902
17953,14003
17953,39775
17953,45237
17953,387
17953,37077
17953,11578
17953,21857
17953,31058
17953,11650
17953,22097
17953,5139
17953,35001
17953,1935
17953,46552
17953,12100
17953,6533
17953,24474
